,id,origin,destination,distance,hard_cap
0,e_0,v_2,v_19,25,1
1,e_1,v_18,v_15,9,2
2,e_2,v_20,v_6,1,3
3,e_3,v_5,v_8,8,1
4,e_4,v_4,v_14,12,2
5,e_5,v_7,v_6,14,2
6,e_6,v_10,v_20,2,2
7,e_7,v_9,v_6,2,1
8,e_8,v_12,v_1,25,1
9,e_9,v_10,v_11,23,1
10,e_10,v_13,v_15,5,1
11,e_11,v_9,v_7,13,3
12,e_12,v_14,v_11,17,3
13,e_13,v_20,v_1,1,3
14,e_14,v_3,v_12,18,3
15,e_15,v_17,v_7,8,2
16,e_16,v_14,v_8,6,1
17,e_17,v_13,v_16,16,2
18,e_18,v_15,v_13,5,3
19,e_19,v_3,v_18,10,3
20,e_20,v_1,v_6,1,2
21,e_21,v_18,v_16,7,3
22,e_22,v_6,v_3,7,2
23,e_23,v_16,v_3,4,3
24,e_24,v_13,v_11,7,3
25,e_25,v_13,v_9,25,3
26,e_26,v_19,v_12,25,1
27,e_27,v_2,v_6,25,3
28,e_28,v_14,v_16,6,2
29,e_29,v_8,v_5,8,2
