,id,origin,destination,distance,arc_cap
0,e_0,v_4,v_11,20,2
1,e_1,v_17,v_5,10,4
2,e_2,v_7,v_11,11,6
3,e_3,v_11,v_9,20,4
4,e_4,v_20,v_14,5,3
5,e_5,v_9,v_20,3,3
6,e_6,v_3,v_19,8,2
7,e_7,v_15,v_3,18,7
8,e_8,v_10,v_5,16,7
9,e_9,v_5,v_11,9,1
10,e_10,v_20,v_2,25,2
11,e_11,v_2,v_3,18,2
12,e_12,v_9,v_4,10,3
13,e_13,v_11,v_14,17,6
14,e_14,v_12,v_8,22,7
15,e_15,v_6,v_18,16,7
16,e_16,v_19,v_5,14,1
17,e_17,v_9,v_18,15,6
18,e_18,v_14,v_10,7,5
19,e_19,v_7,v_4,10,2
20,e_20,v_15,v_5,12,1
21,e_21,v_13,v_8,22,1
22,e_22,v_16,v_17,14,5
23,e_23,v_11,v_15,3,7
24,e_24,v_20,v_16,11,7
25,e_25,v_7,v_15,14,5
26,e_26,v_14,v_19,5,4
27,e_27,v_11,v_19,22,7
28,e_28,v_12,v_6,24,3
29,e_29,v_13,v_1,26,2
30,e_30,v_8,v_15,19,6
31,e_31,v_11,v_10,23,4
32,e_32,v_3,v_5,8,5
33,e_33,v_14,v_20,5,5
34,e_34,v_1,v_16,11,7
35,e_35,v_16,v_15,16,3
36,e_36,v_14,v_18,12,6
37,e_37,v_12,v_1,25,7
38,e_38,v_6,v_1,1,6
39,e_39,v_14,v_16,6,3
40,e_40,v_16,v_12,14,3
41,e_41,v_15,v_6,24,5
42,e_42,v_2,v_14,20,1
43,e_43,v_8,v_13,22,2
44,e_44,v_19,v_14,5,1
45,e_45,v_3,v_18,10,3
46,e_46,v_17,v_16,14,4
47,e_47,v_7,v_3,10,6
48,e_48,v_13,v_9,25,1
49,e_49,v_14,v_9,4,5
50,e_50,v_11,v_5,9,3
51,e_51,v_4,v_12,28,5
52,e_52,v_13,v_16,16,5
53,e_53,v_5,v_2,13,7
54,e_54,v_13,v_2,4,5
55,e_55,v_4,v_18,18,1
56,e_56,v_4,v_14,12,3
57,e_57,v_10,v_8,10,5
58,e_58,v_14,v_15,20,5
59,e_59,v_10,v_15,26,5
60,e_60,v_19,v_18,17,4
61,e_61,v_11,v_7,11,7
62,e_62,v_13,v_12,7,5
63,e_63,v_1,v_19,1,3
64,e_64,v_10,v_4,13,3
65,e_65,v_10,v_13,28,1
66,e_66,v_5,v_6,14,5
67,e_67,v_2,v_6,25,2
68,e_68,v_5,v_9,12,4
69,e_69,v_12,v_2,10,6
70,e_70,v_9,v_2,24,4
71,e_71,v_19,v_1,1,1
72,e_72,v_9,v_13,25,1
73,e_73,v_16,v_10,12,4
74,e_74,v_14,v_13,21,1
75,e_75,v_1,v_12,25,3
