,id,origin,destination
0,k_0,v_6,v_11
1,k_1,v_3,v_7
2,k_2,v_6,v_13
3,k_3,v_2,v_9
4,k_4,v_18,v_15
5,k_5,v_7,v_2
6,k_6,v_2,v_18
7,k_7,v_20,v_12
8,k_8,v_15,v_7
9,k_9,v_15,v_20
10,k_10,v_19,v_20
11,k_11,v_7,v_18
12,k_12,v_2,v_14
13,k_13,v_15,v_16
14,k_14,v_1,v_18
15,k_15,v_10,v_20
16,k_16,v_11,v_16
17,k_17,v_15,v_8
18,k_18,v_11,v_9
19,k_19,v_20,v_2
20,k_20,v_13,v_20
21,k_21,v_7,v_15
22,k_22,v_19,v_20
23,k_23,v_6,v_13
24,k_24,v_10,v_6
25,k_25,v_3,v_2
26,k_26,v_16,v_3
27,k_27,v_9,v_8
28,k_28,v_13,v_18
29,k_29,v_18,v_16
30,k_30,v_4,v_18
31,k_31,v_13,v_5
32,k_32,v_9,v_8
33,k_33,v_1,v_19
34,k_34,v_5,v_7
35,k_35,v_2,v_14
36,k_36,v_9,v_14
37,k_37,v_9,v_1
38,k_38,v_15,v_18
39,k_39,v_19,v_5
40,k_40,v_7,v_12
41,k_41,v_10,v_9
42,k_42,v_1,v_8
43,k_43,v_10,v_14
44,k_44,v_11,v_18
45,k_45,v_13,v_15
46,k_46,v_18,v_5
47,k_47,v_6,v_5
48,k_48,v_20,v_16
49,k_49,v_20,v_11
