,id,origin,destination,distance,arc_cap
0,e_0,v_9,v_16,10,17
1,e_1,v_14,v_2,20,4
2,e_2,v_20,v_17,11,19
3,e_3,v_1,v_20,1,1
4,e_4,v_8,v_14,6,17
5,e_5,v_19,v_18,17,5
6,e_6,v_8,v_15,19,7
7,e_7,v_9,v_2,24,14
8,e_8,v_12,v_7,19,13
9,e_9,v_7,v_13,17,16
10,e_10,v_15,v_8,19,15
11,e_11,v_12,v_2,10,10
12,e_12,v_11,v_1,22,20
13,e_13,v_20,v_9,3,4
14,e_14,v_3,v_8,6,6
15,e_15,v_18,v_8,13,14
16,e_16,v_5,v_10,16,11
17,e_17,v_4,v_8,7,14
18,e_18,v_11,v_9,20,6
19,e_19,v_1,v_12,25,6
20,e_20,v_10,v_13,28,9
21,e_21,v_15,v_2,2,17
22,e_22,v_15,v_18,9,2
23,e_23,v_15,v_11,3,4
24,e_24,v_9,v_12,24,10
25,e_25,v_12,v_17,26,13
26,e_26,v_9,v_4,10,19
27,e_27,v_1,v_7,15,11
28,e_28,v_18,v_9,15,2
29,e_29,v_13,v_9,25,18
30,e_30,v_16,v_14,6,18
31,e_31,v_17,v_12,26,17
32,e_32,v_15,v_10,26,15
33,e_33,v_3,v_10,9,5
34,e_34,v_19,v_9,3,18
35,e_35,v_15,v_6,24,19
36,e_36,v_8,v_11,16,1
37,e_37,v_1,v_18,17,18
38,e_38,v_12,v_19,25,15
39,e_39,v_18,v_4,18,20
40,e_40,v_19,v_3,8,6
41,e_41,v_11,v_15,3,3
42,e_42,v_10,v_16,12,7
43,e_43,v_12,v_8,22,18
44,e_44,v_16,v_12,14,2
45,e_45,v_15,v_17,21,18
46,e_46,v_20,v_16,11,16
47,e_47,v_9,v_15,23,11
48,e_48,v_13,v_7,17,11
49,e_49,v_3,v_18,10,12
50,e_50,v_17,v_16,14,12
51,e_51,v_16,v_4,16,3
52,e_52,v_3,v_2,18,5
53,e_53,v_20,v_8,8,6
54,e_54,v_1,v_10,2,16
55,e_55,v_7,v_2,14,4
56,e_56,v_12,v_6,24,14
57,e_57,v_18,v_15,9,18
58,e_58,v_3,v_11,15,9
59,e_59,v_14,v_10,7,16
60,e_60,v_6,v_13,26,19
61,e_61,v_14,v_4,12,11
62,e_62,v_18,v_10,18,12
63,e_63,v_17,v_3,10,9
64,e_64,v_5,v_7,3,13
65,e_65,v_13,v_8,22,20
66,e_66,v_8,v_13,22,7
67,e_67,v_16,v_19,11,18
68,e_68,v_11,v_5,9,19
69,e_69,v_4,v_7,10,7
70,e_70,v_2,v_1,25,1
71,e_71,v_19,v_8,8,9
72,e_72,v_8,v_19,8,17
73,e_73,v_17,v_10,12,13
74,e_74,v_7,v_10,17,3
75,e_75,v_4,v_11,20,4
76,e_76,v_10,v_4,13,15
77,e_77,v_16,v_2,16,4
78,e_78,v_11,v_8,16,16
79,e_79,v_1,v_14,5,11
80,e_80,v_17,v_6,10,3
81,e_81,v_9,v_7,13,20
82,e_82,v_18,v_1,17,5
83,e_83,v_16,v_1,11,13
84,e_84,v_11,v_12,12,9
85,e_85,v_4,v_9,10,6
86,e_86,v_18,v_6,16,2
87,e_87,v_19,v_17,10,1
88,e_88,v_20,v_2,25,20
89,e_89,v_17,v_14,10,7
90,e_90,v_12,v_13,7,11
91,e_91,v_1,v_16,11,15
92,e_92,v_7,v_11,11,14
93,e_93,v_6,v_7,14,14
94,e_94,v_2,v_16,16,20
95,e_95,v_16,v_11,13,11
96,e_96,v_19,v_15,25,18
97,e_97,v_8,v_18,13,13
98,e_98,v_15,v_16,16,3
99,e_99,v_3,v_15,18,10
