,id,origin,destination
0,k_0,v_1,v_20
1,k_1,v_4,v_16
2,k_2,v_18,v_19
3,k_3,v_7,v_20
4,k_4,v_1,v_13
5,k_5,v_12,v_19
6,k_6,v_3,v_7
7,k_7,v_6,v_11
8,k_8,v_2,v_9
9,k_9,v_5,v_13
10,k_10,v_20,v_17
11,k_11,v_8,v_11
12,k_12,v_13,v_12
13,k_13,v_13,v_19
14,k_14,v_13,v_4
15,k_15,v_13,v_16
16,k_16,v_13,v_1
17,k_17,v_6,v_15
18,k_18,v_4,v_6
19,k_19,v_12,v_6
20,k_20,v_11,v_7
21,k_21,v_6,v_20
22,k_22,v_3,v_17
23,k_23,v_9,v_2
24,k_24,v_19,v_5
25,k_25,v_2,v_4
26,k_26,v_7,v_1
27,k_27,v_13,v_12
28,k_28,v_19,v_16
29,k_29,v_8,v_1
30,k_30,v_6,v_4
31,k_31,v_9,v_7
32,k_32,v_16,v_14
33,k_33,v_4,v_18
34,k_34,v_19,v_17
35,k_35,v_20,v_9
36,k_36,v_15,v_12
37,k_37,v_20,v_14
38,k_38,v_14,v_12
39,k_39,v_10,v_16
40,k_40,v_15,v_5
41,k_41,v_8,v_19
42,k_42,v_1,v_14
43,k_43,v_11,v_8
44,k_44,v_2,v_10
45,k_45,v_7,v_1
46,k_46,v_15,v_18
47,k_47,v_7,v_3
48,k_48,v_7,v_17
49,k_49,v_10,v_1
50,k_50,v_15,v_20
51,k_51,v_16,v_9
52,k_52,v_3,v_10
53,k_53,v_7,v_2
54,k_54,v_2,v_1
55,k_55,v_16,v_11
56,k_56,v_1,v_20
57,k_57,v_6,v_15
58,k_58,v_13,v_12
59,k_59,v_1,v_4
60,k_60,v_3,v_13
61,k_61,v_15,v_5
62,k_62,v_11,v_13
63,k_63,v_9,v_1
64,k_64,v_13,v_14
65,k_65,v_10,v_18
66,k_66,v_14,v_11
67,k_67,v_3,v_15
68,k_68,v_6,v_17
69,k_69,v_2,v_5
70,k_70,v_19,v_15
71,k_71,v_14,v_13
72,k_72,v_1,v_14
73,k_73,v_9,v_17
74,k_74,v_10,v_7
75,k_75,v_11,v_8
76,k_76,v_18,v_17
77,k_77,v_12,v_15
78,k_78,v_19,v_1
79,k_79,v_4,v_8
80,k_80,v_4,v_6
81,k_81,v_2,v_17
82,k_82,v_10,v_3
83,k_83,v_12,v_13
84,k_84,v_15,v_1
85,k_85,v_8,v_11
86,k_86,v_13,v_17
87,k_87,v_14,v_13
88,k_88,v_3,v_14
89,k_89,v_9,v_16
90,k_90,v_6,v_9
91,k_91,v_7,v_14
92,k_92,v_16,v_5
93,k_93,v_15,v_14
94,k_94,v_11,v_16
95,k_95,v_11,v_19
96,k_96,v_14,v_15
97,k_97,v_4,v_18
98,k_98,v_10,v_6
99,k_99,v_11,v_7
100,k_100,v_6,v_19
101,k_101,v_11,v_19
102,k_102,v_4,v_1
103,k_103,v_6,v_17
104,k_104,v_8,v_2
105,k_105,v_14,v_10
106,k_106,v_7,v_5
107,k_107,v_18,v_3
108,k_108,v_5,v_16
109,k_109,v_19,v_5
110,k_110,v_14,v_1
111,k_111,v_7,v_11
112,k_112,v_12,v_20
113,k_113,v_9,v_17
114,k_114,v_18,v_19
115,k_115,v_8,v_11
116,k_116,v_2,v_16
117,k_117,v_11,v_18
118,k_118,v_5,v_13
119,k_119,v_1,v_18
120,k_120,v_1,v_13
121,k_121,v_5,v_4
122,k_122,v_8,v_18
123,k_123,v_5,v_14
124,k_124,v_6,v_2
125,k_125,v_4,v_20
126,k_126,v_20,v_18
127,k_127,v_19,v_18
128,k_128,v_9,v_12
129,k_129,v_20,v_2
130,k_130,v_5,v_14
131,k_131,v_15,v_3
132,k_132,v_2,v_19
133,k_133,v_20,v_9
134,k_134,v_19,v_20
135,k_135,v_6,v_4
136,k_136,v_1,v_12
137,k_137,v_4,v_10
138,k_138,v_17,v_9
139,k_139,v_16,v_15
140,k_140,v_17,v_1
141,k_141,v_20,v_17
142,k_142,v_6,v_14
143,k_143,v_7,v_19
144,k_144,v_14,v_7
145,k_145,v_19,v_10
146,k_146,v_15,v_11
147,k_147,v_14,v_5
148,k_148,v_18,v_15
149,k_149,v_10,v_16
150,k_150,v_4,v_3
151,k_151,v_18,v_1
152,k_152,v_4,v_15
153,k_153,v_12,v_7
154,k_154,v_8,v_17
155,k_155,v_5,v_7
156,k_156,v_5,v_14
157,k_157,v_12,v_17
158,k_158,v_20,v_18
159,k_159,v_9,v_8
160,k_160,v_14,v_1
161,k_161,v_20,v_14
162,k_162,v_13,v_15
163,k_163,v_19,v_14
164,k_164,v_20,v_17
165,k_165,v_1,v_3
166,k_166,v_20,v_19
167,k_167,v_17,v_9
168,k_168,v_3,v_7
169,k_169,v_6,v_9
170,k_170,v_18,v_16
171,k_171,v_9,v_14
172,k_172,v_7,v_8
173,k_173,v_10,v_5
174,k_174,v_19,v_12
175,k_175,v_17,v_11
176,k_176,v_1,v_8
177,k_177,v_13,v_6
178,k_178,v_20,v_12
179,k_179,v_15,v_6
180,k_180,v_1,v_8
181,k_181,v_6,v_16
182,k_182,v_16,v_10
183,k_183,v_19,v_14
184,k_184,v_12,v_2
185,k_185,v_1,v_6
186,k_186,v_7,v_20
187,k_187,v_8,v_4
188,k_188,v_4,v_19
189,k_189,v_20,v_5
190,k_190,v_5,v_12
191,k_191,v_11,v_13
192,k_192,v_3,v_12
193,k_193,v_10,v_4
194,k_194,v_15,v_8
