,id,origin,destination
0,k_0,v_14,v_4
1,k_1,v_16,v_4
2,k_2,v_12,v_11
3,k_3,v_11,v_13
4,k_4,v_2,v_8
5,k_5,v_12,v_9
6,k_6,v_8,v_12
7,k_7,v_20,v_19
8,k_8,v_11,v_8
9,k_9,v_7,v_17
10,k_10,v_7,v_20
11,k_11,v_11,v_17
12,k_12,v_11,v_15
13,k_13,v_1,v_8
14,k_14,v_20,v_19
15,k_15,v_18,v_17
16,k_16,v_12,v_3
17,k_17,v_10,v_3
18,k_18,v_10,v_2
19,k_19,v_4,v_18
20,k_20,v_16,v_3
21,k_21,v_19,v_12
22,k_22,v_17,v_13
23,k_23,v_2,v_1
24,k_24,v_2,v_7
25,k_25,v_8,v_14
26,k_26,v_1,v_3
27,k_27,v_2,v_8
28,k_28,v_7,v_10
29,k_29,v_17,v_19
30,k_30,v_1,v_6
31,k_31,v_8,v_2
32,k_32,v_10,v_12
33,k_33,v_8,v_18
34,k_34,v_6,v_15
35,k_35,v_4,v_10
36,k_36,v_13,v_7
37,k_37,v_7,v_10
38,k_38,v_17,v_7
39,k_39,v_8,v_16
40,k_40,v_5,v_17
41,k_41,v_15,v_5
42,k_42,v_18,v_15
43,k_43,v_11,v_18
44,k_44,v_16,v_14
45,k_45,v_9,v_4
46,k_46,v_15,v_9
47,k_47,v_17,v_16
48,k_48,v_11,v_15
49,k_49,v_5,v_3
50,k_50,v_18,v_5
51,k_51,v_16,v_7
52,k_52,v_4,v_5
53,k_53,v_18,v_11
54,k_54,v_20,v_14
55,k_55,v_12,v_6
56,k_56,v_1,v_15
57,k_57,v_6,v_10
58,k_58,v_20,v_6
59,k_59,v_12,v_14
60,k_60,v_14,v_10
61,k_61,v_15,v_20
62,k_62,v_2,v_7
63,k_63,v_2,v_9
64,k_64,v_3,v_2
65,k_65,v_17,v_12
66,k_66,v_17,v_14
67,k_67,v_20,v_10
68,k_68,v_12,v_2
69,k_69,v_5,v_15
70,k_70,v_10,v_18
71,k_71,v_16,v_1
72,k_72,v_12,v_10
73,k_73,v_18,v_1
74,k_74,v_9,v_2
75,k_75,v_7,v_3
76,k_76,v_13,v_3
77,k_77,v_11,v_18
78,k_78,v_8,v_20
79,k_79,v_4,v_15
80,k_80,v_18,v_19
81,k_81,v_19,v_7
82,k_82,v_10,v_1
83,k_83,v_2,v_7
84,k_84,v_14,v_9
85,k_85,v_15,v_7
86,k_86,v_7,v_14
87,k_87,v_14,v_17
88,k_88,v_20,v_11
89,k_89,v_1,v_16
90,k_90,v_5,v_7
91,k_91,v_2,v_5
92,k_92,v_1,v_12
93,k_93,v_13,v_8
94,k_94,v_17,v_18
95,k_95,v_7,v_14
96,k_96,v_13,v_11
97,k_97,v_8,v_3
98,k_98,v_2,v_13
99,k_99,v_16,v_6
100,k_100,v_15,v_9
101,k_101,v_5,v_18
102,k_102,v_11,v_17
103,k_103,v_12,v_4
104,k_104,v_6,v_16
105,k_105,v_16,v_2
106,k_106,v_17,v_14
107,k_107,v_2,v_3
108,k_108,v_16,v_17
109,k_109,v_15,v_17
110,k_110,v_3,v_17
111,k_111,v_18,v_14
112,k_112,v_7,v_20
113,k_113,v_10,v_11
114,k_114,v_5,v_14
115,k_115,v_16,v_14
116,k_116,v_15,v_20
117,k_117,v_15,v_19
118,k_118,v_4,v_9
119,k_119,v_8,v_3
120,k_120,v_7,v_19
121,k_121,v_14,v_3
122,k_122,v_1,v_19
123,k_123,v_15,v_1
124,k_124,v_3,v_7
125,k_125,v_19,v_1
126,k_126,v_10,v_4
127,k_127,v_7,v_6
128,k_128,v_15,v_11
129,k_129,v_19,v_10
130,k_130,v_12,v_16
131,k_131,v_5,v_7
132,k_132,v_2,v_12
133,k_133,v_15,v_17
134,k_134,v_9,v_4
135,k_135,v_19,v_11
136,k_136,v_1,v_4
137,k_137,v_9,v_18
138,k_138,v_20,v_3
139,k_139,v_5,v_13
140,k_140,v_6,v_11
141,k_141,v_20,v_7
142,k_142,v_18,v_12
143,k_143,v_15,v_7
144,k_144,v_7,v_10
145,k_145,v_10,v_5
146,k_146,v_8,v_6
147,k_147,v_16,v_5
148,k_148,v_7,v_6
149,k_149,v_8,v_12
