,id,origin,destination
0,k_0,v_4,v_18
1,k_1,v_8,v_15
2,k_2,v_1,v_12
3,k_3,v_7,v_12
4,k_4,v_5,v_6
5,k_5,v_11,v_3
6,k_6,v_14,v_18
7,k_7,v_15,v_8
8,k_8,v_14,v_9
9,k_9,v_17,v_9
10,k_10,v_7,v_6
11,k_11,v_14,v_13
12,k_12,v_3,v_16
13,k_13,v_9,v_19
14,k_14,v_4,v_8
15,k_15,v_10,v_11
16,k_16,v_15,v_2
17,k_17,v_17,v_2
18,k_18,v_1,v_10
19,k_19,v_19,v_3
20,k_20,v_3,v_5
21,k_21,v_14,v_13
22,k_22,v_20,v_13
23,k_23,v_20,v_18
24,k_24,v_15,v_1
25,k_25,v_16,v_1
26,k_26,v_4,v_15
27,k_27,v_19,v_2
28,k_28,v_10,v_2
29,k_29,v_20,v_6
30,k_30,v_5,v_13
31,k_31,v_13,v_10
32,k_32,v_17,v_6
33,k_33,v_16,v_18
34,k_34,v_13,v_19
35,k_35,v_9,v_19
36,k_36,v_18,v_12
37,k_37,v_2,v_5
38,k_38,v_11,v_18
39,k_39,v_20,v_9
40,k_40,v_9,v_10
41,k_41,v_5,v_16
42,k_42,v_15,v_10
43,k_43,v_2,v_20
44,k_44,v_2,v_4
45,k_45,v_15,v_11
46,k_46,v_4,v_9
47,k_47,v_2,v_4
48,k_48,v_18,v_20
49,k_49,v_2,v_8
50,k_50,v_1,v_12
51,k_51,v_19,v_4
52,k_52,v_6,v_16
53,k_53,v_18,v_10
54,k_54,v_6,v_19
55,k_55,v_5,v_7
56,k_56,v_12,v_20
57,k_57,v_11,v_9
58,k_58,v_4,v_10
59,k_59,v_16,v_4
60,k_60,v_6,v_9
61,k_61,v_19,v_17
62,k_62,v_2,v_8
63,k_63,v_3,v_17
64,k_64,v_17,v_3
65,k_65,v_3,v_9
66,k_66,v_16,v_11
67,k_67,v_7,v_10
68,k_68,v_15,v_18
69,k_69,v_10,v_15
70,k_70,v_19,v_10
71,k_71,v_13,v_20
72,k_72,v_13,v_4
73,k_73,v_17,v_4
74,k_74,v_1,v_6
75,k_75,v_5,v_10
76,k_76,v_6,v_5
77,k_77,v_6,v_17
78,k_78,v_2,v_14
79,k_79,v_7,v_3
80,k_80,v_12,v_4
81,k_81,v_4,v_13
82,k_82,v_13,v_7
83,k_83,v_11,v_9
84,k_84,v_16,v_6
85,k_85,v_8,v_18
86,k_86,v_20,v_14
87,k_87,v_17,v_10
88,k_88,v_3,v_1
89,k_89,v_10,v_11
90,k_90,v_14,v_4
91,k_91,v_18,v_15
92,k_92,v_18,v_9
93,k_93,v_4,v_11
94,k_94,v_17,v_8
95,k_95,v_13,v_14
96,k_96,v_20,v_16
97,k_97,v_18,v_8
98,k_98,v_2,v_8
99,k_99,v_10,v_15
100,k_100,v_19,v_1
101,k_101,v_9,v_10
102,k_102,v_14,v_11
103,k_103,v_18,v_20
104,k_104,v_20,v_9
105,k_105,v_12,v_11
106,k_106,v_15,v_10
107,k_107,v_11,v_9
108,k_108,v_13,v_4
