,id,origin,destination
0,k_0,v_18,v_1
1,k_1,v_16,v_10
2,k_2,v_16,v_5
3,k_3,v_10,v_15
4,k_4,v_20,v_18
5,k_5,v_20,v_13
6,k_6,v_19,v_16
7,k_7,v_1,v_15
8,k_8,v_12,v_9
9,k_9,v_19,v_7
10,k_10,v_13,v_19
11,k_11,v_12,v_11
12,k_12,v_15,v_17
13,k_13,v_5,v_12
14,k_14,v_9,v_15
15,k_15,v_16,v_2
16,k_16,v_17,v_19
17,k_17,v_19,v_3
18,k_18,v_1,v_18
19,k_19,v_6,v_5
20,k_20,v_3,v_5
21,k_21,v_15,v_16
22,k_22,v_19,v_13
23,k_23,v_19,v_20
24,k_24,v_18,v_15
25,k_25,v_9,v_15
26,k_26,v_20,v_19
27,k_27,v_14,v_1
28,k_28,v_8,v_7
29,k_29,v_5,v_6
30,k_30,v_17,v_18
31,k_31,v_20,v_3
32,k_32,v_10,v_20
33,k_33,v_13,v_8
34,k_34,v_5,v_16
35,k_35,v_14,v_15
36,k_36,v_3,v_16
37,k_37,v_14,v_7
38,k_38,v_18,v_6
39,k_39,v_19,v_5
40,k_40,v_4,v_6
41,k_41,v_1,v_3
42,k_42,v_5,v_4
43,k_43,v_15,v_9
44,k_44,v_16,v_7
45,k_45,v_6,v_9
46,k_46,v_3,v_5
47,k_47,v_12,v_11
48,k_48,v_1,v_19
49,k_49,v_11,v_19
50,k_50,v_6,v_12
51,k_51,v_4,v_2
52,k_52,v_12,v_13
53,k_53,v_13,v_6
54,k_54,v_5,v_19
55,k_55,v_18,v_15
56,k_56,v_10,v_3
57,k_57,v_16,v_20
58,k_58,v_10,v_7
59,k_59,v_11,v_13
60,k_60,v_18,v_11
61,k_61,v_6,v_11
62,k_62,v_13,v_1
63,k_63,v_7,v_8
64,k_64,v_2,v_8
65,k_65,v_16,v_13
66,k_66,v_3,v_6
67,k_67,v_10,v_1
68,k_68,v_20,v_8
69,k_69,v_2,v_6
70,k_70,v_16,v_9
71,k_71,v_13,v_16
72,k_72,v_14,v_4
73,k_73,v_19,v_14
