,id,origin,destination
0,k_0,v_15,v_12
1,k_1,v_15,v_19
2,k_2,v_3,v_20
3,k_3,v_14,v_17
4,k_4,v_9,v_12
5,k_5,v_18,v_13
6,k_6,v_3,v_17
7,k_7,v_14,v_7
8,k_8,v_19,v_4
9,k_9,v_14,v_18
10,k_10,v_2,v_6
11,k_11,v_9,v_2
12,k_12,v_16,v_1
13,k_13,v_13,v_17
14,k_14,v_5,v_1
15,k_15,v_18,v_10
16,k_16,v_11,v_18
17,k_17,v_3,v_7
18,k_18,v_4,v_18
19,k_19,v_17,v_2
20,k_20,v_16,v_18
21,k_21,v_9,v_12
22,k_22,v_10,v_12
23,k_23,v_10,v_7
24,k_24,v_4,v_16
25,k_25,v_5,v_13
26,k_26,v_14,v_13
27,k_27,v_3,v_1
28,k_28,v_19,v_4
29,k_29,v_9,v_6
30,k_30,v_7,v_4
31,k_31,v_13,v_4
32,k_32,v_17,v_15
33,k_33,v_2,v_16
34,k_34,v_13,v_11
35,k_35,v_5,v_13
36,k_36,v_16,v_8
37,k_37,v_6,v_15
38,k_38,v_18,v_19
39,k_39,v_13,v_20
40,k_40,v_19,v_5
41,k_41,v_19,v_15
42,k_42,v_7,v_10
43,k_43,v_11,v_7
44,k_44,v_6,v_17
45,k_45,v_6,v_10
46,k_46,v_13,v_10
47,k_47,v_20,v_8
48,k_48,v_3,v_13
49,k_49,v_15,v_5
50,k_50,v_18,v_11
51,k_51,v_13,v_5
52,k_52,v_6,v_1
53,k_53,v_18,v_12
54,k_54,v_4,v_6
55,k_55,v_18,v_19
56,k_56,v_15,v_12
57,k_57,v_17,v_15
58,k_58,v_15,v_6
59,k_59,v_19,v_2
60,k_60,v_1,v_8
61,k_61,v_11,v_7
62,k_62,v_7,v_14
63,k_63,v_2,v_15
64,k_64,v_18,v_14
65,k_65,v_7,v_11
66,k_66,v_15,v_1
67,k_67,v_16,v_15
68,k_68,v_7,v_10
69,k_69,v_1,v_7
70,k_70,v_11,v_20
71,k_71,v_11,v_6
72,k_72,v_17,v_5
73,k_73,v_18,v_12
74,k_74,v_1,v_7
75,k_75,v_16,v_2
76,k_76,v_9,v_11
77,k_77,v_15,v_10
78,k_78,v_6,v_1
79,k_79,v_7,v_10
80,k_80,v_6,v_4
81,k_81,v_6,v_14
82,k_82,v_19,v_12
83,k_83,v_13,v_7
84,k_84,v_7,v_17
85,k_85,v_16,v_6
86,k_86,v_1,v_4
87,k_87,v_13,v_18
88,k_88,v_3,v_1
89,k_89,v_19,v_12
90,k_90,v_5,v_10
91,k_91,v_16,v_5
92,k_92,v_15,v_7
93,k_93,v_6,v_11
94,k_94,v_13,v_11
95,k_95,v_17,v_2
96,k_96,v_3,v_5
97,k_97,v_15,v_7
98,k_98,v_17,v_12
99,k_99,v_14,v_19
