,id,origin,destination
0,k_0,v_3,v_6
1,k_1,v_19,v_16
2,k_2,v_19,v_2
3,k_3,v_17,v_18
4,k_4,v_9,v_13
5,k_5,v_13,v_9
6,k_6,v_19,v_2
7,k_7,v_11,v_10
8,k_8,v_15,v_14
9,k_9,v_18,v_3
10,k_10,v_19,v_12
11,k_11,v_2,v_14
12,k_12,v_7,v_8
13,k_13,v_19,v_18
14,k_14,v_7,v_12
15,k_15,v_15,v_6
16,k_16,v_16,v_18
17,k_17,v_3,v_1
18,k_18,v_3,v_9
19,k_19,v_5,v_4
20,k_20,v_4,v_9
21,k_21,v_9,v_4
22,k_22,v_6,v_13
23,k_23,v_20,v_8
24,k_24,v_5,v_18
25,k_25,v_9,v_6
26,k_26,v_18,v_17
27,k_27,v_3,v_2
28,k_28,v_11,v_6
29,k_29,v_1,v_8
30,k_30,v_10,v_11
31,k_31,v_10,v_18
32,k_32,v_10,v_9
33,k_33,v_11,v_6
34,k_34,v_10,v_18
35,k_35,v_11,v_3
36,k_36,v_20,v_5
37,k_37,v_3,v_11
38,k_38,v_17,v_4
39,k_39,v_1,v_18
40,k_40,v_12,v_16
41,k_41,v_4,v_3
42,k_42,v_11,v_19
43,k_43,v_3,v_9
44,k_44,v_19,v_14
45,k_45,v_18,v_13
46,k_46,v_11,v_13
47,k_47,v_17,v_19
48,k_48,v_1,v_2
49,k_49,v_16,v_14
50,k_50,v_7,v_4
51,k_51,v_10,v_16
52,k_52,v_1,v_6
53,k_53,v_14,v_1
54,k_54,v_8,v_10
55,k_55,v_12,v_2
56,k_56,v_16,v_1
57,k_57,v_11,v_5
58,k_58,v_1,v_15
59,k_59,v_9,v_15
60,k_60,v_4,v_12
61,k_61,v_15,v_5
62,k_62,v_8,v_18
63,k_63,v_2,v_5
64,k_64,v_8,v_9
65,k_65,v_1,v_4
66,k_66,v_3,v_10
67,k_67,v_10,v_15
68,k_68,v_8,v_16
69,k_69,v_2,v_9
70,k_70,v_3,v_20
71,k_71,v_9,v_11
72,k_72,v_16,v_15
73,k_73,v_11,v_12
74,k_74,v_1,v_13
75,k_75,v_16,v_6
