,id,origin,destination,distance,arc_cap
0,e_0,v_12,v_11,12,3
1,e_1,v_4,v_11,20,12
2,e_2,v_12,v_16,14,10
3,e_3,v_20,v_18,17,11
4,e_4,v_12,v_6,24,2
5,e_5,v_8,v_18,13,7
6,e_6,v_9,v_17,9,6
7,e_7,v_16,v_3,4,4
8,e_8,v_6,v_15,24,7
9,e_9,v_2,v_14,20,8
10,e_10,v_13,v_20,26,12
11,e_11,v_15,v_4,23,5
12,e_12,v_5,v_14,10,13
13,e_13,v_14,v_18,12,10
14,e_14,v_1,v_7,15,9
15,e_15,v_7,v_10,17,11
16,e_16,v_9,v_4,10,5
17,e_17,v_11,v_12,12,10
18,e_18,v_9,v_16,10,3
19,e_19,v_1,v_11,22,10
20,e_20,v_13,v_6,26,10
21,e_21,v_8,v_12,22,7
22,e_22,v_8,v_20,8,8
23,e_23,v_4,v_3,12,2
24,e_24,v_7,v_18,9,5
25,e_25,v_7,v_5,3,5
26,e_26,v_2,v_19,25,13
27,e_27,v_11,v_8,16,12
28,e_28,v_12,v_9,24,12
29,e_29,v_19,v_13,26,3
30,e_30,v_17,v_19,10,12
31,e_31,v_11,v_10,23,8
32,e_32,v_2,v_1,25,6
33,e_33,v_17,v_1,11,1
34,e_34,v_17,v_20,11,6
35,e_35,v_15,v_12,11,3
36,e_36,v_4,v_13,26,10
37,e_37,v_13,v_2,4,2
38,e_38,v_3,v_7,10,5
39,e_39,v_2,v_11,4,9
40,e_40,v_18,v_12,11,8
41,e_41,v_2,v_13,4,4
42,e_42,v_11,v_20,22,2
43,e_43,v_16,v_20,11,5
44,e_44,v_20,v_7,15,13
45,e_45,v_5,v_3,8,2
46,e_46,v_18,v_11,6,2
47,e_47,v_8,v_7,8,5
48,e_48,v_3,v_10,9,9
49,e_49,v_3,v_20,8,4
50,e_50,v_20,v_5,14,4
51,e_51,v_10,v_6,3,11
52,e_52,v_4,v_16,16,13
53,e_53,v_6,v_11,21,11
54,e_54,v_11,v_1,22,2
55,e_55,v_19,v_3,8,6
56,e_56,v_11,v_9,20,10
57,e_57,v_7,v_14,12,8
58,e_58,v_4,v_9,10,13
59,e_59,v_7,v_1,15,7
60,e_60,v_15,v_5,12,1
61,e_61,v_8,v_6,7,7
62,e_62,v_1,v_8,8,12
63,e_63,v_5,v_7,3,2
64,e_64,v_2,v_3,18,8
65,e_65,v_14,v_13,21,10
66,e_66,v_17,v_16,14,1
67,e_67,v_11,v_14,17,3
68,e_68,v_5,v_18,7,7
69,e_69,v_3,v_9,6,1
70,e_70,v_1,v_4,11,6
71,e_71,v_2,v_12,10,10
72,e_72,v_2,v_8,20,7
73,e_73,v_9,v_6,2,13
74,e_74,v_9,v_15,23,3
75,e_75,v_13,v_3,19,6
76,e_76,v_19,v_16,11,7
77,e_77,v_5,v_8,8,3
78,e_78,v_5,v_20,14,1
79,e_79,v_16,v_10,12,6
80,e_80,v_16,v_15,16,1
81,e_81,v_2,v_16,16,8
82,e_82,v_11,v_4,20,5
83,e_83,v_4,v_10,13,2
84,e_84,v_19,v_15,25,10
85,e_85,v_1,v_19,1,2
86,e_86,v_13,v_17,25,7
87,e_87,v_16,v_8,10,4
88,e_88,v_17,v_4,3,2
89,e_89,v_15,v_18,9,10
90,e_90,v_2,v_18,9,2
91,e_91,v_16,v_6,10,1
92,e_92,v_2,v_6,25,4
93,e_93,v_15,v_3,18,7
94,e_94,v_19,v_8,8,12
95,e_95,v_15,v_1,25,3
96,e_96,v_18,v_4,18,13
97,e_97,v_2,v_20,25,2
98,e_98,v_20,v_9,3,3
99,e_99,v_17,v_6,10,11
100,e_100,v_3,v_16,4,9
101,e_101,v_6,v_3,7,1
102,e_102,v_2,v_5,13,4
103,e_103,v_10,v_8,10,6
104,e_104,v_7,v_19,15,13
105,e_105,v_10,v_7,17,3
106,e_106,v_6,v_14,5,12
107,e_107,v_12,v_1,25,6
108,e_108,v_12,v_3,18,4
109,e_109,v_8,v_17,5,6
110,e_110,v_7,v_8,8,10
111,e_111,v_11,v_15,3,3
112,e_112,v_4,v_17,3,8
113,e_113,v_17,v_10,12,1
114,e_114,v_13,v_15,5,6
115,e_115,v_18,v_1,17,13
116,e_116,v_10,v_11,23,12
117,e_117,v_10,v_17,12,9
118,e_118,v_9,v_13,25,6
119,e_119,v_16,v_11,13,2
120,e_120,v_20,v_16,11,3
121,e_121,v_8,v_11,16,10
122,e_122,v_7,v_20,15,2
123,e_123,v_6,v_7,14,6
