,id,origin,destination
0,k_0,v_7,v_1
1,k_1,v_19,v_3
2,k_2,v_18,v_13
3,k_3,v_13,v_18
4,k_4,v_13,v_17
5,k_5,v_3,v_4
6,k_6,v_6,v_20
7,k_7,v_6,v_3
8,k_8,v_2,v_7
9,k_9,v_18,v_14
10,k_10,v_2,v_15
11,k_11,v_6,v_5
12,k_12,v_17,v_2
13,k_13,v_13,v_19
14,k_14,v_7,v_18
15,k_15,v_20,v_18
16,k_16,v_15,v_13
17,k_17,v_11,v_3
18,k_18,v_19,v_5
19,k_19,v_3,v_7
20,k_20,v_2,v_13
21,k_21,v_11,v_20
22,k_22,v_15,v_2
23,k_23,v_2,v_3
24,k_24,v_11,v_9
25,k_25,v_19,v_13
26,k_26,v_19,v_13
27,k_27,v_2,v_17
28,k_28,v_10,v_6
29,k_29,v_6,v_4
30,k_30,v_4,v_5
31,k_31,v_13,v_4
32,k_32,v_18,v_6
33,k_33,v_6,v_9
34,k_34,v_8,v_11
35,k_35,v_8,v_9
36,k_36,v_11,v_7
37,k_37,v_12,v_6
38,k_38,v_13,v_11
39,k_39,v_20,v_1
40,k_40,v_10,v_4
41,k_41,v_11,v_1
42,k_42,v_19,v_6
43,k_43,v_9,v_14
44,k_44,v_9,v_19
45,k_45,v_19,v_3
46,k_46,v_2,v_5
47,k_47,v_19,v_17
48,k_48,v_9,v_20
49,k_49,v_2,v_5
