,id,origin,destination
0,k_0,v_18,v_2
1,k_1,v_15,v_11
2,k_2,v_17,v_10
3,k_3,v_8,v_17
4,k_4,v_17,v_20
5,k_5,v_14,v_8
6,k_6,v_12,v_6
7,k_7,v_15,v_12
8,k_8,v_6,v_1
9,k_9,v_2,v_14
10,k_10,v_5,v_8
11,k_11,v_6,v_19
12,k_12,v_16,v_15
13,k_13,v_4,v_1
14,k_14,v_4,v_6
15,k_15,v_11,v_3
16,k_16,v_20,v_3
17,k_17,v_16,v_18
18,k_18,v_19,v_10
19,k_19,v_5,v_4
20,k_20,v_18,v_1
21,k_21,v_18,v_2
22,k_22,v_6,v_4
23,k_23,v_11,v_19
24,k_24,v_2,v_5
25,k_25,v_11,v_2
26,k_26,v_20,v_17
27,k_27,v_19,v_3
28,k_28,v_19,v_20
29,k_29,v_15,v_20
30,k_30,v_14,v_12
31,k_31,v_2,v_20
32,k_32,v_20,v_6
33,k_33,v_1,v_2
34,k_34,v_7,v_19
35,k_35,v_12,v_8
36,k_36,v_19,v_7
37,k_37,v_19,v_15
38,k_38,v_3,v_12
39,k_39,v_7,v_20
40,k_40,v_1,v_16
41,k_41,v_15,v_11
42,k_42,v_17,v_12
43,k_43,v_19,v_14
44,k_44,v_12,v_3
45,k_45,v_19,v_17
46,k_46,v_16,v_17
47,k_47,v_14,v_20
48,k_48,v_14,v_3
49,k_49,v_17,v_12
50,k_50,v_2,v_16
51,k_51,v_8,v_18
52,k_52,v_3,v_2
53,k_53,v_10,v_6
54,k_54,v_13,v_2
55,k_55,v_8,v_1
56,k_56,v_4,v_14
57,k_57,v_19,v_17
58,k_58,v_16,v_20
59,k_59,v_3,v_9
60,k_60,v_1,v_17
61,k_61,v_12,v_2
62,k_62,v_17,v_11
63,k_63,v_18,v_7
64,k_64,v_11,v_14
65,k_65,v_5,v_19
66,k_66,v_9,v_17
67,k_67,v_20,v_12
68,k_68,v_1,v_8
69,k_69,v_2,v_20
70,k_70,v_12,v_16
71,k_71,v_18,v_14
72,k_72,v_17,v_13
73,k_73,v_19,v_11
74,k_74,v_18,v_17
75,k_75,v_13,v_19
76,k_76,v_2,v_7
77,k_77,v_11,v_2
78,k_78,v_7,v_12
79,k_79,v_15,v_12
80,k_80,v_4,v_2
81,k_81,v_1,v_4
82,k_82,v_5,v_8
83,k_83,v_19,v_16
84,k_84,v_8,v_2
85,k_85,v_18,v_10
86,k_86,v_14,v_12
87,k_87,v_6,v_18
88,k_88,v_20,v_11
89,k_89,v_16,v_19
90,k_90,v_18,v_11
91,k_91,v_18,v_1
92,k_92,v_14,v_5
93,k_93,v_4,v_16
94,k_94,v_15,v_7
95,k_95,v_16,v_3
96,k_96,v_7,v_18
97,k_97,v_9,v_15
98,k_98,v_1,v_8
99,k_99,v_14,v_9
100,k_100,v_6,v_2
101,k_101,v_19,v_5
102,k_102,v_20,v_19
103,k_103,v_14,v_4
104,k_104,v_16,v_9
105,k_105,v_13,v_20
106,k_106,v_9,v_17
107,k_107,v_9,v_15
108,k_108,v_19,v_16
109,k_109,v_17,v_12
110,k_110,v_1,v_4
111,k_111,v_19,v_18
112,k_112,v_1,v_2
