,id,origin,destination
0,k_0,v_6,v_11
1,k_1,v_20,v_5
2,k_2,v_13,v_5
3,k_3,v_17,v_7
4,k_4,v_8,v_14
5,k_5,v_5,v_15
6,k_6,v_6,v_1
7,k_7,v_8,v_1
8,k_8,v_17,v_9
9,k_9,v_11,v_8
10,k_10,v_14,v_6
11,k_11,v_3,v_10
12,k_12,v_10,v_12
13,k_13,v_20,v_15
14,k_14,v_20,v_6
15,k_15,v_8,v_13
16,k_16,v_19,v_3
17,k_17,v_12,v_7
18,k_18,v_11,v_9
19,k_19,v_9,v_12
20,k_20,v_16,v_9
21,k_21,v_10,v_7
22,k_22,v_19,v_9
23,k_23,v_17,v_14
24,k_24,v_20,v_1
25,k_25,v_7,v_5
26,k_26,v_6,v_16
27,k_27,v_12,v_10
28,k_28,v_1,v_7
29,k_29,v_8,v_2
30,k_30,v_18,v_9
31,k_31,v_3,v_14
32,k_32,v_3,v_5
33,k_33,v_7,v_2
34,k_34,v_3,v_11
35,k_35,v_14,v_15
36,k_36,v_9,v_16
37,k_37,v_3,v_19
38,k_38,v_14,v_6
39,k_39,v_11,v_15
40,k_40,v_11,v_1
41,k_41,v_10,v_2
42,k_42,v_4,v_19
43,k_43,v_15,v_4
44,k_44,v_3,v_10
45,k_45,v_8,v_10
46,k_46,v_1,v_20
47,k_47,v_3,v_15
48,k_48,v_16,v_9
49,k_49,v_19,v_6
50,k_50,v_11,v_6
51,k_51,v_2,v_10
52,k_52,v_6,v_20
53,k_53,v_17,v_1
54,k_54,v_6,v_20
55,k_55,v_16,v_5
56,k_56,v_17,v_2
57,k_57,v_9,v_11
58,k_58,v_18,v_11
59,k_59,v_8,v_19
60,k_60,v_6,v_5
61,k_61,v_3,v_14
62,k_62,v_4,v_7
63,k_63,v_10,v_18
64,k_64,v_9,v_7
65,k_65,v_13,v_1
66,k_66,v_15,v_14
67,k_67,v_8,v_16
68,k_68,v_15,v_17
69,k_69,v_17,v_16
70,k_70,v_11,v_15
71,k_71,v_8,v_1
72,k_72,v_2,v_3
73,k_73,v_3,v_16
74,k_74,v_10,v_20
75,k_75,v_5,v_18
76,k_76,v_11,v_14
77,k_77,v_10,v_15
78,k_78,v_13,v_3
79,k_79,v_9,v_10
80,k_80,v_2,v_19
81,k_81,v_5,v_1
82,k_82,v_7,v_2
83,k_83,v_15,v_12
84,k_84,v_13,v_7
85,k_85,v_6,v_10
86,k_86,v_14,v_2
87,k_87,v_8,v_7
88,k_88,v_5,v_19
89,k_89,v_8,v_15
90,k_90,v_4,v_8
91,k_91,v_4,v_20
92,k_92,v_20,v_7
93,k_93,v_17,v_12
94,k_94,v_3,v_6
95,k_95,v_4,v_10
96,k_96,v_9,v_11
97,k_97,v_14,v_6
98,k_98,v_12,v_17
99,k_99,v_1,v_9
