,id,origin,destination
0,k_0,v_8,v_3
1,k_1,v_16,v_1
2,k_2,v_15,v_10
3,k_3,v_7,v_19
4,k_4,v_3,v_7
5,k_5,v_4,v_6
6,k_6,v_20,v_10
7,k_7,v_13,v_11
8,k_8,v_19,v_8
9,k_9,v_5,v_2
10,k_10,v_3,v_20
11,k_11,v_17,v_18
12,k_12,v_4,v_3
13,k_13,v_16,v_6
14,k_14,v_19,v_11
15,k_15,v_10,v_9
16,k_16,v_17,v_2
17,k_17,v_3,v_19
18,k_18,v_13,v_6
19,k_19,v_1,v_4
20,k_20,v_13,v_20
21,k_21,v_12,v_5
22,k_22,v_2,v_19
23,k_23,v_19,v_1
24,k_24,v_15,v_14
25,k_25,v_16,v_6
26,k_26,v_12,v_17
27,k_27,v_18,v_10
28,k_28,v_2,v_16
29,k_29,v_4,v_11
30,k_30,v_16,v_10
31,k_31,v_9,v_7
32,k_32,v_7,v_16
33,k_33,v_12,v_16
34,k_34,v_3,v_9
35,k_35,v_3,v_4
36,k_36,v_1,v_2
37,k_37,v_14,v_11
38,k_38,v_16,v_4
39,k_39,v_13,v_8
40,k_40,v_19,v_14
41,k_41,v_18,v_10
42,k_42,v_3,v_4
43,k_43,v_2,v_9
44,k_44,v_5,v_11
45,k_45,v_8,v_20
46,k_46,v_13,v_18
47,k_47,v_15,v_3
48,k_48,v_4,v_15
49,k_49,v_6,v_1
50,k_50,v_8,v_20
51,k_51,v_10,v_16
52,k_52,v_6,v_18
53,k_53,v_7,v_20
54,k_54,v_11,v_15
55,k_55,v_8,v_16
56,k_56,v_6,v_3
57,k_57,v_14,v_19
58,k_58,v_12,v_8
59,k_59,v_12,v_16
60,k_60,v_20,v_11
61,k_61,v_8,v_13
62,k_62,v_2,v_8
63,k_63,v_11,v_9
64,k_64,v_18,v_5
65,k_65,v_5,v_1
66,k_66,v_15,v_14
67,k_67,v_7,v_4
68,k_68,v_9,v_19
69,k_69,v_9,v_16
70,k_70,v_18,v_3
71,k_71,v_7,v_11
72,k_72,v_7,v_14
73,k_73,v_5,v_9
74,k_74,v_15,v_14
75,k_75,v_15,v_10
76,k_76,v_8,v_15
77,k_77,v_12,v_4
78,k_78,v_18,v_8
79,k_79,v_7,v_9
80,k_80,v_6,v_17
81,k_81,v_2,v_15
82,k_82,v_20,v_6
83,k_83,v_2,v_20
84,k_84,v_4,v_17
85,k_85,v_17,v_9
86,k_86,v_1,v_8
87,k_87,v_7,v_1
88,k_88,v_2,v_15
89,k_89,v_19,v_18
90,k_90,v_16,v_1
91,k_91,v_12,v_13
92,k_92,v_4,v_2
93,k_93,v_7,v_2
94,k_94,v_12,v_2
95,k_95,v_5,v_14
96,k_96,v_16,v_5
97,k_97,v_8,v_4
98,k_98,v_14,v_7
99,k_99,v_19,v_18
100,k_100,v_12,v_5
101,k_101,v_17,v_7
102,k_102,v_16,v_9
103,k_103,v_20,v_2
104,k_104,v_6,v_4
105,k_105,v_1,v_13
106,k_106,v_18,v_13
107,k_107,v_7,v_2
108,k_108,v_13,v_15
109,k_109,v_11,v_9
110,k_110,v_16,v_7
111,k_111,v_1,v_3
112,k_112,v_4,v_6
113,k_113,v_7,v_10
114,k_114,v_2,v_20
115,k_115,v_3,v_2
116,k_116,v_9,v_20
117,k_117,v_13,v_8
118,k_118,v_20,v_10
119,k_119,v_6,v_8
120,k_120,v_2,v_6
121,k_121,v_13,v_8
122,k_122,v_9,v_20
123,k_123,v_5,v_12
124,k_124,v_15,v_7
125,k_125,v_5,v_18
126,k_126,v_6,v_4
127,k_127,v_17,v_4
128,k_128,v_14,v_10
129,k_129,v_20,v_4
130,k_130,v_10,v_3
131,k_131,v_8,v_14
132,k_132,v_5,v_10
133,k_133,v_15,v_12
134,k_134,v_12,v_4
135,k_135,v_10,v_2
136,k_136,v_2,v_14
137,k_137,v_19,v_16
138,k_138,v_7,v_1
139,k_139,v_19,v_2
140,k_140,v_17,v_7
141,k_141,v_9,v_3
142,k_142,v_11,v_15
143,k_143,v_18,v_8
144,k_144,v_14,v_4
145,k_145,v_8,v_6
146,k_146,v_18,v_3
147,k_147,v_3,v_20
148,k_148,v_13,v_19
149,k_149,v_14,v_5
150,k_150,v_20,v_4
151,k_151,v_1,v_20
152,k_152,v_20,v_7
153,k_153,v_7,v_18
154,k_154,v_16,v_2
155,k_155,v_18,v_6
