,id,origin,destination
0,k_0,v_20,v_14
1,k_1,v_7,v_4
2,k_2,v_8,v_15
3,k_3,v_4,v_17
4,k_4,v_12,v_11
5,k_5,v_9,v_7
6,k_6,v_14,v_3
7,k_7,v_13,v_2
8,k_8,v_9,v_20
9,k_9,v_20,v_9
10,k_10,v_19,v_10
11,k_11,v_17,v_14
12,k_12,v_14,v_12
13,k_13,v_3,v_12
14,k_14,v_15,v_16
15,k_15,v_15,v_13
16,k_16,v_8,v_9
17,k_17,v_18,v_11
18,k_18,v_16,v_12
19,k_19,v_11,v_8
20,k_20,v_11,v_15
21,k_21,v_12,v_10
22,k_22,v_14,v_17
23,k_23,v_12,v_5
24,k_24,v_14,v_3
25,k_25,v_16,v_2
26,k_26,v_6,v_11
27,k_27,v_14,v_8
28,k_28,v_2,v_20
29,k_29,v_4,v_13
30,k_30,v_18,v_19
31,k_31,v_8,v_3
32,k_32,v_6,v_3
33,k_33,v_9,v_19
34,k_34,v_18,v_12
35,k_35,v_17,v_3
36,k_36,v_13,v_4
37,k_37,v_2,v_3
38,k_38,v_1,v_18
39,k_39,v_14,v_13
40,k_40,v_17,v_3
41,k_41,v_20,v_11
42,k_42,v_1,v_2
43,k_43,v_19,v_17
44,k_44,v_13,v_16
45,k_45,v_3,v_11
46,k_46,v_17,v_8
47,k_47,v_1,v_20
48,k_48,v_8,v_18
49,k_49,v_9,v_4
50,k_50,v_5,v_15
51,k_51,v_11,v_6
52,k_52,v_7,v_3
53,k_53,v_17,v_15
54,k_54,v_14,v_12
55,k_55,v_2,v_15
56,k_56,v_9,v_11
57,k_57,v_1,v_7
58,k_58,v_17,v_1
59,k_59,v_13,v_10
60,k_60,v_15,v_11
61,k_61,v_9,v_1
62,k_62,v_6,v_19
63,k_63,v_4,v_8
64,k_64,v_6,v_3
65,k_65,v_9,v_7
66,k_66,v_14,v_2
67,k_67,v_7,v_20
68,k_68,v_17,v_18
69,k_69,v_6,v_1
70,k_70,v_6,v_7
71,k_71,v_18,v_12
72,k_72,v_17,v_20
73,k_73,v_12,v_8
74,k_74,v_6,v_15
75,k_75,v_19,v_14
76,k_76,v_2,v_5
77,k_77,v_3,v_5
78,k_78,v_4,v_20
79,k_79,v_10,v_15
80,k_80,v_5,v_3
81,k_81,v_5,v_16
82,k_82,v_8,v_2
83,k_83,v_3,v_12
84,k_84,v_6,v_12
85,k_85,v_1,v_13
86,k_86,v_9,v_5
87,k_87,v_1,v_15
88,k_88,v_5,v_1
89,k_89,v_13,v_16
90,k_90,v_9,v_5
91,k_91,v_5,v_14
92,k_92,v_20,v_1
93,k_93,v_5,v_14
94,k_94,v_18,v_8
95,k_95,v_14,v_15
96,k_96,v_11,v_1
97,k_97,v_10,v_8
98,k_98,v_2,v_12
99,k_99,v_12,v_10
100,k_100,v_10,v_17
101,k_101,v_14,v_16
102,k_102,v_20,v_18
103,k_103,v_11,v_19
104,k_104,v_8,v_10
105,k_105,v_7,v_1
106,k_106,v_17,v_7
107,k_107,v_14,v_11
108,k_108,v_15,v_16
109,k_109,v_13,v_20
110,k_110,v_16,v_11
111,k_111,v_11,v_16
112,k_112,v_3,v_4
113,k_113,v_15,v_7
114,k_114,v_18,v_16
115,k_115,v_2,v_4
116,k_116,v_19,v_1
117,k_117,v_2,v_16
118,k_118,v_15,v_5
119,k_119,v_18,v_16
120,k_120,v_12,v_19
121,k_121,v_5,v_19
122,k_122,v_15,v_11
123,k_123,v_2,v_8
124,k_124,v_9,v_2
125,k_125,v_9,v_8
126,k_126,v_17,v_7
127,k_127,v_9,v_6
128,k_128,v_7,v_13
129,k_129,v_6,v_1
130,k_130,v_10,v_20
131,k_131,v_12,v_18
132,k_132,v_3,v_19
133,k_133,v_13,v_19
134,k_134,v_8,v_1
135,k_135,v_9,v_3
136,k_136,v_6,v_18
137,k_137,v_4,v_1
138,k_138,v_10,v_18
139,k_139,v_14,v_2
140,k_140,v_5,v_19
141,k_141,v_19,v_1
142,k_142,v_2,v_4
143,k_143,v_19,v_1
144,k_144,v_3,v_10
145,k_145,v_10,v_3
146,k_146,v_14,v_18
147,k_147,v_10,v_14
148,k_148,v_10,v_15
149,k_149,v_1,v_19
150,k_150,v_1,v_6
151,k_151,v_10,v_19
152,k_152,v_1,v_7
153,k_153,v_18,v_19
154,k_154,v_19,v_12
155,k_155,v_18,v_12
156,k_156,v_13,v_3
157,k_157,v_17,v_7
158,k_158,v_14,v_15
159,k_159,v_19,v_1
160,k_160,v_11,v_1
161,k_161,v_14,v_3
162,k_162,v_9,v_4
163,k_163,v_16,v_20
164,k_164,v_19,v_9
165,k_165,v_14,v_18
166,k_166,v_2,v_18
167,k_167,v_8,v_19
168,k_168,v_20,v_3
169,k_169,v_11,v_16
170,k_170,v_20,v_7
171,k_171,v_20,v_2
172,k_172,v_6,v_4
173,k_173,v_1,v_18
174,k_174,v_13,v_2
175,k_175,v_12,v_8
176,k_176,v_11,v_17
177,k_177,v_3,v_10
178,k_178,v_19,v_5
179,k_179,v_3,v_5
180,k_180,v_18,v_4
181,k_181,v_16,v_13
182,k_182,v_19,v_16
183,k_183,v_11,v_6
184,k_184,v_15,v_17
185,k_185,v_6,v_17
186,k_186,v_1,v_15
187,k_187,v_8,v_13
188,k_188,v_2,v_1
189,k_189,v_16,v_1
190,k_190,v_9,v_4
191,k_191,v_3,v_10
192,k_192,v_18,v_1
193,k_193,v_20,v_9
194,k_194,v_12,v_5
195,k_195,v_12,v_10
196,k_196,v_6,v_4
197,k_197,v_3,v_10
198,k_198,v_1,v_13
199,k_199,v_20,v_16
200,k_200,v_16,v_4
201,k_201,v_15,v_14
202,k_202,v_19,v_2
203,k_203,v_5,v_8
204,k_204,v_9,v_6
205,k_205,v_5,v_3
206,k_206,v_13,v_2
207,k_207,v_20,v_6
208,k_208,v_18,v_8
209,k_209,v_9,v_17
210,k_210,v_2,v_7
211,k_211,v_3,v_4
212,k_212,v_10,v_8
213,k_213,v_4,v_8
214,k_214,v_13,v_6
215,k_215,v_9,v_14
216,k_216,v_10,v_17
217,k_217,v_10,v_13
218,k_218,v_17,v_4
219,k_219,v_1,v_11
220,k_220,v_6,v_1
221,k_221,v_17,v_6
222,k_222,v_5,v_2
223,k_223,v_12,v_3
224,k_224,v_2,v_18
225,k_225,v_19,v_13
226,k_226,v_16,v_19
227,k_227,v_9,v_5
228,k_228,v_14,v_12
229,k_229,v_11,v_12
230,k_230,v_19,v_11
231,k_231,v_12,v_13
232,k_232,v_19,v_15
233,k_233,v_16,v_19
234,k_234,v_12,v_15
235,k_235,v_14,v_12
236,k_236,v_3,v_7
237,k_237,v_1,v_7
238,k_238,v_14,v_9
239,k_239,v_10,v_1
240,k_240,v_8,v_9
241,k_241,v_18,v_2
242,k_242,v_6,v_5
243,k_243,v_13,v_12
244,k_244,v_3,v_17
245,k_245,v_18,v_13
246,k_246,v_20,v_7
247,k_247,v_14,v_11
248,k_248,v_1,v_20
249,k_249,v_8,v_17
