,id,origin,destination
0,k_0,v_18,v_6
1,k_1,v_11,v_18
2,k_2,v_2,v_15
3,k_3,v_19,v_11
4,k_4,v_2,v_12
5,k_5,v_18,v_17
6,k_6,v_2,v_5
7,k_7,v_8,v_16
8,k_8,v_19,v_16
9,k_9,v_9,v_3
10,k_10,v_20,v_2
11,k_11,v_13,v_3
12,k_12,v_7,v_1
13,k_13,v_9,v_14
14,k_14,v_20,v_2
15,k_15,v_9,v_3
16,k_16,v_1,v_13
17,k_17,v_5,v_17
18,k_18,v_10,v_12
19,k_19,v_9,v_1
20,k_20,v_12,v_19
21,k_21,v_6,v_5
22,k_22,v_17,v_10
23,k_23,v_10,v_2
24,k_24,v_13,v_10
25,k_25,v_6,v_3
26,k_26,v_18,v_17
27,k_27,v_11,v_9
28,k_28,v_2,v_12
29,k_29,v_8,v_11
30,k_30,v_10,v_15
31,k_31,v_11,v_4
32,k_32,v_18,v_19
33,k_33,v_5,v_12
34,k_34,v_16,v_13
35,k_35,v_8,v_16
36,k_36,v_9,v_4
37,k_37,v_2,v_19
38,k_38,v_16,v_7
39,k_39,v_1,v_2
40,k_40,v_5,v_3
41,k_41,v_2,v_1
42,k_42,v_3,v_11
43,k_43,v_16,v_13
44,k_44,v_16,v_10
45,k_45,v_1,v_2
46,k_46,v_1,v_18
47,k_47,v_11,v_17
48,k_48,v_13,v_20
49,k_49,v_20,v_13
50,k_50,v_8,v_19
51,k_51,v_16,v_20
52,k_52,v_12,v_6
53,k_53,v_7,v_6
54,k_54,v_19,v_11
55,k_55,v_10,v_5
56,k_56,v_20,v_11
57,k_57,v_3,v_16
58,k_58,v_10,v_17
59,k_59,v_18,v_1
60,k_60,v_13,v_12
61,k_61,v_16,v_7
62,k_62,v_11,v_17
63,k_63,v_11,v_4
64,k_64,v_19,v_6
65,k_65,v_8,v_20
66,k_66,v_5,v_10
67,k_67,v_3,v_6
68,k_68,v_8,v_5
69,k_69,v_16,v_10
70,k_70,v_5,v_17
71,k_71,v_6,v_18
72,k_72,v_5,v_20
73,k_73,v_6,v_4
74,k_74,v_16,v_5
75,k_75,v_17,v_14
76,k_76,v_16,v_20
77,k_77,v_1,v_8
78,k_78,v_13,v_1
79,k_79,v_19,v_4
80,k_80,v_5,v_9
81,k_81,v_18,v_15
82,k_82,v_14,v_4
83,k_83,v_3,v_12
84,k_84,v_16,v_5
85,k_85,v_8,v_5
86,k_86,v_12,v_8
87,k_87,v_6,v_18
88,k_88,v_7,v_12
89,k_89,v_16,v_12
90,k_90,v_7,v_6
91,k_91,v_16,v_2
92,k_92,v_20,v_10
93,k_93,v_16,v_2
94,k_94,v_4,v_3
95,k_95,v_1,v_17
96,k_96,v_11,v_20
97,k_97,v_4,v_20
98,k_98,v_4,v_10
99,k_99,v_2,v_17
