,id,origin,destination,distance,arc_cap
0,e_0,v_4,v_20,11,4
1,e_1,v_10,v_5,16,2
2,e_2,v_12,v_13,7,1
3,e_3,v_8,v_17,5,4
4,e_4,v_20,v_12,25,2
5,e_5,v_17,v_11,18,4
6,e_6,v_7,v_1,15,2
7,e_7,v_16,v_19,11,4
8,e_8,v_5,v_11,9,4
9,e_9,v_2,v_5,13,2
10,e_10,v_4,v_7,10,4
11,e_11,v_15,v_18,9,1
12,e_12,v_9,v_10,4,2
13,e_13,v_17,v_19,10,1
14,e_14,v_2,v_3,18,2
15,e_15,v_9,v_2,24,4
16,e_16,v_18,v_5,7,3
17,e_17,v_7,v_11,11,2
18,e_18,v_12,v_11,12,4
19,e_19,v_10,v_1,2,4
20,e_20,v_20,v_14,5,1
21,e_21,v_4,v_9,10,4
22,e_22,v_9,v_4,10,2
23,e_23,v_12,v_20,25,4
24,e_24,v_14,v_4,12,2
25,e_25,v_11,v_9,20,2
26,e_26,v_11,v_2,4,4
27,e_27,v_19,v_3,8,4
28,e_28,v_17,v_10,12,2
29,e_29,v_12,v_15,11,2
30,e_30,v_12,v_5,17,1
31,e_31,v_19,v_5,14,2
32,e_32,v_11,v_5,9,4
33,e_33,v_9,v_18,15,4
34,e_34,v_16,v_9,10,2
35,e_35,v_13,v_6,26,2
36,e_36,v_3,v_19,8,3
37,e_37,v_12,v_6,24,1
38,e_38,v_1,v_8,8,2
39,e_39,v_4,v_18,18,1
40,e_40,v_17,v_5,10,2
41,e_41,v_9,v_20,3,4
42,e_42,v_5,v_19,14,1
43,e_43,v_2,v_17,22,2
44,e_44,v_16,v_8,10,1
45,e_45,v_1,v_3,8,1
46,e_46,v_4,v_2,24,4
47,e_47,v_2,v_14,20,1
48,e_48,v_2,v_7,14,3
49,e_49,v_4,v_17,3,1
