,id,origin,destination,distance,arc_cap
0,e_0,v_2,v_19,25,4
1,e_1,v_7,v_3,10,9
2,e_2,v_12,v_3,18,1
3,e_3,v_17,v_18,16,7
4,e_4,v_11,v_15,3,1
5,e_5,v_1,v_14,5,5
6,e_6,v_11,v_5,9,9
7,e_7,v_12,v_9,24,7
8,e_8,v_17,v_13,25,6
9,e_9,v_20,v_9,3,5
10,e_10,v_12,v_4,28,4
11,e_11,v_20,v_2,25,8
12,e_12,v_17,v_8,5,7
13,e_13,v_5,v_14,10,9
14,e_14,v_12,v_7,19,6
15,e_15,v_6,v_12,24,1
16,e_16,v_11,v_10,23,9
17,e_17,v_14,v_7,12,3
18,e_18,v_3,v_7,10,8
19,e_19,v_1,v_12,25,7
20,e_20,v_10,v_3,9,9
21,e_21,v_18,v_17,16,3
22,e_22,v_10,v_16,12,10
23,e_23,v_6,v_5,14,7
24,e_24,v_19,v_13,26,8
25,e_25,v_18,v_7,9,10
26,e_26,v_18,v_1,17,5
27,e_27,v_3,v_13,19,8
28,e_28,v_1,v_7,15,5
29,e_29,v_8,v_3,6,10
30,e_30,v_6,v_3,7,7
31,e_31,v_4,v_18,18,8
32,e_32,v_8,v_20,8,2
33,e_33,v_1,v_15,25,6
34,e_34,v_1,v_8,8,8
35,e_35,v_12,v_11,12,4
36,e_36,v_7,v_17,8,9
37,e_37,v_1,v_11,22,5
38,e_38,v_7,v_16,11,7
39,e_39,v_4,v_2,24,6
40,e_40,v_6,v_13,26,5
41,e_41,v_16,v_19,11,5
42,e_42,v_7,v_6,14,3
43,e_43,v_16,v_20,11,10
44,e_44,v_7,v_14,12,5
45,e_45,v_16,v_17,14,2
46,e_46,v_9,v_1,3,8
47,e_47,v_14,v_5,10,9
48,e_48,v_12,v_16,14,8
49,e_49,v_17,v_9,9,8
50,e_50,v_7,v_11,11,6
51,e_51,v_18,v_4,18,2
52,e_52,v_11,v_19,22,9
53,e_53,v_3,v_1,8,4
54,e_54,v_10,v_7,17,9
55,e_55,v_5,v_12,17,4
56,e_56,v_13,v_19,26,3
57,e_57,v_10,v_12,25,9
58,e_58,v_9,v_10,4,1
59,e_59,v_18,v_12,11,2
60,e_60,v_10,v_15,26,6
61,e_61,v_10,v_19,2,5
62,e_62,v_13,v_8,22,9
63,e_63,v_6,v_18,16,5
64,e_64,v_13,v_17,25,3
65,e_65,v_12,v_15,11,5
66,e_66,v_10,v_17,12,1
67,e_67,v_9,v_7,13,3
68,e_68,v_14,v_18,12,1
69,e_69,v_3,v_5,8,3
70,e_70,v_1,v_10,2,5
71,e_71,v_13,v_18,10,9
72,e_72,v_6,v_17,10,10
73,e_73,v_16,v_15,16,1
74,e_74,v_4,v_10,13,1
75,e_75,v_20,v_19,1,9
76,e_76,v_4,v_9,10,1
77,e_77,v_9,v_2,24,1
78,e_78,v_15,v_7,14,8
79,e_79,v_18,v_14,12,3
80,e_80,v_4,v_20,11,6
81,e_81,v_13,v_15,5,10
82,e_82,v_20,v_3,8,5
83,e_83,v_20,v_12,25,4
84,e_84,v_10,v_9,4,3
85,e_85,v_3,v_14,3,8
86,e_86,v_19,v_18,17,1
87,e_87,v_13,v_6,26,5
88,e_88,v_6,v_4,11,5
89,e_89,v_13,v_9,25,7
90,e_90,v_11,v_8,16,7
91,e_91,v_5,v_2,13,5
92,e_92,v_11,v_3,15,3
93,e_93,v_18,v_2,9,4
94,e_94,v_14,v_11,17,2
95,e_95,v_3,v_16,4,1
96,e_96,v_1,v_9,3,4
97,e_97,v_17,v_16,14,9
98,e_98,v_6,v_7,14,9
99,e_99,v_9,v_16,10,9
