,id,origin,destination,distance,arc_cap
0,e_0,v_13,v_19,26,3
1,e_1,v_13,v_15,5,2
2,e_2,v_18,v_20,17,1
3,e_3,v_13,v_8,22,3
4,e_4,v_18,v_11,6,3
5,e_5,v_6,v_14,5,1
6,e_6,v_20,v_13,26,3
7,e_7,v_16,v_18,7,3
8,e_8,v_6,v_15,24,3
9,e_9,v_8,v_16,10,2
10,e_10,v_17,v_13,25,1
11,e_11,v_17,v_3,10,3
12,e_12,v_18,v_13,10,3
13,e_13,v_14,v_2,20,2
14,e_14,v_14,v_4,12,1
15,e_15,v_8,v_17,5,3
16,e_16,v_10,v_16,12,2
17,e_17,v_3,v_18,10,3
18,e_18,v_16,v_1,11,2
19,e_19,v_3,v_8,6,1
20,e_20,v_14,v_19,5,3
21,e_21,v_2,v_16,16,1
22,e_22,v_7,v_17,8,3
23,e_23,v_14,v_5,10,1
24,e_24,v_13,v_6,26,3
25,e_25,v_1,v_4,11,3
26,e_26,v_4,v_10,13,2
27,e_27,v_16,v_11,13,3
28,e_28,v_15,v_2,2,1
29,e_29,v_17,v_7,8,1
30,e_30,v_5,v_16,9,1
31,e_31,v_2,v_6,25,1
32,e_32,v_8,v_4,7,1
33,e_33,v_14,v_18,12,3
34,e_34,v_11,v_15,3,2
35,e_35,v_17,v_15,21,1
36,e_36,v_19,v_2,25,2
37,e_37,v_12,v_5,17,3
38,e_38,v_15,v_18,9,2
39,e_39,v_6,v_13,26,1
40,e_40,v_2,v_4,24,1
41,e_41,v_11,v_8,16,3
42,e_42,v_9,v_20,3,1
43,e_43,v_3,v_19,8,2
44,e_44,v_17,v_19,10,3
45,e_45,v_16,v_15,16,1
46,e_46,v_17,v_6,10,3
47,e_47,v_3,v_17,10,1
48,e_48,v_19,v_5,14,3
49,e_49,v_4,v_15,23,3
