,id,origin,destination
0,k_0,v_17,v_3
1,k_1,v_20,v_16
2,k_2,v_7,v_19
3,k_3,v_10,v_18
4,k_4,v_16,v_1
5,k_5,v_14,v_16
6,k_6,v_11,v_7
7,k_7,v_13,v_10
8,k_8,v_19,v_3
9,k_9,v_3,v_14
10,k_10,v_12,v_5
11,k_11,v_12,v_5
12,k_12,v_20,v_3
13,k_13,v_9,v_17
14,k_14,v_7,v_10
15,k_15,v_2,v_19
16,k_16,v_11,v_3
17,k_17,v_11,v_17
18,k_18,v_20,v_17
19,k_19,v_9,v_6
20,k_20,v_8,v_5
21,k_21,v_8,v_1
22,k_22,v_4,v_14
23,k_23,v_18,v_5
24,k_24,v_12,v_14
25,k_25,v_12,v_20
26,k_26,v_18,v_14
27,k_27,v_4,v_12
28,k_28,v_19,v_9
29,k_29,v_11,v_12
30,k_30,v_4,v_6
31,k_31,v_10,v_19
32,k_32,v_17,v_19
33,k_33,v_17,v_3
34,k_34,v_12,v_6
35,k_35,v_16,v_7
36,k_36,v_17,v_5
37,k_37,v_7,v_15
38,k_38,v_18,v_10
39,k_39,v_10,v_17
40,k_40,v_3,v_16
41,k_41,v_1,v_10
42,k_42,v_8,v_18
43,k_43,v_16,v_20
44,k_44,v_9,v_5
45,k_45,v_14,v_16
46,k_46,v_12,v_6
47,k_47,v_10,v_18
48,k_48,v_4,v_20
49,k_49,v_13,v_1
