,id,origin,destination
0,k_0,v_11,v_14
1,k_1,v_12,v_14
2,k_2,v_4,v_11
3,k_3,v_13,v_6
4,k_4,v_3,v_12
5,k_5,v_13,v_12
6,k_6,v_6,v_10
7,k_7,v_6,v_18
8,k_8,v_17,v_5
9,k_9,v_8,v_3
10,k_10,v_18,v_19
11,k_11,v_9,v_16
12,k_12,v_9,v_14
13,k_13,v_6,v_3
14,k_14,v_16,v_12
15,k_15,v_18,v_8
16,k_16,v_20,v_8
17,k_17,v_2,v_15
18,k_18,v_15,v_9
19,k_19,v_1,v_8
20,k_20,v_16,v_6
21,k_21,v_17,v_3
22,k_22,v_15,v_4
23,k_23,v_17,v_19
24,k_24,v_19,v_2
25,k_25,v_10,v_18
26,k_26,v_12,v_14
27,k_27,v_15,v_6
28,k_28,v_7,v_10
29,k_29,v_10,v_4
30,k_30,v_10,v_18
31,k_31,v_8,v_11
32,k_32,v_16,v_3
33,k_33,v_14,v_12
34,k_34,v_4,v_13
35,k_35,v_3,v_11
36,k_36,v_15,v_2
37,k_37,v_17,v_9
38,k_38,v_20,v_10
39,k_39,v_17,v_8
40,k_40,v_15,v_12
41,k_41,v_20,v_15
42,k_42,v_6,v_9
43,k_43,v_9,v_6
44,k_44,v_19,v_12
45,k_45,v_13,v_5
46,k_46,v_14,v_18
47,k_47,v_15,v_8
48,k_48,v_1,v_11
49,k_49,v_15,v_18
50,k_50,v_20,v_6
51,k_51,v_14,v_17
52,k_52,v_19,v_17
53,k_53,v_9,v_18
54,k_54,v_2,v_11
55,k_55,v_1,v_3
56,k_56,v_5,v_6
57,k_57,v_3,v_16
58,k_58,v_11,v_14
59,k_59,v_12,v_18
60,k_60,v_1,v_20
61,k_61,v_18,v_1
62,k_62,v_9,v_8
63,k_63,v_14,v_5
64,k_64,v_17,v_1
65,k_65,v_11,v_9
66,k_66,v_9,v_6
67,k_67,v_14,v_5
68,k_68,v_13,v_5
69,k_69,v_13,v_1
70,k_70,v_18,v_1
71,k_71,v_8,v_12
72,k_72,v_2,v_13
73,k_73,v_9,v_7
74,k_74,v_17,v_12
75,k_75,v_3,v_12
76,k_76,v_10,v_3
77,k_77,v_4,v_5
78,k_78,v_13,v_10
79,k_79,v_15,v_10
80,k_80,v_11,v_10
81,k_81,v_9,v_1
82,k_82,v_20,v_12
83,k_83,v_18,v_9
84,k_84,v_18,v_7
85,k_85,v_11,v_13
86,k_86,v_9,v_3
87,k_87,v_6,v_20
88,k_88,v_16,v_1
89,k_89,v_15,v_2
90,k_90,v_19,v_1
91,k_91,v_4,v_19
92,k_92,v_17,v_11
93,k_93,v_10,v_1
94,k_94,v_18,v_10
95,k_95,v_7,v_18
96,k_96,v_13,v_15
97,k_97,v_9,v_11
98,k_98,v_18,v_9
99,k_99,v_14,v_2
