,id,origin,destination,distance,arc_cap
0,e_0,v_1,v_16,11,7
1,e_1,v_4,v_7,10,8
2,e_2,v_2,v_1,25,7
3,e_3,v_5,v_19,14,10
4,e_4,v_3,v_1,8,5
5,e_5,v_5,v_14,10,8
6,e_6,v_6,v_5,14,1
7,e_7,v_20,v_19,1,2
8,e_8,v_2,v_12,10,4
9,e_9,v_13,v_15,5,8
10,e_10,v_1,v_5,14,10
11,e_11,v_18,v_20,17,9
12,e_12,v_17,v_8,5,9
13,e_13,v_19,v_7,15,10
14,e_14,v_7,v_16,11,7
15,e_15,v_2,v_20,25,1
16,e_16,v_5,v_17,10,6
17,e_17,v_2,v_15,2,1
18,e_18,v_12,v_3,18,7
19,e_19,v_10,v_17,12,2
20,e_20,v_20,v_5,14,8
21,e_21,v_5,v_7,3,4
22,e_22,v_2,v_4,24,6
23,e_23,v_8,v_9,6,6
24,e_24,v_14,v_5,10,1
25,e_25,v_16,v_6,10,5
26,e_26,v_7,v_10,17,7
27,e_27,v_5,v_12,17,6
28,e_28,v_16,v_7,11,6
29,e_29,v_12,v_17,26,4
30,e_30,v_1,v_8,8,9
31,e_31,v_13,v_14,21,3
32,e_32,v_1,v_14,5,1
33,e_33,v_6,v_1,1,2
34,e_34,v_17,v_5,10,9
35,e_35,v_18,v_8,13,9
36,e_36,v_2,v_11,4,3
37,e_37,v_11,v_12,12,3
38,e_38,v_16,v_11,13,4
39,e_39,v_15,v_17,21,3
40,e_40,v_6,v_9,2,9
41,e_41,v_1,v_10,2,5
42,e_42,v_16,v_5,9,1
43,e_43,v_10,v_18,18,4
44,e_44,v_7,v_4,10,4
45,e_45,v_11,v_13,7,8
46,e_46,v_10,v_16,12,4
47,e_47,v_18,v_10,18,1
48,e_48,v_10,v_1,2,2
49,e_49,v_13,v_4,26,10
