,id,origin,destination,distance,arc_cap
0,e_0,v_1,v_16,11,2
1,e_1,v_13,v_16,16,1
2,e_2,v_3,v_6,7,3
3,e_3,v_9,v_6,2,3
4,e_4,v_8,v_1,8,2
5,e_5,v_9,v_5,12,2
6,e_6,v_2,v_17,22,4
7,e_7,v_16,v_8,10,1
8,e_8,v_17,v_13,25,2
9,e_9,v_6,v_5,14,4
10,e_10,v_2,v_6,25,3
11,e_11,v_15,v_20,25,2
12,e_12,v_15,v_4,23,4
13,e_13,v_19,v_6,1,2
14,e_14,v_1,v_7,15,3
15,e_15,v_4,v_8,7,4
16,e_16,v_12,v_16,14,2
17,e_17,v_6,v_14,5,2
18,e_18,v_4,v_13,26,1
19,e_19,v_6,v_10,3,2
20,e_20,v_14,v_2,20,3
21,e_21,v_10,v_16,12,4
22,e_22,v_3,v_16,4,1
23,e_23,v_5,v_20,14,4
24,e_24,v_19,v_11,22,3
25,e_25,v_9,v_19,3,4
26,e_26,v_15,v_9,23,4
27,e_27,v_8,v_3,6,4
28,e_28,v_20,v_7,15,3
29,e_29,v_2,v_3,18,1
30,e_30,v_4,v_10,13,4
31,e_31,v_7,v_20,15,1
32,e_32,v_5,v_13,15,1
33,e_33,v_16,v_11,13,4
34,e_34,v_2,v_9,24,1
35,e_35,v_7,v_18,9,2
36,e_36,v_12,v_2,10,4
37,e_37,v_6,v_3,7,3
38,e_38,v_13,v_20,26,4
39,e_39,v_19,v_14,5,3
40,e_40,v_4,v_9,10,3
41,e_41,v_6,v_4,11,4
42,e_42,v_3,v_5,8,1
43,e_43,v_18,v_13,10,1
44,e_44,v_2,v_18,9,4
45,e_45,v_8,v_10,10,2
46,e_46,v_9,v_7,13,2
47,e_47,v_20,v_10,2,2
48,e_48,v_18,v_5,7,1
49,e_49,v_15,v_7,14,2
50,e_50,v_19,v_18,17,2
51,e_51,v_6,v_19,1,2
52,e_52,v_15,v_5,12,3
53,e_53,v_6,v_2,25,2
54,e_54,v_16,v_3,4,1
55,e_55,v_1,v_17,11,1
56,e_56,v_5,v_3,8,3
57,e_57,v_9,v_4,10,3
58,e_58,v_4,v_1,11,3
59,e_59,v_3,v_7,10,4
60,e_60,v_2,v_4,24,3
61,e_61,v_4,v_11,20,3
62,e_62,v_20,v_8,8,2
63,e_63,v_3,v_12,18,2
64,e_64,v_2,v_1,25,2
65,e_65,v_11,v_1,22,1
66,e_66,v_14,v_1,5,1
67,e_67,v_4,v_20,11,2
68,e_68,v_3,v_19,8,1
69,e_69,v_9,v_3,6,4
70,e_70,v_18,v_6,16,4
71,e_71,v_9,v_18,15,1
72,e_72,v_17,v_1,11,3
73,e_73,v_14,v_10,7,1
74,e_74,v_20,v_11,22,2
75,e_75,v_19,v_12,25,2
76,e_76,v_19,v_8,8,4
77,e_77,v_18,v_11,6,1
78,e_78,v_3,v_8,6,2
79,e_79,v_14,v_18,12,3
80,e_80,v_11,v_8,16,1
81,e_81,v_1,v_11,22,4
82,e_82,v_17,v_5,10,3
83,e_83,v_16,v_14,6,1
84,e_84,v_2,v_14,20,2
85,e_85,v_16,v_20,11,4
86,e_86,v_7,v_13,17,4
87,e_87,v_7,v_6,14,1
88,e_88,v_4,v_7,10,4
89,e_89,v_11,v_9,20,3
90,e_90,v_12,v_9,24,2
91,e_91,v_7,v_4,10,4
92,e_92,v_19,v_20,1,1
93,e_93,v_5,v_12,17,3
94,e_94,v_17,v_19,10,4
95,e_95,v_3,v_1,8,3
96,e_96,v_11,v_3,15,1
97,e_97,v_4,v_14,12,3
98,e_98,v_7,v_12,19,3
99,e_99,v_18,v_14,12,1
100,e_100,v_19,v_2,25,1
101,e_101,v_15,v_17,21,1
102,e_102,v_7,v_10,17,1
103,e_103,v_5,v_6,14,4
104,e_104,v_15,v_8,19,2
105,e_105,v_6,v_11,21,1
106,e_106,v_8,v_2,20,4
107,e_107,v_4,v_3,12,3
108,e_108,v_8,v_9,6,4
109,e_109,v_10,v_3,9,1
110,e_110,v_14,v_5,10,4
111,e_111,v_14,v_7,12,4
112,e_112,v_6,v_7,14,4
113,e_113,v_15,v_1,25,4
114,e_114,v_6,v_12,24,3
115,e_115,v_8,v_13,22,4
116,e_116,v_6,v_1,1,4
117,e_117,v_19,v_4,11,2
118,e_118,v_11,v_2,4,3
119,e_119,v_7,v_16,11,1
120,e_120,v_10,v_14,7,2
121,e_121,v_13,v_6,26,3
122,e_122,v_1,v_8,8,1
123,e_123,v_10,v_9,4,2
124,e_124,v_19,v_9,3,1
125,e_125,v_15,v_16,16,4
126,e_126,v_13,v_3,19,1
127,e_127,v_2,v_11,4,3
128,e_128,v_17,v_4,3,4
129,e_129,v_6,v_20,1,1
130,e_130,v_7,v_3,10,1
131,e_131,v_1,v_3,8,1
132,e_132,v_12,v_20,25,4
