,id,origin,destination,distance,arc_cap
0,e_0,v_17,v_12,26,4
1,e_1,v_19,v_13,26,3
2,e_2,v_7,v_11,11,1
3,e_3,v_14,v_7,12,3
4,e_4,v_7,v_8,8,1
5,e_5,v_20,v_8,8,1
6,e_6,v_12,v_16,14,1
7,e_7,v_4,v_19,11,2
8,e_8,v_13,v_10,28,1
9,e_9,v_20,v_6,1,2
10,e_10,v_19,v_4,11,1
11,e_11,v_6,v_17,10,4
12,e_12,v_4,v_14,12,4
13,e_13,v_1,v_20,1,4
14,e_14,v_17,v_7,8,1
15,e_15,v_6,v_13,26,2
16,e_16,v_13,v_14,21,2
17,e_17,v_11,v_14,17,4
18,e_18,v_3,v_17,10,1
19,e_19,v_5,v_1,14,4
20,e_20,v_5,v_2,13,4
21,e_21,v_18,v_2,9,4
22,e_22,v_11,v_10,23,4
23,e_23,v_4,v_15,23,2
24,e_24,v_5,v_11,9,1
25,e_25,v_5,v_15,12,3
26,e_26,v_20,v_15,25,1
27,e_27,v_6,v_10,3,1
28,e_28,v_2,v_11,4,4
29,e_29,v_9,v_4,10,2
30,e_30,v_15,v_10,26,4
31,e_31,v_3,v_9,6,2
32,e_32,v_6,v_11,21,1
33,e_33,v_3,v_19,8,1
34,e_34,v_11,v_15,3,2
35,e_35,v_12,v_5,17,4
36,e_36,v_14,v_11,17,1
37,e_37,v_17,v_13,25,1
38,e_38,v_18,v_10,18,3
39,e_39,v_13,v_11,7,1
40,e_40,v_6,v_14,5,2
41,e_41,v_12,v_18,11,3
42,e_42,v_7,v_6,14,4
43,e_43,v_6,v_1,1,2
44,e_44,v_6,v_16,10,1
45,e_45,v_8,v_18,13,4
46,e_46,v_15,v_16,16,1
47,e_47,v_16,v_11,13,2
48,e_48,v_12,v_20,25,2
49,e_49,v_6,v_20,1,1
