,id,origin,destination
0,k_0,v_12,v_3
1,k_1,v_10,v_18
2,k_2,v_19,v_16
3,k_3,v_8,v_3
4,k_4,v_9,v_16
5,k_5,v_8,v_12
6,k_6,v_9,v_17
7,k_7,v_9,v_8
8,k_8,v_11,v_20
9,k_9,v_4,v_11
10,k_10,v_8,v_10
11,k_11,v_11,v_8
12,k_12,v_11,v_19
13,k_13,v_9,v_10
14,k_14,v_11,v_19
15,k_15,v_2,v_16
16,k_16,v_4,v_20
17,k_17,v_12,v_6
18,k_18,v_8,v_16
19,k_19,v_13,v_9
20,k_20,v_4,v_7
21,k_21,v_19,v_20
22,k_22,v_18,v_15
23,k_23,v_19,v_12
24,k_24,v_9,v_15
25,k_25,v_15,v_7
26,k_26,v_4,v_6
27,k_27,v_11,v_5
28,k_28,v_6,v_15
29,k_29,v_15,v_2
30,k_30,v_6,v_20
31,k_31,v_11,v_1
32,k_32,v_1,v_7
33,k_33,v_15,v_20
34,k_34,v_11,v_13
35,k_35,v_12,v_4
36,k_36,v_10,v_19
37,k_37,v_11,v_16
38,k_38,v_11,v_10
39,k_39,v_14,v_12
40,k_40,v_9,v_2
41,k_41,v_1,v_20
42,k_42,v_7,v_18
43,k_43,v_10,v_17
44,k_44,v_15,v_6
45,k_45,v_10,v_20
46,k_46,v_8,v_1
47,k_47,v_9,v_17
48,k_48,v_19,v_2
49,k_49,v_19,v_11
50,k_50,v_14,v_4
51,k_51,v_3,v_5
52,k_52,v_7,v_17
53,k_53,v_10,v_8
54,k_54,v_6,v_1
55,k_55,v_6,v_2
56,k_56,v_11,v_12
57,k_57,v_2,v_1
58,k_58,v_4,v_3
59,k_59,v_6,v_13
60,k_60,v_20,v_8
61,k_61,v_2,v_11
62,k_62,v_9,v_13
63,k_63,v_15,v_17
64,k_64,v_20,v_8
65,k_65,v_18,v_13
66,k_66,v_6,v_11
67,k_67,v_8,v_17
68,k_68,v_7,v_20
69,k_69,v_14,v_9
70,k_70,v_12,v_5
71,k_71,v_20,v_12
72,k_72,v_4,v_11
73,k_73,v_20,v_15
74,k_74,v_14,v_12
75,k_75,v_6,v_7
76,k_76,v_14,v_17
77,k_77,v_14,v_18
78,k_78,v_8,v_12
79,k_79,v_18,v_4
80,k_80,v_8,v_9
81,k_81,v_15,v_8
82,k_82,v_8,v_7
83,k_83,v_6,v_3
84,k_84,v_10,v_19
85,k_85,v_6,v_10
86,k_86,v_20,v_13
87,k_87,v_14,v_8
88,k_88,v_11,v_20
89,k_89,v_20,v_17
90,k_90,v_4,v_10
91,k_91,v_15,v_7
92,k_92,v_9,v_7
93,k_93,v_14,v_20
94,k_94,v_10,v_15
95,k_95,v_18,v_19
96,k_96,v_10,v_11
97,k_97,v_9,v_2
98,k_98,v_7,v_10
99,k_99,v_12,v_5
