,id,origin,destination
0,k_0,v_1,v_18
1,k_1,v_3,v_13
2,k_2,v_5,v_3
3,k_3,v_20,v_19
4,k_4,v_8,v_7
5,k_5,v_13,v_12
6,k_6,v_20,v_13
7,k_7,v_2,v_8
8,k_8,v_12,v_13
9,k_9,v_5,v_10
10,k_10,v_19,v_9
11,k_11,v_8,v_14
12,k_12,v_3,v_4
13,k_13,v_18,v_16
14,k_14,v_1,v_12
15,k_15,v_15,v_1
16,k_16,v_4,v_8
17,k_17,v_14,v_8
18,k_18,v_1,v_19
19,k_19,v_15,v_8
20,k_20,v_8,v_10
21,k_21,v_17,v_3
22,k_22,v_10,v_5
23,k_23,v_20,v_12
24,k_24,v_3,v_20
25,k_25,v_4,v_16
26,k_26,v_17,v_5
27,k_27,v_7,v_18
28,k_28,v_16,v_1
29,k_29,v_12,v_1
30,k_30,v_5,v_18
31,k_31,v_13,v_10
32,k_32,v_14,v_19
33,k_33,v_4,v_14
34,k_34,v_19,v_18
35,k_35,v_8,v_12
36,k_36,v_9,v_14
37,k_37,v_9,v_5
38,k_38,v_12,v_1
39,k_39,v_12,v_10
40,k_40,v_19,v_17
41,k_41,v_17,v_18
42,k_42,v_12,v_17
43,k_43,v_13,v_15
44,k_44,v_19,v_13
45,k_45,v_13,v_20
46,k_46,v_4,v_9
47,k_47,v_9,v_14
48,k_48,v_13,v_7
49,k_49,v_3,v_9
50,k_50,v_3,v_17
51,k_51,v_3,v_8
52,k_52,v_15,v_14
53,k_53,v_5,v_19
54,k_54,v_13,v_4
55,k_55,v_11,v_4
56,k_56,v_3,v_13
57,k_57,v_9,v_18
58,k_58,v_16,v_19
59,k_59,v_19,v_10
60,k_60,v_20,v_16
61,k_61,v_3,v_16
62,k_62,v_15,v_17
63,k_63,v_19,v_4
64,k_64,v_1,v_17
65,k_65,v_5,v_7
66,k_66,v_13,v_19
67,k_67,v_6,v_16
68,k_68,v_7,v_5
69,k_69,v_20,v_5
70,k_70,v_9,v_20
71,k_71,v_15,v_2
72,k_72,v_13,v_15
73,k_73,v_20,v_14
74,k_74,v_12,v_7
75,k_75,v_16,v_17
76,k_76,v_8,v_3
77,k_77,v_8,v_14
78,k_78,v_9,v_5
79,k_79,v_8,v_11
80,k_80,v_19,v_18
81,k_81,v_5,v_15
82,k_82,v_7,v_14
83,k_83,v_2,v_20
84,k_84,v_8,v_2
85,k_85,v_17,v_19
86,k_86,v_11,v_4
87,k_87,v_1,v_9
88,k_88,v_15,v_18
89,k_89,v_11,v_3
90,k_90,v_8,v_5
91,k_91,v_16,v_2
92,k_92,v_17,v_7
93,k_93,v_17,v_2
94,k_94,v_15,v_16
95,k_95,v_19,v_7
96,k_96,v_8,v_13
97,k_97,v_15,v_7
98,k_98,v_19,v_17
99,k_99,v_15,v_3
