,id,origin,destination,distance,arc_cap
0,e_0,v_14,v_16,6,2
1,e_1,v_12,v_18,11,2
2,e_2,v_14,v_6,5,2
3,e_3,v_17,v_15,21,2
4,e_4,v_15,v_19,25,3
5,e_5,v_11,v_16,13,1
6,e_6,v_18,v_17,16,1
7,e_7,v_2,v_10,27,3
8,e_8,v_3,v_15,18,1
9,e_9,v_9,v_10,4,1
10,e_10,v_16,v_1,11,3
11,e_11,v_2,v_8,20,2
12,e_12,v_13,v_17,25,1
13,e_13,v_10,v_9,4,2
14,e_14,v_8,v_7,8,2
15,e_15,v_9,v_7,13,3
16,e_16,v_15,v_17,21,3
17,e_17,v_17,v_10,12,2
18,e_18,v_13,v_18,10,2
19,e_19,v_7,v_14,12,1
20,e_20,v_8,v_15,19,3
21,e_21,v_10,v_13,28,3
22,e_22,v_19,v_15,25,3
23,e_23,v_8,v_9,6,2
24,e_24,v_2,v_6,25,1
25,e_25,v_10,v_6,3,2
26,e_26,v_19,v_5,14,1
27,e_27,v_1,v_5,14,2
28,e_28,v_1,v_9,3,3
29,e_29,v_18,v_6,16,3
30,e_30,v_8,v_18,13,3
31,e_31,v_3,v_20,8,3
32,e_32,v_3,v_6,7,3
33,e_33,v_15,v_7,14,3
34,e_34,v_13,v_10,28,2
35,e_35,v_11,v_4,20,1
36,e_36,v_9,v_6,2,1
37,e_37,v_13,v_19,26,1
38,e_38,v_18,v_3,10,2
39,e_39,v_4,v_12,28,2
40,e_40,v_17,v_13,25,2
41,e_41,v_4,v_19,11,1
42,e_42,v_2,v_9,24,3
43,e_43,v_15,v_18,9,2
44,e_44,v_3,v_10,9,2
45,e_45,v_20,v_18,17,3
46,e_46,v_2,v_3,18,2
47,e_47,v_14,v_13,21,2
48,e_48,v_18,v_13,10,2
49,e_49,v_13,v_5,15,1
