,id,origin,destination
0,k_0,v_1,v_16
1,k_1,v_14,v_5
2,k_2,v_18,v_20
3,k_3,v_15,v_20
4,k_4,v_7,v_14
5,k_5,v_1,v_17
6,k_6,v_10,v_15
7,k_7,v_5,v_1
8,k_8,v_13,v_10
9,k_9,v_20,v_7
10,k_10,v_11,v_1
11,k_11,v_11,v_3
12,k_12,v_1,v_10
13,k_13,v_4,v_15
14,k_14,v_11,v_15
15,k_15,v_3,v_14
16,k_16,v_18,v_11
17,k_17,v_8,v_3
18,k_18,v_13,v_11
19,k_19,v_2,v_15
20,k_20,v_15,v_6
21,k_21,v_18,v_13
22,k_22,v_13,v_10
23,k_23,v_16,v_18
24,k_24,v_13,v_15
25,k_25,v_13,v_5
26,k_26,v_1,v_3
27,k_27,v_1,v_4
28,k_28,v_8,v_14
29,k_29,v_11,v_18
30,k_30,v_12,v_7
31,k_31,v_9,v_3
32,k_32,v_18,v_4
33,k_33,v_13,v_16
34,k_34,v_5,v_7
35,k_35,v_10,v_2
36,k_36,v_17,v_4
37,k_37,v_12,v_6
38,k_38,v_6,v_19
39,k_39,v_5,v_7
40,k_40,v_14,v_19
41,k_41,v_2,v_14
42,k_42,v_17,v_8
43,k_43,v_12,v_4
44,k_44,v_18,v_10
45,k_45,v_16,v_9
46,k_46,v_6,v_17
47,k_47,v_19,v_16
48,k_48,v_7,v_11
49,k_49,v_11,v_19
50,k_50,v_15,v_14
51,k_51,v_11,v_9
52,k_52,v_14,v_6
53,k_53,v_20,v_8
54,k_54,v_4,v_5
55,k_55,v_17,v_9
56,k_56,v_8,v_1
57,k_57,v_14,v_20
58,k_58,v_13,v_1
59,k_59,v_19,v_9
60,k_60,v_13,v_20
61,k_61,v_5,v_19
62,k_62,v_11,v_1
63,k_63,v_8,v_9
64,k_64,v_8,v_7
65,k_65,v_2,v_16
66,k_66,v_16,v_9
67,k_67,v_16,v_3
68,k_68,v_7,v_15
69,k_69,v_10,v_9
70,k_70,v_14,v_9
71,k_71,v_6,v_4
72,k_72,v_1,v_11
73,k_73,v_5,v_15
74,k_74,v_13,v_5
75,k_75,v_20,v_14
76,k_76,v_1,v_7
77,k_77,v_6,v_10
78,k_78,v_12,v_2
79,k_79,v_13,v_8
80,k_80,v_19,v_4
81,k_81,v_19,v_17
82,k_82,v_7,v_8
83,k_83,v_13,v_4
84,k_84,v_15,v_3
85,k_85,v_2,v_17
86,k_86,v_4,v_20
87,k_87,v_10,v_5
88,k_88,v_20,v_2
89,k_89,v_3,v_1
90,k_90,v_9,v_17
91,k_91,v_8,v_18
92,k_92,v_7,v_11
93,k_93,v_19,v_13
94,k_94,v_3,v_1
95,k_95,v_9,v_6
96,k_96,v_8,v_7
97,k_97,v_13,v_16
98,k_98,v_17,v_5
99,k_99,v_18,v_4
100,k_100,v_7,v_11
101,k_101,v_20,v_15
102,k_102,v_14,v_18
103,k_103,v_16,v_3
104,k_104,v_12,v_15
105,k_105,v_20,v_2
106,k_106,v_15,v_6
107,k_107,v_10,v_3
108,k_108,v_1,v_13
109,k_109,v_6,v_12
110,k_110,v_4,v_3
111,k_111,v_4,v_8
112,k_112,v_13,v_10
113,k_113,v_13,v_5
114,k_114,v_15,v_19
115,k_115,v_16,v_11
116,k_116,v_6,v_9
117,k_117,v_20,v_15
118,k_118,v_9,v_13
119,k_119,v_5,v_18
120,k_120,v_13,v_7
121,k_121,v_6,v_10
122,k_122,v_20,v_1
123,k_123,v_13,v_14
124,k_124,v_5,v_16
125,k_125,v_13,v_18
126,k_126,v_2,v_20
127,k_127,v_1,v_9
128,k_128,v_18,v_6
129,k_129,v_14,v_5
130,k_130,v_19,v_16
131,k_131,v_1,v_5
132,k_132,v_10,v_9
133,k_133,v_10,v_6
134,k_134,v_19,v_13
135,k_135,v_10,v_19
136,k_136,v_3,v_8
137,k_137,v_5,v_19
138,k_138,v_16,v_7
139,k_139,v_5,v_8
140,k_140,v_2,v_14
141,k_141,v_12,v_5
142,k_142,v_6,v_11
143,k_143,v_13,v_2
144,k_144,v_4,v_17
145,k_145,v_16,v_19
146,k_146,v_10,v_2
147,k_147,v_7,v_19
148,k_148,v_16,v_17
149,k_149,v_8,v_13
