,id,origin,destination
0,k_0,v_1,v_6
1,k_1,v_13,v_8
2,k_2,v_10,v_14
3,k_3,v_19,v_5
4,k_4,v_20,v_4
5,k_5,v_1,v_13
6,k_6,v_5,v_11
7,k_7,v_5,v_15
8,k_8,v_10,v_20
9,k_9,v_3,v_8
10,k_10,v_18,v_13
11,k_11,v_7,v_18
12,k_12,v_2,v_12
13,k_13,v_19,v_7
14,k_14,v_1,v_20
15,k_15,v_20,v_14
16,k_16,v_1,v_7
17,k_17,v_8,v_6
18,k_18,v_16,v_3
19,k_19,v_17,v_10
20,k_20,v_16,v_14
21,k_21,v_16,v_5
22,k_22,v_17,v_18
23,k_23,v_7,v_1
24,k_24,v_19,v_17
25,k_25,v_12,v_1
26,k_26,v_19,v_14
27,k_27,v_11,v_15
28,k_28,v_18,v_8
29,k_29,v_7,v_6
30,k_30,v_19,v_10
31,k_31,v_11,v_4
32,k_32,v_9,v_10
33,k_33,v_7,v_12
34,k_34,v_10,v_1
35,k_35,v_16,v_10
36,k_36,v_16,v_19
37,k_37,v_5,v_9
38,k_38,v_2,v_5
39,k_39,v_16,v_6
40,k_40,v_18,v_5
41,k_41,v_8,v_9
42,k_42,v_8,v_10
43,k_43,v_18,v_13
44,k_44,v_20,v_8
45,k_45,v_19,v_16
46,k_46,v_14,v_19
47,k_47,v_14,v_16
48,k_48,v_4,v_12
49,k_49,v_7,v_19
50,k_50,v_3,v_11
51,k_51,v_20,v_7
52,k_52,v_2,v_3
53,k_53,v_12,v_20
54,k_54,v_19,v_17
55,k_55,v_15,v_10
56,k_56,v_4,v_1
57,k_57,v_19,v_16
58,k_58,v_13,v_4
59,k_59,v_3,v_17
60,k_60,v_12,v_4
61,k_61,v_9,v_3
62,k_62,v_12,v_1
63,k_63,v_1,v_14
64,k_64,v_13,v_12
65,k_65,v_19,v_4
66,k_66,v_4,v_12
67,k_67,v_8,v_13
68,k_68,v_14,v_15
69,k_69,v_16,v_10
70,k_70,v_1,v_6
71,k_71,v_15,v_5
72,k_72,v_14,v_3
73,k_73,v_3,v_6
74,k_74,v_12,v_9
75,k_75,v_2,v_4
76,k_76,v_13,v_14
77,k_77,v_10,v_1
78,k_78,v_9,v_17
79,k_79,v_9,v_20
80,k_80,v_3,v_20
81,k_81,v_7,v_16
82,k_82,v_12,v_8
83,k_83,v_13,v_5
84,k_84,v_13,v_10
85,k_85,v_18,v_8
86,k_86,v_4,v_6
87,k_87,v_19,v_5
88,k_88,v_8,v_16
89,k_89,v_2,v_6
90,k_90,v_15,v_10
91,k_91,v_10,v_14
92,k_92,v_4,v_14
93,k_93,v_2,v_20
94,k_94,v_3,v_2
95,k_95,v_9,v_6
96,k_96,v_9,v_5
97,k_97,v_12,v_20
98,k_98,v_8,v_6
99,k_99,v_1,v_16
100,k_100,v_20,v_18
101,k_101,v_2,v_13
102,k_102,v_3,v_6
103,k_103,v_15,v_8
104,k_104,v_12,v_6
105,k_105,v_4,v_13
106,k_106,v_2,v_7
107,k_107,v_1,v_18
108,k_108,v_8,v_4
109,k_109,v_2,v_1
110,k_110,v_6,v_12
111,k_111,v_11,v_19
112,k_112,v_11,v_8
113,k_113,v_16,v_17
114,k_114,v_14,v_8
115,k_115,v_20,v_10
116,k_116,v_18,v_4
117,k_117,v_20,v_6
118,k_118,v_11,v_3
119,k_119,v_18,v_7
120,k_120,v_20,v_16
121,k_121,v_9,v_14
122,k_122,v_12,v_17
123,k_123,v_17,v_10
124,k_124,v_11,v_12
125,k_125,v_18,v_6
126,k_126,v_12,v_3
127,k_127,v_18,v_14
128,k_128,v_10,v_8
129,k_129,v_4,v_19
130,k_130,v_4,v_17
131,k_131,v_11,v_2
132,k_132,v_15,v_11
133,k_133,v_4,v_1
134,k_134,v_4,v_15
135,k_135,v_12,v_6
136,k_136,v_16,v_19
137,k_137,v_13,v_3
138,k_138,v_3,v_1
139,k_139,v_7,v_18
140,k_140,v_20,v_15
141,k_141,v_6,v_20
142,k_142,v_10,v_3
143,k_143,v_11,v_7
144,k_144,v_1,v_17
145,k_145,v_17,v_9
146,k_146,v_1,v_4
147,k_147,v_19,v_9
148,k_148,v_16,v_8
149,k_149,v_13,v_8
150,k_150,v_3,v_17
151,k_151,v_2,v_6
152,k_152,v_11,v_19
153,k_153,v_19,v_17
154,k_154,v_8,v_18
155,k_155,v_4,v_19
156,k_156,v_16,v_11
157,k_157,v_15,v_5
158,k_158,v_19,v_7
159,k_159,v_14,v_1
160,k_160,v_16,v_11
161,k_161,v_16,v_5
162,k_162,v_16,v_14
163,k_163,v_5,v_16
164,k_164,v_5,v_11
165,k_165,v_9,v_19
166,k_166,v_5,v_1
167,k_167,v_14,v_4
168,k_168,v_11,v_4
169,k_169,v_2,v_12
