,id,origin,destination
0,k_0,v_16,v_13
1,k_1,v_18,v_15
2,k_2,v_20,v_17
3,k_3,v_4,v_20
4,k_4,v_10,v_11
5,k_5,v_12,v_18
6,k_6,v_2,v_3
7,k_7,v_16,v_19
8,k_8,v_12,v_1
9,k_9,v_19,v_9
10,k_10,v_20,v_4
11,k_11,v_17,v_4
12,k_12,v_6,v_15
13,k_13,v_16,v_2
14,k_14,v_1,v_2
15,k_15,v_17,v_12
16,k_16,v_4,v_13
17,k_17,v_16,v_3
18,k_18,v_17,v_1
19,k_19,v_14,v_3
20,k_20,v_1,v_11
21,k_21,v_8,v_17
22,k_22,v_8,v_4
23,k_23,v_18,v_13
24,k_24,v_3,v_11
25,k_25,v_8,v_10
26,k_26,v_14,v_10
27,k_27,v_17,v_7
28,k_28,v_1,v_3
29,k_29,v_5,v_2
30,k_30,v_1,v_10
31,k_31,v_12,v_2
32,k_32,v_10,v_2
33,k_33,v_7,v_6
34,k_34,v_17,v_3
35,k_35,v_11,v_9
36,k_36,v_20,v_3
37,k_37,v_17,v_6
38,k_38,v_15,v_13
39,k_39,v_2,v_17
40,k_40,v_15,v_4
41,k_41,v_5,v_4
42,k_42,v_20,v_9
43,k_43,v_8,v_12
44,k_44,v_20,v_18
45,k_45,v_6,v_10
46,k_46,v_15,v_7
47,k_47,v_5,v_10
48,k_48,v_8,v_5
49,k_49,v_2,v_13
50,k_50,v_15,v_8
51,k_51,v_18,v_13
52,k_52,v_17,v_5
53,k_53,v_14,v_6
54,k_54,v_5,v_20
55,k_55,v_16,v_18
56,k_56,v_12,v_19
57,k_57,v_11,v_7
58,k_58,v_6,v_9
59,k_59,v_9,v_7
60,k_60,v_16,v_19
61,k_61,v_15,v_11
62,k_62,v_12,v_19
63,k_63,v_20,v_1
64,k_64,v_11,v_16
65,k_65,v_2,v_19
66,k_66,v_5,v_2
67,k_67,v_19,v_13
68,k_68,v_8,v_13
69,k_69,v_20,v_7
70,k_70,v_13,v_7
71,k_71,v_13,v_7
72,k_72,v_9,v_7
73,k_73,v_2,v_6
74,k_74,v_19,v_3
75,k_75,v_4,v_9
76,k_76,v_1,v_8
77,k_77,v_8,v_13
78,k_78,v_13,v_7
79,k_79,v_9,v_1
80,k_80,v_13,v_9
81,k_81,v_4,v_19
82,k_82,v_8,v_13
83,k_83,v_2,v_8
84,k_84,v_8,v_7
85,k_85,v_3,v_10
86,k_86,v_8,v_18
87,k_87,v_18,v_1
88,k_88,v_14,v_5
89,k_89,v_12,v_16
90,k_90,v_11,v_1
91,k_91,v_7,v_15
92,k_92,v_16,v_7
93,k_93,v_6,v_10
94,k_94,v_6,v_20
95,k_95,v_19,v_4
96,k_96,v_16,v_17
97,k_97,v_9,v_7
98,k_98,v_18,v_4
99,k_99,v_8,v_1
100,k_100,v_6,v_13
101,k_101,v_19,v_15
102,k_102,v_15,v_18
103,k_103,v_9,v_2
104,k_104,v_20,v_16
105,k_105,v_16,v_7
106,k_106,v_15,v_1
107,k_107,v_9,v_3
108,k_108,v_6,v_18
109,k_109,v_9,v_2
110,k_110,v_13,v_8
111,k_111,v_20,v_9
112,k_112,v_9,v_2
113,k_113,v_6,v_18
114,k_114,v_1,v_4
115,k_115,v_13,v_20
116,k_116,v_9,v_10
117,k_117,v_1,v_2
118,k_118,v_6,v_1
119,k_119,v_18,v_6
120,k_120,v_16,v_3
121,k_121,v_1,v_13
122,k_122,v_14,v_20
123,k_123,v_1,v_11
124,k_124,v_17,v_13
125,k_125,v_9,v_10
126,k_126,v_11,v_19
127,k_127,v_18,v_1
128,k_128,v_8,v_12
129,k_129,v_4,v_15
130,k_130,v_20,v_18
131,k_131,v_17,v_7
132,k_132,v_1,v_18
133,k_133,v_3,v_4
134,k_134,v_12,v_2
135,k_135,v_13,v_2
136,k_136,v_7,v_15
137,k_137,v_2,v_3
138,k_138,v_3,v_15
139,k_139,v_17,v_6
140,k_140,v_2,v_16
141,k_141,v_2,v_7
142,k_142,v_18,v_16
143,k_143,v_9,v_13
144,k_144,v_15,v_8
145,k_145,v_6,v_13
146,k_146,v_8,v_10
147,k_147,v_11,v_2
148,k_148,v_19,v_11
149,k_149,v_14,v_13
