,id,origin,destination,distance,arc_cap
0,e_0,v_16,v_15,16,2
1,e_1,v_17,v_18,16,1
2,e_2,v_16,v_12,14,3
3,e_3,v_17,v_12,26,1
4,e_4,v_2,v_13,4,2
5,e_5,v_18,v_15,9,2
6,e_6,v_7,v_10,17,2
7,e_7,v_15,v_6,24,1
8,e_8,v_16,v_2,16,2
9,e_9,v_14,v_2,20,3
10,e_10,v_9,v_2,24,1
11,e_11,v_10,v_20,2,2
12,e_12,v_19,v_14,5,3
13,e_13,v_4,v_18,18,2
14,e_14,v_5,v_20,14,3
15,e_15,v_7,v_14,12,3
16,e_16,v_7,v_18,9,2
17,e_17,v_18,v_10,18,3
18,e_18,v_1,v_10,2,2
19,e_19,v_18,v_17,16,2
20,e_20,v_9,v_17,9,3
21,e_21,v_17,v_19,10,3
22,e_22,v_1,v_18,17,1
23,e_23,v_17,v_16,14,1
24,e_24,v_6,v_18,16,1
25,e_25,v_10,v_19,2,1
26,e_26,v_5,v_15,12,1
27,e_27,v_17,v_10,12,3
28,e_28,v_11,v_19,22,3
29,e_29,v_18,v_5,7,2
30,e_30,v_16,v_7,11,3
31,e_31,v_19,v_5,14,1
32,e_32,v_18,v_19,17,3
33,e_33,v_10,v_6,3,3
34,e_34,v_3,v_12,18,1
35,e_35,v_14,v_13,21,1
36,e_36,v_11,v_2,4,3
37,e_37,v_7,v_13,17,3
38,e_38,v_15,v_7,14,2
39,e_39,v_17,v_11,18,2
40,e_40,v_14,v_8,6,3
41,e_41,v_3,v_6,7,3
42,e_42,v_18,v_1,17,3
43,e_43,v_6,v_11,21,1
44,e_44,v_3,v_7,10,1
45,e_45,v_15,v_4,23,1
46,e_46,v_7,v_12,19,3
47,e_47,v_18,v_11,6,2
48,e_48,v_20,v_8,8,1
49,e_49,v_13,v_10,28,1
