,id,origin,destination
0,k_0,v_7,v_10
1,k_1,v_16,v_5
2,k_2,v_11,v_9
3,k_3,v_8,v_14
4,k_4,v_13,v_19
5,k_5,v_6,v_5
6,k_6,v_9,v_14
7,k_7,v_11,v_12
8,k_8,v_3,v_19
9,k_9,v_14,v_12
10,k_10,v_14,v_15
11,k_11,v_8,v_2
12,k_12,v_19,v_10
13,k_13,v_15,v_11
14,k_14,v_7,v_15
15,k_15,v_9,v_19
16,k_16,v_6,v_1
17,k_17,v_19,v_13
18,k_18,v_18,v_12
19,k_19,v_18,v_6
20,k_20,v_3,v_12
21,k_21,v_17,v_3
22,k_22,v_1,v_11
23,k_23,v_5,v_2
24,k_24,v_16,v_1
25,k_25,v_8,v_11
26,k_26,v_3,v_18
27,k_27,v_13,v_19
28,k_28,v_13,v_14
29,k_29,v_1,v_7
30,k_30,v_4,v_9
31,k_31,v_20,v_14
32,k_32,v_14,v_4
33,k_33,v_13,v_1
34,k_34,v_10,v_19
35,k_35,v_12,v_13
36,k_36,v_10,v_18
37,k_37,v_7,v_11
38,k_38,v_15,v_1
39,k_39,v_4,v_17
40,k_40,v_12,v_4
41,k_41,v_4,v_9
42,k_42,v_14,v_20
43,k_43,v_8,v_1
44,k_44,v_18,v_8
45,k_45,v_12,v_15
46,k_46,v_11,v_2
47,k_47,v_14,v_13
48,k_48,v_9,v_5
49,k_49,v_2,v_4
50,k_50,v_14,v_7
51,k_51,v_5,v_2
52,k_52,v_7,v_2
53,k_53,v_18,v_9
54,k_54,v_20,v_3
55,k_55,v_11,v_7
56,k_56,v_1,v_18
57,k_57,v_5,v_18
58,k_58,v_20,v_8
59,k_59,v_18,v_1
60,k_60,v_12,v_5
61,k_61,v_9,v_3
62,k_62,v_8,v_19
63,k_63,v_12,v_14
64,k_64,v_16,v_1
65,k_65,v_8,v_4
66,k_66,v_20,v_8
67,k_67,v_2,v_4
68,k_68,v_5,v_8
69,k_69,v_9,v_8
70,k_70,v_11,v_3
71,k_71,v_13,v_19
72,k_72,v_8,v_18
73,k_73,v_12,v_13
74,k_74,v_11,v_14
75,k_75,v_2,v_20
76,k_76,v_19,v_3
77,k_77,v_3,v_18
78,k_78,v_7,v_8
79,k_79,v_6,v_16
80,k_80,v_15,v_12
81,k_81,v_15,v_5
82,k_82,v_5,v_7
83,k_83,v_15,v_17
84,k_84,v_17,v_10
85,k_85,v_19,v_7
86,k_86,v_10,v_20
87,k_87,v_7,v_5
88,k_88,v_18,v_11
89,k_89,v_5,v_13
90,k_90,v_18,v_6
91,k_91,v_7,v_11
92,k_92,v_3,v_15
93,k_93,v_13,v_4
94,k_94,v_20,v_19
95,k_95,v_15,v_6
96,k_96,v_9,v_4
97,k_97,v_17,v_20
98,k_98,v_2,v_9
99,k_99,v_16,v_12
