,id,origin,destination,distance,arc_cap
0,e_0,v_18,v_1,17,1
1,e_1,v_13,v_14,21,4
2,e_2,v_20,v_14,5,2
3,e_3,v_5,v_8,8,2
4,e_4,v_10,v_20,2,8
5,e_5,v_11,v_4,20,8
6,e_6,v_1,v_3,8,7
7,e_7,v_17,v_4,3,3
8,e_8,v_8,v_11,16,6
9,e_9,v_17,v_12,26,4
10,e_10,v_3,v_1,8,2
11,e_11,v_15,v_16,16,7
12,e_12,v_9,v_5,12,6
13,e_13,v_6,v_18,16,3
14,e_14,v_11,v_10,23,8
15,e_15,v_10,v_18,18,6
16,e_16,v_12,v_5,17,6
17,e_17,v_14,v_19,5,7
18,e_18,v_18,v_14,12,3
19,e_19,v_8,v_12,22,5
20,e_20,v_2,v_13,4,1
21,e_21,v_4,v_2,24,5
22,e_22,v_2,v_11,4,4
23,e_23,v_5,v_14,10,5
24,e_24,v_7,v_14,12,3
25,e_25,v_5,v_3,8,3
26,e_26,v_10,v_15,26,6
27,e_27,v_4,v_7,10,2
28,e_28,v_19,v_12,25,3
29,e_29,v_14,v_1,5,4
30,e_30,v_15,v_4,23,4
31,e_31,v_4,v_3,12,7
32,e_32,v_2,v_17,22,2
33,e_33,v_16,v_5,9,2
34,e_34,v_11,v_15,3,4
35,e_35,v_7,v_3,10,6
36,e_36,v_6,v_16,10,3
37,e_37,v_16,v_10,12,4
38,e_38,v_4,v_19,11,1
39,e_39,v_8,v_9,6,8
40,e_40,v_8,v_7,8,6
41,e_41,v_11,v_17,18,8
42,e_42,v_2,v_10,27,7
43,e_43,v_11,v_7,11,6
44,e_44,v_14,v_20,5,6
45,e_45,v_18,v_12,11,1
46,e_46,v_7,v_6,14,5
47,e_47,v_3,v_11,15,2
48,e_48,v_14,v_4,12,1
49,e_49,v_18,v_13,10,5
