,id,origin,destination
0,k_0,v_12,v_19
1,k_1,v_15,v_17
2,k_2,v_16,v_15
3,k_3,v_14,v_9
4,k_4,v_1,v_7
5,k_5,v_3,v_15
6,k_6,v_16,v_15
7,k_7,v_7,v_9
8,k_8,v_12,v_4
9,k_9,v_2,v_1
10,k_10,v_3,v_19
11,k_11,v_6,v_5
12,k_12,v_18,v_5
13,k_13,v_15,v_4
14,k_14,v_4,v_9
15,k_15,v_13,v_1
16,k_16,v_7,v_6
17,k_17,v_13,v_17
18,k_18,v_14,v_15
19,k_19,v_11,v_15
20,k_20,v_3,v_20
21,k_21,v_14,v_12
22,k_22,v_7,v_6
23,k_23,v_2,v_15
24,k_24,v_4,v_16
25,k_25,v_17,v_18
26,k_26,v_5,v_13
27,k_27,v_5,v_4
28,k_28,v_20,v_18
29,k_29,v_6,v_14
30,k_30,v_19,v_9
31,k_31,v_2,v_15
32,k_32,v_20,v_5
33,k_33,v_19,v_14
34,k_34,v_12,v_8
35,k_35,v_4,v_6
36,k_36,v_15,v_10
37,k_37,v_12,v_1
38,k_38,v_5,v_17
39,k_39,v_10,v_14
40,k_40,v_7,v_15
41,k_41,v_15,v_13
42,k_42,v_1,v_5
43,k_43,v_13,v_14
44,k_44,v_19,v_14
45,k_45,v_6,v_1
46,k_46,v_4,v_3
47,k_47,v_10,v_8
48,k_48,v_4,v_3
49,k_49,v_13,v_15
50,k_50,v_20,v_9
51,k_51,v_6,v_17
52,k_52,v_4,v_13
53,k_53,v_10,v_5
54,k_54,v_18,v_15
55,k_55,v_18,v_12
56,k_56,v_16,v_5
57,k_57,v_17,v_13
58,k_58,v_3,v_12
59,k_59,v_2,v_15
60,k_60,v_1,v_3
61,k_61,v_7,v_1
62,k_62,v_1,v_8
63,k_63,v_10,v_1
64,k_64,v_16,v_8
65,k_65,v_15,v_7
66,k_66,v_7,v_5
67,k_67,v_3,v_1
68,k_68,v_12,v_17
69,k_69,v_1,v_9
70,k_70,v_20,v_3
71,k_71,v_20,v_3
72,k_72,v_18,v_6
73,k_73,v_5,v_16
74,k_74,v_4,v_18
75,k_75,v_4,v_17
76,k_76,v_2,v_15
77,k_77,v_6,v_10
78,k_78,v_13,v_3
79,k_79,v_11,v_1
80,k_80,v_10,v_20
81,k_81,v_11,v_4
82,k_82,v_6,v_12
83,k_83,v_2,v_10
84,k_84,v_19,v_8
85,k_85,v_13,v_15
86,k_86,v_14,v_10
87,k_87,v_20,v_10
88,k_88,v_5,v_16
89,k_89,v_19,v_9
90,k_90,v_11,v_14
91,k_91,v_5,v_13
92,k_92,v_6,v_16
93,k_93,v_14,v_1
94,k_94,v_2,v_17
95,k_95,v_1,v_8
96,k_96,v_18,v_12
97,k_97,v_20,v_8
98,k_98,v_17,v_1
99,k_99,v_18,v_1
