,id,origin,destination
0,k_0,v_9,v_7
1,k_1,v_11,v_5
2,k_2,v_6,v_13
3,k_3,v_7,v_16
4,k_4,v_2,v_20
5,k_5,v_10,v_17
6,k_6,v_6,v_9
7,k_7,v_15,v_9
8,k_8,v_18,v_7
9,k_9,v_10,v_11
10,k_10,v_11,v_10
11,k_11,v_7,v_3
12,k_12,v_16,v_1
13,k_13,v_16,v_1
14,k_14,v_16,v_10
15,k_15,v_12,v_17
16,k_16,v_19,v_10
17,k_17,v_1,v_17
18,k_18,v_17,v_9
19,k_19,v_18,v_1
20,k_20,v_6,v_20
21,k_21,v_1,v_2
22,k_22,v_3,v_13
23,k_23,v_14,v_15
24,k_24,v_16,v_14
25,k_25,v_17,v_9
26,k_26,v_4,v_1
27,k_27,v_7,v_19
28,k_28,v_6,v_19
29,k_29,v_8,v_5
30,k_30,v_10,v_9
31,k_31,v_11,v_20
32,k_32,v_7,v_15
33,k_33,v_8,v_15
34,k_34,v_19,v_4
35,k_35,v_11,v_17
36,k_36,v_1,v_12
37,k_37,v_5,v_8
38,k_38,v_14,v_12
39,k_39,v_1,v_13
40,k_40,v_18,v_14
41,k_41,v_6,v_9
42,k_42,v_10,v_5
43,k_43,v_5,v_10
44,k_44,v_5,v_10
45,k_45,v_10,v_19
46,k_46,v_14,v_3
47,k_47,v_17,v_5
48,k_48,v_15,v_20
49,k_49,v_7,v_2
50,k_50,v_4,v_8
51,k_51,v_5,v_1
52,k_52,v_7,v_5
53,k_53,v_18,v_20
54,k_54,v_18,v_2
55,k_55,v_5,v_1
56,k_56,v_13,v_14
57,k_57,v_8,v_3
58,k_58,v_18,v_6
59,k_59,v_3,v_17
60,k_60,v_10,v_20
61,k_61,v_13,v_20
62,k_62,v_15,v_8
63,k_63,v_13,v_16
64,k_64,v_3,v_8
65,k_65,v_4,v_13
66,k_66,v_12,v_2
67,k_67,v_17,v_5
68,k_68,v_8,v_19
69,k_69,v_5,v_1
70,k_70,v_9,v_2
71,k_71,v_10,v_11
72,k_72,v_2,v_12
73,k_73,v_12,v_14
74,k_74,v_5,v_10
75,k_75,v_18,v_2
76,k_76,v_3,v_1
77,k_77,v_18,v_10
78,k_78,v_13,v_6
79,k_79,v_1,v_15
80,k_80,v_19,v_6
81,k_81,v_19,v_10
82,k_82,v_10,v_1
83,k_83,v_15,v_9
84,k_84,v_18,v_7
85,k_85,v_3,v_15
86,k_86,v_11,v_2
87,k_87,v_13,v_2
88,k_88,v_18,v_6
89,k_89,v_11,v_19
90,k_90,v_15,v_16
91,k_91,v_8,v_2
92,k_92,v_4,v_19
93,k_93,v_19,v_14
94,k_94,v_19,v_9
95,k_95,v_4,v_5
96,k_96,v_6,v_15
97,k_97,v_9,v_1
98,k_98,v_3,v_1
99,k_99,v_17,v_4
100,k_100,v_1,v_15
101,k_101,v_7,v_16
102,k_102,v_4,v_13
103,k_103,v_11,v_17
104,k_104,v_1,v_11
105,k_105,v_13,v_7
106,k_106,v_14,v_8
107,k_107,v_17,v_9
108,k_108,v_1,v_14
109,k_109,v_15,v_16
110,k_110,v_16,v_13
111,k_111,v_9,v_5
112,k_112,v_14,v_8
113,k_113,v_18,v_14
114,k_114,v_7,v_6
115,k_115,v_6,v_17
116,k_116,v_11,v_4
117,k_117,v_6,v_17
118,k_118,v_13,v_19
119,k_119,v_8,v_14
120,k_120,v_18,v_7
121,k_121,v_19,v_17
122,k_122,v_1,v_20
123,k_123,v_7,v_16
124,k_124,v_2,v_8
125,k_125,v_9,v_12
126,k_126,v_16,v_10
127,k_127,v_10,v_3
128,k_128,v_13,v_4
129,k_129,v_11,v_19
130,k_130,v_10,v_15
131,k_131,v_5,v_19
132,k_132,v_12,v_10
133,k_133,v_3,v_4
134,k_134,v_12,v_10
135,k_135,v_10,v_14
136,k_136,v_6,v_5
137,k_137,v_2,v_9
138,k_138,v_13,v_12
139,k_139,v_7,v_10
140,k_140,v_4,v_6
141,k_141,v_17,v_1
142,k_142,v_3,v_15
143,k_143,v_19,v_8
144,k_144,v_2,v_7
145,k_145,v_5,v_6
146,k_146,v_11,v_20
147,k_147,v_6,v_19
148,k_148,v_7,v_17
149,k_149,v_2,v_13
