,id,origin,destination,distance,arc_cap
0,e_0,v_1,v_4,11,9
1,e_1,v_9,v_19,3,2
2,e_2,v_5,v_9,12,5
3,e_3,v_13,v_11,7,9
4,e_4,v_11,v_13,7,6
5,e_5,v_17,v_1,11,4
6,e_6,v_4,v_3,12,10
7,e_7,v_18,v_20,17,3
8,e_8,v_14,v_16,6,1
9,e_9,v_19,v_11,22,7
10,e_10,v_13,v_9,25,3
11,e_11,v_12,v_2,10,3
12,e_12,v_2,v_19,25,1
13,e_13,v_7,v_2,14,10
14,e_14,v_13,v_18,10,2
15,e_15,v_20,v_7,15,9
16,e_16,v_20,v_2,25,3
17,e_17,v_7,v_1,15,10
18,e_18,v_11,v_18,6,8
19,e_19,v_2,v_20,25,8
20,e_20,v_20,v_1,1,3
21,e_21,v_17,v_9,9,3
22,e_22,v_12,v_6,24,2
23,e_23,v_4,v_18,18,4
24,e_24,v_15,v_20,25,2
25,e_25,v_17,v_19,10,10
26,e_26,v_14,v_6,5,5
27,e_27,v_17,v_20,11,6
28,e_28,v_13,v_8,22,3
29,e_29,v_3,v_1,8,7
30,e_30,v_20,v_14,5,10
31,e_31,v_12,v_18,11,7
32,e_32,v_12,v_5,17,5
33,e_33,v_6,v_7,14,4
34,e_34,v_18,v_6,16,4
35,e_35,v_12,v_7,19,9
36,e_36,v_20,v_16,11,2
37,e_37,v_18,v_9,15,6
38,e_38,v_15,v_11,3,3
39,e_39,v_10,v_1,2,5
40,e_40,v_19,v_5,14,3
41,e_41,v_11,v_16,13,3
42,e_42,v_9,v_6,2,3
43,e_43,v_14,v_8,6,6
44,e_44,v_9,v_4,10,9
45,e_45,v_8,v_13,22,2
46,e_46,v_7,v_14,12,9
47,e_47,v_10,v_19,2,1
48,e_48,v_20,v_5,14,3
49,e_49,v_7,v_9,13,1
50,e_50,v_3,v_13,19,3
51,e_51,v_3,v_18,10,1
52,e_52,v_7,v_10,17,7
53,e_53,v_15,v_3,18,5
54,e_54,v_6,v_8,7,10
55,e_55,v_6,v_5,14,6
56,e_56,v_18,v_19,17,2
57,e_57,v_11,v_17,18,10
58,e_58,v_16,v_5,9,7
59,e_59,v_12,v_3,18,7
60,e_60,v_2,v_12,10,3
61,e_61,v_14,v_4,12,8
62,e_62,v_13,v_4,26,10
63,e_63,v_11,v_7,11,5
64,e_64,v_12,v_11,12,8
65,e_65,v_15,v_9,23,7
66,e_66,v_9,v_11,20,1
67,e_67,v_1,v_7,15,7
68,e_68,v_8,v_9,6,8
69,e_69,v_16,v_13,16,3
70,e_70,v_16,v_17,14,5
71,e_71,v_15,v_1,25,2
72,e_72,v_4,v_13,26,3
73,e_73,v_8,v_19,8,8
74,e_74,v_17,v_5,10,1
75,e_75,v_17,v_6,10,4
76,e_76,v_12,v_8,22,5
77,e_77,v_16,v_18,7,5
78,e_78,v_19,v_15,25,3
79,e_79,v_2,v_16,16,5
80,e_80,v_7,v_11,11,10
81,e_81,v_6,v_18,16,9
82,e_82,v_7,v_6,14,6
83,e_83,v_11,v_4,20,1
84,e_84,v_3,v_4,12,6
85,e_85,v_11,v_1,22,7
86,e_86,v_5,v_2,13,8
87,e_87,v_5,v_18,7,1
88,e_88,v_13,v_5,15,9
89,e_89,v_14,v_10,7,7
90,e_90,v_15,v_10,26,10
91,e_91,v_14,v_1,5,2
92,e_92,v_13,v_20,26,8
93,e_93,v_7,v_15,14,4
94,e_94,v_9,v_20,3,3
95,e_95,v_20,v_18,17,8
96,e_96,v_15,v_12,11,4
97,e_97,v_5,v_7,3,7
98,e_98,v_12,v_19,25,3
99,e_99,v_13,v_14,21,7
100,e_100,v_18,v_14,12,9
101,e_101,v_3,v_16,4,9
102,e_102,v_6,v_10,3,4
103,e_103,v_7,v_20,15,8
104,e_104,v_15,v_6,24,5
105,e_105,v_10,v_13,28,2
106,e_106,v_19,v_12,25,7
107,e_107,v_3,v_8,6,1
108,e_108,v_19,v_2,25,8
109,e_109,v_19,v_4,11,9
110,e_110,v_20,v_13,26,4
111,e_111,v_7,v_18,9,6
112,e_112,v_20,v_17,11,1
113,e_113,v_19,v_17,10,4
114,e_114,v_6,v_3,7,3
115,e_115,v_6,v_13,26,2
116,e_116,v_18,v_1,17,9
117,e_117,v_11,v_15,3,9
118,e_118,v_13,v_2,4,5
119,e_119,v_7,v_4,10,4
120,e_120,v_2,v_5,13,2
121,e_121,v_12,v_14,20,8
122,e_122,v_11,v_9,20,2
123,e_123,v_9,v_16,10,2
124,e_124,v_19,v_9,3,1
125,e_125,v_9,v_14,4,4
126,e_126,v_2,v_10,27,8
127,e_127,v_17,v_14,10,10
128,e_128,v_16,v_9,10,9
129,e_129,v_1,v_10,2,8
130,e_130,v_16,v_2,16,8
131,e_131,v_19,v_20,1,1
132,e_132,v_16,v_20,11,6
133,e_133,v_3,v_6,7,10
134,e_134,v_20,v_8,8,4
135,e_135,v_10,v_15,26,8
136,e_136,v_8,v_6,7,9
137,e_137,v_9,v_18,15,8
138,e_138,v_6,v_17,10,8
139,e_139,v_5,v_15,12,9
140,e_140,v_14,v_19,5,4
141,e_141,v_20,v_19,1,3
142,e_142,v_5,v_20,14,4
143,e_143,v_3,v_11,15,4
144,e_144,v_1,v_9,3,9
145,e_145,v_7,v_5,3,8
146,e_146,v_18,v_11,6,6
147,e_147,v_2,v_11,4,7
148,e_148,v_10,v_2,27,6
149,e_149,v_8,v_15,19,8
150,e_150,v_14,v_5,10,6
151,e_151,v_6,v_11,21,6
152,e_152,v_10,v_18,18,1
153,e_153,v_1,v_6,1,10
154,e_154,v_16,v_3,4,3
155,e_155,v_9,v_1,3,4
156,e_156,v_19,v_14,5,2
157,e_157,v_8,v_1,8,9
158,e_158,v_7,v_17,8,2
159,e_159,v_19,v_8,8,3
160,e_160,v_2,v_8,20,2
161,e_161,v_4,v_9,10,9
162,e_162,v_7,v_16,11,5
163,e_163,v_19,v_16,11,6
164,e_164,v_8,v_18,13,2
165,e_165,v_18,v_12,11,1
166,e_166,v_1,v_2,25,2
167,e_167,v_18,v_13,10,6
168,e_168,v_3,v_7,10,2
169,e_169,v_12,v_20,25,3
170,e_170,v_11,v_10,23,4
171,e_171,v_17,v_7,8,5
172,e_172,v_12,v_13,7,9
173,e_173,v_18,v_7,9,5
174,e_174,v_4,v_11,20,6
175,e_175,v_18,v_5,7,3
176,e_176,v_7,v_19,15,1
177,e_177,v_18,v_15,9,1
178,e_178,v_2,v_3,18,2
179,e_179,v_11,v_6,21,3
180,e_180,v_1,v_11,22,3
181,e_181,v_4,v_20,11,7
182,e_182,v_20,v_11,22,6
183,e_183,v_12,v_1,25,5
184,e_184,v_8,v_7,8,1
185,e_185,v_19,v_3,8,10
186,e_186,v_14,v_17,10,10
187,e_187,v_20,v_12,25,9
188,e_188,v_17,v_10,12,5
189,e_189,v_2,v_14,20,3
190,e_190,v_12,v_15,11,3
191,e_191,v_15,v_13,5,10
192,e_192,v_19,v_10,2,2
193,e_193,v_1,v_5,14,6
194,e_194,v_15,v_19,25,8
195,e_195,v_13,v_17,25,6
196,e_196,v_16,v_19,11,2
197,e_197,v_18,v_3,10,8
198,e_198,v_15,v_4,23,3
199,e_199,v_16,v_10,12,1
