,id,origin,destination,distance,arc_cap
0,e_0,v_8,v_5,8,1
1,e_1,v_16,v_10,12,1
2,e_2,v_9,v_10,4,2
3,e_3,v_20,v_11,22,1
4,e_4,v_3,v_20,8,1
5,e_5,v_5,v_13,15,2
6,e_6,v_20,v_7,15,2
7,e_7,v_20,v_2,25,2
8,e_8,v_6,v_19,1,1
9,e_9,v_2,v_10,27,2
10,e_10,v_10,v_16,12,2
11,e_11,v_18,v_6,16,2
12,e_12,v_16,v_2,16,1
13,e_13,v_10,v_17,12,1
14,e_14,v_2,v_17,22,1
15,e_15,v_3,v_4,12,1
16,e_16,v_12,v_13,7,1
17,e_17,v_9,v_6,2,1
18,e_18,v_8,v_11,16,2
19,e_19,v_8,v_14,6,1
20,e_20,v_3,v_18,10,1
21,e_21,v_7,v_2,14,1
22,e_22,v_4,v_8,7,1
23,e_23,v_10,v_8,10,2
24,e_24,v_4,v_13,26,2
25,e_25,v_4,v_5,12,2
26,e_26,v_12,v_10,25,1
27,e_27,v_3,v_16,4,2
28,e_28,v_11,v_8,16,2
29,e_29,v_13,v_1,26,1
30,e_30,v_20,v_10,2,1
31,e_31,v_19,v_17,10,1
32,e_32,v_13,v_8,22,2
33,e_33,v_12,v_6,24,1
34,e_34,v_1,v_12,25,1
35,e_35,v_17,v_9,9,2
36,e_36,v_13,v_11,7,2
37,e_37,v_12,v_11,12,2
38,e_38,v_16,v_12,14,2
39,e_39,v_17,v_19,10,2
40,e_40,v_13,v_19,26,1
41,e_41,v_17,v_20,11,1
42,e_42,v_17,v_15,21,1
43,e_43,v_6,v_16,10,2
44,e_44,v_10,v_7,17,2
45,e_45,v_8,v_17,5,1
46,e_46,v_12,v_14,20,2
47,e_47,v_3,v_19,8,2
48,e_48,v_17,v_8,5,1
49,e_49,v_16,v_13,16,2
