,id,origin,destination
0,k_0,v_8,v_18
1,k_1,v_10,v_13
2,k_2,v_18,v_17
3,k_3,v_19,v_11
4,k_4,v_17,v_12
5,k_5,v_9,v_10
6,k_6,v_10,v_7
7,k_7,v_17,v_3
8,k_8,v_18,v_16
9,k_9,v_17,v_10
10,k_10,v_6,v_11
11,k_11,v_3,v_20
12,k_12,v_14,v_11
13,k_13,v_5,v_8
14,k_14,v_12,v_5
15,k_15,v_6,v_1
16,k_16,v_13,v_16
17,k_17,v_10,v_18
18,k_18,v_1,v_5
19,k_19,v_4,v_2
20,k_20,v_17,v_2
21,k_21,v_14,v_15
22,k_22,v_8,v_5
23,k_23,v_10,v_4
24,k_24,v_6,v_12
25,k_25,v_20,v_11
26,k_26,v_2,v_10
27,k_27,v_18,v_7
28,k_28,v_11,v_3
29,k_29,v_13,v_1
30,k_30,v_7,v_14
31,k_31,v_5,v_3
32,k_32,v_12,v_4
33,k_33,v_17,v_15
34,k_34,v_1,v_12
35,k_35,v_4,v_17
36,k_36,v_19,v_9
37,k_37,v_19,v_3
38,k_38,v_8,v_19
39,k_39,v_9,v_16
40,k_40,v_8,v_17
41,k_41,v_14,v_2
42,k_42,v_11,v_10
43,k_43,v_16,v_13
44,k_44,v_11,v_14
45,k_45,v_5,v_1
46,k_46,v_3,v_11
47,k_47,v_10,v_4
48,k_48,v_12,v_8
49,k_49,v_18,v_6
50,k_50,v_19,v_11
51,k_51,v_12,v_2
52,k_52,v_16,v_8
53,k_53,v_5,v_17
54,k_54,v_16,v_9
55,k_55,v_20,v_19
56,k_56,v_12,v_13
57,k_57,v_12,v_15
58,k_58,v_14,v_18
59,k_59,v_14,v_1
60,k_60,v_11,v_19
61,k_61,v_6,v_11
62,k_62,v_2,v_19
63,k_63,v_13,v_11
64,k_64,v_14,v_7
65,k_65,v_12,v_14
66,k_66,v_3,v_13
67,k_67,v_17,v_14
68,k_68,v_12,v_4
69,k_69,v_14,v_5
70,k_70,v_19,v_12
71,k_71,v_11,v_18
72,k_72,v_4,v_13
73,k_73,v_16,v_20
74,k_74,v_19,v_9
75,k_75,v_11,v_20
76,k_76,v_2,v_20
77,k_77,v_2,v_6
78,k_78,v_1,v_20
79,k_79,v_15,v_8
80,k_80,v_12,v_6
81,k_81,v_19,v_12
82,k_82,v_14,v_1
83,k_83,v_1,v_19
84,k_84,v_14,v_3
85,k_85,v_1,v_8
86,k_86,v_5,v_2
87,k_87,v_14,v_10
88,k_88,v_11,v_4
89,k_89,v_14,v_13
90,k_90,v_8,v_14
91,k_91,v_10,v_18
92,k_92,v_20,v_18
93,k_93,v_14,v_6
94,k_94,v_8,v_12
95,k_95,v_20,v_13
96,k_96,v_5,v_4
97,k_97,v_1,v_11
98,k_98,v_8,v_20
99,k_99,v_17,v_16
100,k_100,v_16,v_12
101,k_101,v_6,v_8
102,k_102,v_9,v_1
103,k_103,v_10,v_13
104,k_104,v_19,v_2
105,k_105,v_13,v_6
106,k_106,v_16,v_7
107,k_107,v_20,v_14
108,k_108,v_4,v_12
109,k_109,v_15,v_2
110,k_110,v_15,v_9
111,k_111,v_2,v_19
112,k_112,v_12,v_19
113,k_113,v_14,v_17
114,k_114,v_14,v_4
115,k_115,v_17,v_16
116,k_116,v_2,v_11
117,k_117,v_15,v_11
118,k_118,v_7,v_11
119,k_119,v_2,v_7
120,k_120,v_9,v_17
121,k_121,v_13,v_4
122,k_122,v_7,v_12
123,k_123,v_14,v_12
124,k_124,v_14,v_11
125,k_125,v_13,v_1
126,k_126,v_17,v_10
127,k_127,v_2,v_18
128,k_128,v_15,v_8
129,k_129,v_18,v_17
130,k_130,v_4,v_12
131,k_131,v_5,v_14
132,k_132,v_11,v_14
133,k_133,v_5,v_7
134,k_134,v_10,v_2
135,k_135,v_6,v_12
136,k_136,v_13,v_8
137,k_137,v_9,v_5
138,k_138,v_5,v_1
139,k_139,v_12,v_18
140,k_140,v_2,v_19
141,k_141,v_20,v_15
142,k_142,v_10,v_6
143,k_143,v_18,v_6
144,k_144,v_18,v_11
145,k_145,v_15,v_1
146,k_146,v_16,v_14
147,k_147,v_1,v_5
148,k_148,v_9,v_4
149,k_149,v_6,v_4
150,k_150,v_6,v_17
151,k_151,v_3,v_16
152,k_152,v_14,v_8
153,k_153,v_16,v_20
154,k_154,v_13,v_4
155,k_155,v_13,v_6
156,k_156,v_2,v_16
157,k_157,v_1,v_14
158,k_158,v_20,v_7
159,k_159,v_10,v_12
160,k_160,v_19,v_3
161,k_161,v_2,v_6
162,k_162,v_17,v_20
163,k_163,v_14,v_20
164,k_164,v_13,v_17
165,k_165,v_14,v_8
166,k_166,v_15,v_13
167,k_167,v_10,v_14
168,k_168,v_5,v_9
169,k_169,v_14,v_10
170,k_170,v_10,v_9
171,k_171,v_2,v_16
172,k_172,v_18,v_16
173,k_173,v_19,v_2
174,k_174,v_10,v_12
175,k_175,v_19,v_12
176,k_176,v_7,v_6
177,k_177,v_10,v_18
178,k_178,v_19,v_4
179,k_179,v_12,v_9
180,k_180,v_11,v_2
181,k_181,v_8,v_13
182,k_182,v_10,v_5
183,k_183,v_1,v_3
184,k_184,v_6,v_14
185,k_185,v_10,v_8
186,k_186,v_4,v_9
187,k_187,v_14,v_11
188,k_188,v_1,v_17
189,k_189,v_11,v_10
190,k_190,v_10,v_3
191,k_191,v_1,v_18
192,k_192,v_14,v_9
193,k_193,v_12,v_18
194,k_194,v_11,v_13
195,k_195,v_19,v_17
196,k_196,v_19,v_8
197,k_197,v_3,v_16
198,k_198,v_19,v_18
199,k_199,v_17,v_10
