,id,origin,destination,distance,arc_cap
0,e_0,v_7,v_18,9,1
1,e_1,v_3,v_9,6,4
2,e_2,v_18,v_1,17,4
3,e_3,v_13,v_9,25,2
4,e_4,v_15,v_2,2,5
5,e_5,v_19,v_20,1,7
6,e_6,v_14,v_17,10,1
7,e_7,v_3,v_5,8,3
8,e_8,v_19,v_14,5,6
9,e_9,v_4,v_7,10,6
10,e_10,v_7,v_15,14,2
11,e_11,v_20,v_4,11,2
12,e_12,v_8,v_6,7,2
13,e_13,v_14,v_20,5,6
14,e_14,v_5,v_14,10,8
15,e_15,v_20,v_6,1,1
16,e_16,v_14,v_3,3,3
17,e_17,v_3,v_7,10,6
18,e_18,v_18,v_16,7,4
19,e_19,v_12,v_6,24,2
20,e_20,v_6,v_4,11,7
21,e_21,v_17,v_11,18,2
22,e_22,v_19,v_17,10,1
23,e_23,v_11,v_10,23,5
24,e_24,v_7,v_19,15,4
25,e_25,v_14,v_8,6,4
26,e_26,v_10,v_8,10,3
27,e_27,v_2,v_10,27,1
28,e_28,v_16,v_9,10,1
29,e_29,v_18,v_11,6,3
30,e_30,v_10,v_7,17,5
31,e_31,v_20,v_8,8,6
32,e_32,v_15,v_20,25,4
33,e_33,v_9,v_16,10,6
34,e_34,v_9,v_20,3,8
35,e_35,v_1,v_4,11,6
36,e_36,v_9,v_4,10,1
37,e_37,v_10,v_18,18,8
38,e_38,v_9,v_2,24,3
39,e_39,v_2,v_12,10,2
40,e_40,v_17,v_14,10,6
41,e_41,v_17,v_12,26,8
42,e_42,v_4,v_17,3,6
43,e_43,v_6,v_7,14,8
44,e_44,v_8,v_3,6,2
45,e_45,v_1,v_3,8,4
46,e_46,v_8,v_5,8,5
47,e_47,v_17,v_13,25,1
48,e_48,v_19,v_16,11,4
49,e_49,v_1,v_13,26,5
50,e_50,v_19,v_2,25,4
51,e_51,v_9,v_15,23,8
52,e_52,v_17,v_5,10,3
53,e_53,v_4,v_18,18,7
54,e_54,v_18,v_14,12,8
55,e_55,v_8,v_9,6,8
56,e_56,v_2,v_5,13,1
57,e_57,v_17,v_8,5,6
58,e_58,v_2,v_14,20,3
59,e_59,v_4,v_2,24,3
60,e_60,v_9,v_7,13,4
61,e_61,v_11,v_16,13,7
62,e_62,v_11,v_1,22,4
63,e_63,v_5,v_3,8,7
64,e_64,v_20,v_13,26,4
65,e_65,v_20,v_15,25,5
66,e_66,v_14,v_2,20,7
67,e_67,v_8,v_16,10,6
68,e_68,v_15,v_1,25,1
69,e_69,v_12,v_18,11,3
70,e_70,v_1,v_6,1,4
71,e_71,v_17,v_4,3,2
72,e_72,v_7,v_11,11,2
73,e_73,v_12,v_15,11,8
