,id,origin,destination,distance,arc_cap
0,e_0,v_3,v_5,8,2
1,e_1,v_20,v_19,1,7
2,e_2,v_15,v_1,25,5
3,e_3,v_14,v_5,10,14
4,e_4,v_7,v_5,3,6
5,e_5,v_10,v_9,4,11
6,e_6,v_5,v_18,7,11
7,e_7,v_15,v_9,23,7
8,e_8,v_10,v_5,16,5
9,e_9,v_8,v_16,10,12
10,e_10,v_16,v_17,14,10
11,e_11,v_7,v_3,10,1
12,e_12,v_14,v_1,5,2
13,e_13,v_5,v_17,10,13
14,e_14,v_4,v_10,13,15
15,e_15,v_18,v_12,11,10
16,e_16,v_1,v_7,15,15
17,e_17,v_6,v_5,14,5
18,e_18,v_19,v_10,2,7
19,e_19,v_6,v_17,10,13
20,e_20,v_1,v_17,11,8
21,e_21,v_11,v_20,22,12
22,e_22,v_5,v_3,8,2
23,e_23,v_15,v_5,12,2
24,e_24,v_17,v_20,11,11
25,e_25,v_12,v_7,19,4
26,e_26,v_18,v_16,7,2
27,e_27,v_12,v_18,11,9
28,e_28,v_11,v_13,7,4
29,e_29,v_17,v_10,12,13
30,e_30,v_10,v_18,18,6
31,e_31,v_8,v_13,22,11
32,e_32,v_6,v_4,11,6
33,e_33,v_14,v_13,21,4
34,e_34,v_2,v_3,18,9
35,e_35,v_9,v_4,10,5
36,e_36,v_16,v_7,11,10
37,e_37,v_15,v_20,25,3
38,e_38,v_17,v_11,18,2
39,e_39,v_9,v_10,4,10
40,e_40,v_16,v_5,9,11
41,e_41,v_4,v_5,12,7
42,e_42,v_5,v_16,9,13
43,e_43,v_4,v_12,28,15
44,e_44,v_6,v_8,7,1
45,e_45,v_6,v_19,1,10
46,e_46,v_1,v_12,25,9
47,e_47,v_1,v_5,14,14
48,e_48,v_4,v_20,11,6
49,e_49,v_10,v_6,3,5
50,e_50,v_15,v_4,23,8
51,e_51,v_10,v_12,25,7
52,e_52,v_2,v_20,25,6
53,e_53,v_9,v_13,25,4
54,e_54,v_11,v_10,23,13
55,e_55,v_5,v_19,14,14
56,e_56,v_4,v_3,12,12
57,e_57,v_6,v_13,26,15
58,e_58,v_3,v_6,7,13
59,e_59,v_1,v_3,8,8
60,e_60,v_14,v_9,4,13
61,e_61,v_1,v_20,1,5
62,e_62,v_17,v_19,10,1
63,e_63,v_20,v_16,11,7
64,e_64,v_11,v_19,22,4
65,e_65,v_7,v_2,14,12
66,e_66,v_5,v_2,13,1
67,e_67,v_4,v_11,20,4
68,e_68,v_11,v_17,18,14
69,e_69,v_9,v_12,24,3
70,e_70,v_1,v_8,8,15
71,e_71,v_16,v_10,12,13
72,e_72,v_11,v_8,16,1
73,e_73,v_15,v_13,5,10
74,e_74,v_5,v_20,14,14
75,e_75,v_20,v_5,14,1
76,e_76,v_13,v_1,26,4
77,e_77,v_9,v_15,23,9
78,e_78,v_17,v_3,10,3
79,e_79,v_10,v_1,2,11
80,e_80,v_13,v_6,26,6
81,e_81,v_12,v_16,14,6
82,e_82,v_16,v_13,16,15
83,e_83,v_20,v_14,5,8
84,e_84,v_18,v_6,16,11
85,e_85,v_5,v_7,3,1
86,e_86,v_11,v_3,15,15
87,e_87,v_5,v_9,12,14
88,e_88,v_5,v_4,12,1
89,e_89,v_1,v_19,1,14
90,e_90,v_5,v_13,15,15
91,e_91,v_4,v_1,11,11
92,e_92,v_7,v_6,14,7
93,e_93,v_18,v_14,12,15
94,e_94,v_7,v_15,14,6
95,e_95,v_19,v_7,15,5
96,e_96,v_7,v_13,17,1
97,e_97,v_17,v_16,14,8
98,e_98,v_10,v_8,10,15
99,e_99,v_9,v_11,20,2
