,id,origin,destination,distance,arc_cap
0,e_0,v_8,v_20,8,1
1,e_1,v_9,v_19,3,13
2,e_2,v_19,v_4,11,5
3,e_3,v_15,v_16,16,7
4,e_4,v_9,v_10,4,8
5,e_5,v_11,v_12,12,7
6,e_6,v_14,v_13,21,10
7,e_7,v_12,v_7,19,12
8,e_8,v_4,v_5,12,15
9,e_9,v_5,v_20,14,5
10,e_10,v_17,v_5,10,6
11,e_11,v_19,v_8,8,11
12,e_12,v_15,v_1,25,2
13,e_13,v_18,v_20,17,3
14,e_14,v_18,v_13,10,5
15,e_15,v_3,v_8,6,13
16,e_16,v_19,v_5,14,15
17,e_17,v_14,v_1,5,8
18,e_18,v_15,v_19,25,11
19,e_19,v_6,v_14,5,3
20,e_20,v_16,v_15,16,4
21,e_21,v_12,v_9,24,13
22,e_22,v_3,v_17,10,9
23,e_23,v_10,v_11,23,6
24,e_24,v_11,v_2,4,1
25,e_25,v_18,v_19,17,4
26,e_26,v_6,v_7,14,3
27,e_27,v_20,v_7,15,11
28,e_28,v_5,v_10,16,13
29,e_29,v_7,v_20,15,15
30,e_30,v_5,v_4,12,14
31,e_31,v_4,v_1,11,6
32,e_32,v_11,v_5,9,1
33,e_33,v_2,v_19,25,11
34,e_34,v_12,v_2,10,1
35,e_35,v_11,v_16,13,5
36,e_36,v_10,v_1,2,12
37,e_37,v_15,v_6,24,1
38,e_38,v_17,v_12,26,2
39,e_39,v_17,v_16,14,3
40,e_40,v_13,v_20,26,14
41,e_41,v_6,v_10,3,14
42,e_42,v_11,v_18,6,7
43,e_43,v_10,v_12,25,3
44,e_44,v_4,v_7,10,14
45,e_45,v_6,v_20,1,2
46,e_46,v_8,v_12,22,8
47,e_47,v_14,v_18,12,13
48,e_48,v_9,v_7,13,12
49,e_49,v_3,v_16,4,5
50,e_50,v_14,v_2,20,13
51,e_51,v_17,v_2,22,5
52,e_52,v_9,v_3,6,12
53,e_53,v_17,v_7,8,1
54,e_54,v_7,v_18,9,13
55,e_55,v_10,v_17,12,10
56,e_56,v_5,v_6,14,13
57,e_57,v_5,v_3,8,12
58,e_58,v_18,v_5,7,7
59,e_59,v_9,v_17,9,11
60,e_60,v_6,v_12,24,1
61,e_61,v_2,v_8,20,8
62,e_62,v_10,v_19,2,7
63,e_63,v_4,v_20,11,14
64,e_64,v_15,v_7,14,13
65,e_65,v_4,v_19,11,10
66,e_66,v_2,v_10,27,14
67,e_67,v_4,v_14,12,5
68,e_68,v_8,v_19,8,8
69,e_69,v_18,v_9,15,15
70,e_70,v_18,v_15,9,15
71,e_71,v_15,v_11,3,2
72,e_72,v_12,v_3,18,15
73,e_73,v_4,v_2,24,10
74,e_74,v_1,v_16,11,2
75,e_75,v_2,v_1,25,12
76,e_76,v_7,v_10,17,8
77,e_77,v_19,v_7,15,15
78,e_78,v_8,v_7,8,1
79,e_79,v_9,v_12,24,11
80,e_80,v_7,v_14,12,14
81,e_81,v_12,v_17,26,14
82,e_82,v_12,v_18,11,9
83,e_83,v_2,v_9,24,14
84,e_84,v_12,v_13,7,3
85,e_85,v_14,v_10,7,14
86,e_86,v_18,v_11,6,5
87,e_87,v_3,v_15,18,8
88,e_88,v_17,v_11,18,3
89,e_89,v_3,v_7,10,11
90,e_90,v_2,v_13,4,13
91,e_91,v_12,v_19,25,12
92,e_92,v_10,v_9,4,12
93,e_93,v_7,v_9,13,12
94,e_94,v_14,v_19,5,14
95,e_95,v_8,v_10,10,13
96,e_96,v_1,v_4,11,12
97,e_97,v_20,v_16,11,7
98,e_98,v_9,v_6,2,2
99,e_99,v_3,v_18,10,14
