,id,origin,destination
0,k_0,v_18,v_2
1,k_1,v_18,v_15
2,k_2,v_10,v_19
3,k_3,v_15,v_19
4,k_4,v_8,v_19
5,k_5,v_2,v_8
6,k_6,v_10,v_3
7,k_7,v_8,v_10
8,k_8,v_4,v_11
9,k_9,v_15,v_5
10,k_10,v_10,v_14
11,k_11,v_10,v_8
12,k_12,v_2,v_5
13,k_13,v_15,v_5
14,k_14,v_3,v_15
15,k_15,v_9,v_3
16,k_16,v_19,v_14
17,k_17,v_6,v_10
18,k_18,v_13,v_19
19,k_19,v_18,v_6
20,k_20,v_8,v_11
21,k_21,v_18,v_3
22,k_22,v_11,v_12
23,k_23,v_1,v_7
24,k_24,v_13,v_1
25,k_25,v_10,v_19
26,k_26,v_8,v_11
27,k_27,v_4,v_17
28,k_28,v_20,v_2
29,k_29,v_17,v_15
30,k_30,v_19,v_3
31,k_31,v_2,v_8
32,k_32,v_18,v_9
33,k_33,v_20,v_14
34,k_34,v_15,v_20
35,k_35,v_17,v_2
36,k_36,v_18,v_20
37,k_37,v_1,v_8
38,k_38,v_20,v_5
39,k_39,v_17,v_14
40,k_40,v_9,v_6
41,k_41,v_13,v_19
42,k_42,v_3,v_7
43,k_43,v_1,v_15
44,k_44,v_9,v_4
45,k_45,v_6,v_7
46,k_46,v_18,v_9
47,k_47,v_3,v_13
48,k_48,v_17,v_20
49,k_49,v_4,v_10
50,k_50,v_11,v_3
51,k_51,v_13,v_5
52,k_52,v_18,v_10
53,k_53,v_11,v_9
54,k_54,v_4,v_7
55,k_55,v_2,v_16
56,k_56,v_2,v_16
57,k_57,v_9,v_11
58,k_58,v_14,v_4
59,k_59,v_20,v_5
60,k_60,v_3,v_17
61,k_61,v_4,v_10
62,k_62,v_19,v_4
63,k_63,v_15,v_20
64,k_64,v_8,v_19
65,k_65,v_16,v_6
66,k_66,v_14,v_20
67,k_67,v_11,v_7
68,k_68,v_9,v_13
69,k_69,v_1,v_6
70,k_70,v_19,v_2
71,k_71,v_16,v_1
72,k_72,v_18,v_6
73,k_73,v_18,v_8
74,k_74,v_11,v_5
75,k_75,v_14,v_16
76,k_76,v_20,v_14
77,k_77,v_20,v_11
78,k_78,v_15,v_5
79,k_79,v_4,v_2
80,k_80,v_17,v_13
81,k_81,v_4,v_7
82,k_82,v_6,v_1
83,k_83,v_19,v_4
84,k_84,v_8,v_19
85,k_85,v_18,v_4
86,k_86,v_13,v_12
87,k_87,v_20,v_5
88,k_88,v_17,v_6
89,k_89,v_15,v_16
90,k_90,v_14,v_4
91,k_91,v_14,v_16
92,k_92,v_5,v_19
93,k_93,v_19,v_9
94,k_94,v_16,v_15
95,k_95,v_6,v_8
96,k_96,v_16,v_3
97,k_97,v_1,v_16
98,k_98,v_2,v_7
99,k_99,v_5,v_19
