,id,origin,destination,distance,arc_cap
0,e_0,v_2,v_9,24,3
1,e_1,v_17,v_6,10,3
2,e_2,v_14,v_13,21,1
3,e_3,v_15,v_20,25,5
4,e_4,v_8,v_5,8,1
5,e_5,v_20,v_11,22,2
6,e_6,v_19,v_14,5,2
7,e_7,v_20,v_7,15,5
8,e_8,v_3,v_14,3,2
9,e_9,v_1,v_2,25,4
10,e_10,v_7,v_3,10,2
11,e_11,v_20,v_14,5,1
12,e_12,v_20,v_12,25,1
13,e_13,v_5,v_7,3,5
14,e_14,v_5,v_9,12,4
15,e_15,v_2,v_8,20,3
16,e_16,v_6,v_13,26,3
17,e_17,v_12,v_3,18,3
18,e_18,v_16,v_19,11,1
19,e_19,v_2,v_16,16,5
20,e_20,v_9,v_6,2,3
21,e_21,v_6,v_20,1,5
22,e_22,v_5,v_17,10,1
23,e_23,v_4,v_15,23,1
24,e_24,v_13,v_14,21,3
25,e_25,v_3,v_10,9,5
26,e_26,v_1,v_9,3,3
27,e_27,v_5,v_8,8,4
28,e_28,v_18,v_15,9,5
29,e_29,v_4,v_14,12,1
30,e_30,v_6,v_18,16,4
31,e_31,v_8,v_20,8,3
32,e_32,v_15,v_5,12,5
33,e_33,v_16,v_6,10,4
34,e_34,v_6,v_19,1,3
35,e_35,v_8,v_18,13,2
36,e_36,v_19,v_1,1,5
37,e_37,v_19,v_17,10,3
38,e_38,v_10,v_14,7,2
39,e_39,v_11,v_6,21,3
40,e_40,v_5,v_3,8,2
41,e_41,v_4,v_20,11,5
42,e_42,v_19,v_12,25,1
43,e_43,v_3,v_1,8,3
44,e_44,v_14,v_9,4,4
45,e_45,v_19,v_9,3,3
46,e_46,v_13,v_2,4,4
47,e_47,v_6,v_4,11,2
48,e_48,v_11,v_7,11,5
49,e_49,v_17,v_19,10,5
50,e_50,v_12,v_17,26,4
51,e_51,v_2,v_12,10,1
52,e_52,v_8,v_3,6,1
53,e_53,v_10,v_18,18,1
54,e_54,v_4,v_6,11,5
55,e_55,v_15,v_2,2,3
56,e_56,v_13,v_4,26,4
57,e_57,v_10,v_11,23,4
58,e_58,v_5,v_6,14,2
59,e_59,v_20,v_9,3,1
60,e_60,v_16,v_13,16,5
61,e_61,v_16,v_20,11,2
62,e_62,v_17,v_18,16,5
63,e_63,v_8,v_1,8,3
64,e_64,v_19,v_13,26,3
65,e_65,v_8,v_12,22,1
66,e_66,v_7,v_5,3,3
67,e_67,v_8,v_10,10,4
68,e_68,v_10,v_6,3,2
69,e_69,v_5,v_20,14,3
70,e_70,v_12,v_11,12,4
71,e_71,v_13,v_6,26,4
72,e_72,v_20,v_1,1,3
73,e_73,v_3,v_13,19,2
74,e_74,v_2,v_19,25,2
75,e_75,v_6,v_10,3,1
76,e_76,v_18,v_16,7,3
77,e_77,v_1,v_3,8,5
78,e_78,v_16,v_18,7,4
79,e_79,v_13,v_20,26,4
80,e_80,v_10,v_4,13,4
81,e_81,v_4,v_16,16,5
82,e_82,v_18,v_20,17,3
83,e_83,v_11,v_3,15,3
84,e_84,v_12,v_5,17,3
85,e_85,v_15,v_6,24,3
86,e_86,v_7,v_19,15,3
87,e_87,v_5,v_11,9,2
88,e_88,v_13,v_17,25,4
89,e_89,v_3,v_16,4,4
90,e_90,v_9,v_1,3,3
91,e_91,v_6,v_2,25,5
92,e_92,v_12,v_19,25,5
93,e_93,v_16,v_2,16,1
94,e_94,v_2,v_13,4,1
95,e_95,v_19,v_6,1,2
96,e_96,v_11,v_19,22,5
97,e_97,v_2,v_15,2,5
98,e_98,v_15,v_13,5,2
99,e_99,v_4,v_13,26,2
