,id,origin,destination
0,k_0,v_18,v_2
1,k_1,v_6,v_20
2,k_2,v_15,v_3
3,k_3,v_2,v_11
4,k_4,v_10,v_5
5,k_5,v_5,v_10
6,k_6,v_1,v_5
7,k_7,v_8,v_12
8,k_8,v_6,v_10
9,k_9,v_1,v_12
10,k_10,v_1,v_15
11,k_11,v_11,v_4
12,k_12,v_2,v_7
13,k_13,v_14,v_17
14,k_14,v_10,v_13
15,k_15,v_9,v_15
16,k_16,v_19,v_16
17,k_17,v_11,v_19
18,k_18,v_15,v_3
19,k_19,v_10,v_19
20,k_20,v_15,v_7
21,k_21,v_16,v_15
22,k_22,v_15,v_12
23,k_23,v_2,v_16
24,k_24,v_5,v_19
25,k_25,v_5,v_16
26,k_26,v_1,v_5
27,k_27,v_7,v_18
28,k_28,v_1,v_15
29,k_29,v_9,v_4
30,k_30,v_10,v_4
31,k_31,v_16,v_17
32,k_32,v_15,v_10
33,k_33,v_2,v_14
34,k_34,v_9,v_19
35,k_35,v_17,v_3
36,k_36,v_1,v_17
37,k_37,v_9,v_5
38,k_38,v_4,v_14
39,k_39,v_3,v_10
40,k_40,v_2,v_19
41,k_41,v_6,v_1
42,k_42,v_12,v_16
43,k_43,v_13,v_19
44,k_44,v_5,v_8
45,k_45,v_17,v_20
46,k_46,v_14,v_5
47,k_47,v_6,v_17
48,k_48,v_18,v_16
49,k_49,v_9,v_3
50,k_50,v_12,v_13
51,k_51,v_11,v_18
52,k_52,v_8,v_4
53,k_53,v_3,v_2
54,k_54,v_16,v_11
55,k_55,v_19,v_9
56,k_56,v_8,v_7
57,k_57,v_20,v_9
58,k_58,v_18,v_4
59,k_59,v_1,v_5
60,k_60,v_16,v_15
61,k_61,v_9,v_15
62,k_62,v_10,v_12
63,k_63,v_20,v_15
64,k_64,v_7,v_15
65,k_65,v_11,v_4
66,k_66,v_4,v_7
67,k_67,v_17,v_11
68,k_68,v_16,v_14
69,k_69,v_1,v_7
70,k_70,v_17,v_18
71,k_71,v_3,v_4
72,k_72,v_5,v_2
73,k_73,v_17,v_20
74,k_74,v_1,v_17
75,k_75,v_17,v_16
76,k_76,v_20,v_18
77,k_77,v_10,v_5
78,k_78,v_18,v_6
79,k_79,v_20,v_10
80,k_80,v_7,v_14
81,k_81,v_12,v_3
82,k_82,v_12,v_6
83,k_83,v_9,v_12
84,k_84,v_14,v_15
85,k_85,v_6,v_9
86,k_86,v_12,v_17
87,k_87,v_17,v_5
88,k_88,v_15,v_2
89,k_89,v_15,v_18
90,k_90,v_10,v_1
91,k_91,v_1,v_8
92,k_92,v_7,v_14
93,k_93,v_15,v_16
94,k_94,v_15,v_6
95,k_95,v_3,v_16
96,k_96,v_3,v_18
97,k_97,v_4,v_16
98,k_98,v_13,v_1
99,k_99,v_10,v_19
100,k_100,v_13,v_8
101,k_101,v_3,v_15
102,k_102,v_18,v_4
103,k_103,v_17,v_20
104,k_104,v_4,v_3
105,k_105,v_20,v_11
106,k_106,v_15,v_19
107,k_107,v_2,v_8
108,k_108,v_19,v_16
109,k_109,v_12,v_7
110,k_110,v_14,v_8
111,k_111,v_16,v_17
112,k_112,v_16,v_19
113,k_113,v_17,v_6
114,k_114,v_7,v_10
115,k_115,v_2,v_10
116,k_116,v_19,v_15
117,k_117,v_20,v_9
118,k_118,v_8,v_3
119,k_119,v_2,v_9
120,k_120,v_8,v_10
121,k_121,v_10,v_1
122,k_122,v_7,v_15
123,k_123,v_12,v_2
124,k_124,v_2,v_11
125,k_125,v_14,v_5
126,k_126,v_8,v_6
127,k_127,v_13,v_12
128,k_128,v_8,v_19
129,k_129,v_11,v_16
130,k_130,v_20,v_1
131,k_131,v_9,v_10
132,k_132,v_19,v_8
133,k_133,v_7,v_9
134,k_134,v_20,v_6
135,k_135,v_2,v_6
136,k_136,v_8,v_19
137,k_137,v_6,v_14
138,k_138,v_15,v_2
139,k_139,v_14,v_5
140,k_140,v_20,v_14
141,k_141,v_20,v_3
142,k_142,v_3,v_14
143,k_143,v_4,v_1
144,k_144,v_12,v_18
145,k_145,v_15,v_4
146,k_146,v_20,v_12
147,k_147,v_9,v_19
148,k_148,v_8,v_10
149,k_149,v_17,v_8
150,k_150,v_9,v_15
151,k_151,v_8,v_19
152,k_152,v_19,v_9
153,k_153,v_4,v_1
154,k_154,v_2,v_8
155,k_155,v_3,v_15
156,k_156,v_5,v_20
157,k_157,v_17,v_8
158,k_158,v_5,v_14
159,k_159,v_12,v_11
160,k_160,v_19,v_16
161,k_161,v_3,v_15
162,k_162,v_7,v_16
163,k_163,v_2,v_15
164,k_164,v_10,v_19
165,k_165,v_5,v_18
166,k_166,v_7,v_10
167,k_167,v_15,v_13
168,k_168,v_9,v_13
169,k_169,v_5,v_13
170,k_170,v_5,v_11
171,k_171,v_14,v_1
172,k_172,v_10,v_18
173,k_173,v_11,v_7
174,k_174,v_2,v_9
175,k_175,v_13,v_4
176,k_176,v_5,v_14
177,k_177,v_13,v_18
178,k_178,v_2,v_6
179,k_179,v_15,v_4
180,k_180,v_12,v_5
181,k_181,v_15,v_18
182,k_182,v_4,v_10
183,k_183,v_11,v_10
184,k_184,v_5,v_18
185,k_185,v_14,v_4
186,k_186,v_6,v_14
187,k_187,v_20,v_7
188,k_188,v_18,v_16
189,k_189,v_10,v_17
190,k_190,v_18,v_3
191,k_191,v_16,v_11
192,k_192,v_14,v_9
193,k_193,v_7,v_19
194,k_194,v_2,v_4
195,k_195,v_11,v_20
196,k_196,v_17,v_3
197,k_197,v_15,v_2
198,k_198,v_11,v_20
199,k_199,v_18,v_6
200,k_200,v_11,v_5
201,k_201,v_1,v_4
202,k_202,v_7,v_11
203,k_203,v_6,v_14
204,k_204,v_1,v_20
205,k_205,v_14,v_2
206,k_206,v_17,v_19
207,k_207,v_20,v_14
208,k_208,v_11,v_3
209,k_209,v_20,v_8
210,k_210,v_19,v_7
211,k_211,v_11,v_2
212,k_212,v_7,v_15
213,k_213,v_20,v_3
214,k_214,v_3,v_14
215,k_215,v_19,v_4
216,k_216,v_10,v_8
217,k_217,v_20,v_7
218,k_218,v_15,v_16
219,k_219,v_10,v_5
220,k_220,v_8,v_17
221,k_221,v_20,v_10
222,k_222,v_20,v_8
223,k_223,v_17,v_8
