,id,origin,destination,distance,arc_cap
0,e_0,v_8,v_15,19,3
1,e_1,v_12,v_6,24,3
2,e_2,v_7,v_15,14,3
3,e_3,v_12,v_16,14,2
4,e_4,v_6,v_11,21,1
5,e_5,v_14,v_18,12,3
6,e_6,v_6,v_12,24,3
7,e_7,v_11,v_7,11,1
8,e_8,v_18,v_7,9,1
9,e_9,v_5,v_8,8,1
10,e_10,v_12,v_7,19,3
11,e_11,v_18,v_5,7,1
12,e_12,v_20,v_6,1,3
13,e_13,v_2,v_19,25,2
14,e_14,v_5,v_3,8,1
15,e_15,v_14,v_9,4,2
16,e_16,v_16,v_17,14,2
17,e_17,v_10,v_9,4,2
18,e_18,v_8,v_12,22,2
19,e_19,v_1,v_4,11,3
20,e_20,v_9,v_12,24,2
21,e_21,v_20,v_17,11,1
22,e_22,v_11,v_13,7,2
23,e_23,v_3,v_20,8,1
24,e_24,v_18,v_14,12,1
25,e_25,v_19,v_4,11,1
26,e_26,v_17,v_14,10,3
27,e_27,v_14,v_6,5,1
28,e_28,v_19,v_11,22,2
29,e_29,v_15,v_2,2,2
30,e_30,v_20,v_8,8,3
31,e_31,v_15,v_9,23,2
32,e_32,v_7,v_9,13,3
33,e_33,v_1,v_14,5,3
34,e_34,v_12,v_20,25,3
35,e_35,v_10,v_17,12,3
36,e_36,v_8,v_13,22,3
37,e_37,v_17,v_9,9,3
38,e_38,v_19,v_6,1,2
39,e_39,v_3,v_13,19,3
40,e_40,v_7,v_2,14,1
41,e_41,v_12,v_13,7,2
42,e_42,v_1,v_18,17,1
43,e_43,v_16,v_18,7,2
44,e_44,v_1,v_8,8,2
45,e_45,v_20,v_9,3,3
46,e_46,v_19,v_5,14,1
47,e_47,v_5,v_14,10,1
48,e_48,v_9,v_14,4,2
49,e_49,v_20,v_10,2,3
50,e_50,v_18,v_12,11,1
51,e_51,v_16,v_8,10,3
52,e_52,v_14,v_17,10,1
53,e_53,v_8,v_6,7,1
54,e_54,v_9,v_18,15,2
55,e_55,v_19,v_14,5,3
56,e_56,v_8,v_19,8,3
57,e_57,v_9,v_4,10,2
58,e_58,v_1,v_10,2,3
59,e_59,v_2,v_10,27,2
60,e_60,v_7,v_5,3,1
61,e_61,v_5,v_18,7,1
62,e_62,v_20,v_14,5,3
63,e_63,v_8,v_11,16,2
64,e_64,v_9,v_6,2,3
65,e_65,v_18,v_16,7,2
66,e_66,v_16,v_10,12,1
67,e_67,v_5,v_13,15,1
68,e_68,v_13,v_1,26,3
69,e_69,v_10,v_8,10,2
70,e_70,v_20,v_12,25,3
71,e_71,v_7,v_12,19,3
72,e_72,v_11,v_17,18,1
73,e_73,v_20,v_5,14,3
74,e_74,v_4,v_6,11,1
75,e_75,v_16,v_20,11,3
76,e_76,v_12,v_17,26,3
77,e_77,v_17,v_20,11,1
78,e_78,v_17,v_12,26,2
79,e_79,v_13,v_10,28,2
80,e_80,v_2,v_13,4,3
81,e_81,v_9,v_8,6,1
82,e_82,v_20,v_7,15,2
83,e_83,v_2,v_5,13,1
84,e_84,v_9,v_5,12,1
85,e_85,v_16,v_15,16,3
86,e_86,v_11,v_10,23,3
87,e_87,v_2,v_8,20,3
88,e_88,v_8,v_7,8,1
89,e_89,v_19,v_2,25,2
90,e_90,v_6,v_8,7,2
91,e_91,v_17,v_3,10,3
92,e_92,v_9,v_16,10,3
93,e_93,v_10,v_14,7,3
94,e_94,v_13,v_15,5,3
95,e_95,v_11,v_4,20,2
96,e_96,v_2,v_20,25,2
97,e_97,v_7,v_19,15,3
98,e_98,v_14,v_12,20,2
99,e_99,v_1,v_13,26,2
