,id,origin,destination
0,k_0,v_11,v_17
1,k_1,v_19,v_15
2,k_2,v_4,v_14
3,k_3,v_4,v_2
4,k_4,v_20,v_18
5,k_5,v_16,v_18
6,k_6,v_11,v_6
7,k_7,v_18,v_9
8,k_8,v_7,v_12
9,k_9,v_6,v_19
10,k_10,v_3,v_17
11,k_11,v_1,v_5
12,k_12,v_18,v_4
13,k_13,v_19,v_16
14,k_14,v_7,v_1
15,k_15,v_5,v_2
16,k_16,v_8,v_10
17,k_17,v_15,v_7
18,k_18,v_14,v_19
19,k_19,v_15,v_18
20,k_20,v_16,v_7
21,k_21,v_6,v_5
22,k_22,v_2,v_8
23,k_23,v_10,v_14
24,k_24,v_5,v_9
25,k_25,v_17,v_19
26,k_26,v_3,v_12
27,k_27,v_8,v_13
28,k_28,v_1,v_9
29,k_29,v_18,v_2
30,k_30,v_2,v_7
31,k_31,v_4,v_16
32,k_32,v_9,v_14
33,k_33,v_1,v_3
34,k_34,v_14,v_4
35,k_35,v_4,v_5
36,k_36,v_18,v_16
37,k_37,v_19,v_14
38,k_38,v_18,v_4
39,k_39,v_1,v_2
40,k_40,v_18,v_16
41,k_41,v_6,v_1
42,k_42,v_4,v_6
43,k_43,v_14,v_3
44,k_44,v_18,v_9
45,k_45,v_6,v_19
46,k_46,v_4,v_3
47,k_47,v_6,v_15
48,k_48,v_1,v_8
49,k_49,v_7,v_14
50,k_50,v_4,v_16
51,k_51,v_5,v_15
52,k_52,v_14,v_18
53,k_53,v_1,v_12
54,k_54,v_1,v_11
55,k_55,v_18,v_7
56,k_56,v_16,v_6
57,k_57,v_1,v_8
58,k_58,v_6,v_2
59,k_59,v_11,v_3
60,k_60,v_16,v_13
61,k_61,v_12,v_9
62,k_62,v_16,v_12
63,k_63,v_10,v_14
64,k_64,v_13,v_8
65,k_65,v_8,v_15
66,k_66,v_6,v_4
67,k_67,v_2,v_8
68,k_68,v_11,v_4
69,k_69,v_1,v_14
70,k_70,v_5,v_9
71,k_71,v_9,v_11
72,k_72,v_3,v_12
73,k_73,v_9,v_4
74,k_74,v_3,v_2
75,k_75,v_14,v_16
76,k_76,v_13,v_5
77,k_77,v_11,v_17
78,k_78,v_8,v_10
79,k_79,v_11,v_20
80,k_80,v_9,v_19
81,k_81,v_8,v_7
82,k_82,v_12,v_5
83,k_83,v_13,v_2
84,k_84,v_17,v_12
85,k_85,v_9,v_14
86,k_86,v_5,v_6
87,k_87,v_12,v_16
88,k_88,v_5,v_19
89,k_89,v_16,v_11
90,k_90,v_1,v_9
91,k_91,v_20,v_13
92,k_92,v_7,v_6
93,k_93,v_4,v_16
94,k_94,v_10,v_8
95,k_95,v_16,v_14
96,k_96,v_3,v_9
97,k_97,v_18,v_10
98,k_98,v_4,v_15
99,k_99,v_15,v_17
100,k_100,v_15,v_1
101,k_101,v_17,v_12
102,k_102,v_19,v_18
103,k_103,v_20,v_8
104,k_104,v_6,v_1
105,k_105,v_2,v_15
106,k_106,v_15,v_3
107,k_107,v_10,v_17
108,k_108,v_2,v_8
109,k_109,v_3,v_14
110,k_110,v_7,v_20
111,k_111,v_9,v_14
112,k_112,v_15,v_18
113,k_113,v_6,v_16
114,k_114,v_7,v_15
115,k_115,v_8,v_17
116,k_116,v_20,v_4
117,k_117,v_10,v_7
118,k_118,v_19,v_20
119,k_119,v_15,v_17
120,k_120,v_9,v_18
121,k_121,v_6,v_13
122,k_122,v_1,v_6
123,k_123,v_15,v_1
124,k_124,v_2,v_10
125,k_125,v_4,v_2
126,k_126,v_8,v_14
127,k_127,v_6,v_2
128,k_128,v_19,v_1
129,k_129,v_10,v_16
130,k_130,v_8,v_3
131,k_131,v_10,v_8
132,k_132,v_1,v_2
133,k_133,v_17,v_7
134,k_134,v_16,v_8
135,k_135,v_7,v_10
136,k_136,v_17,v_4
137,k_137,v_18,v_15
138,k_138,v_8,v_12
139,k_139,v_12,v_8
140,k_140,v_3,v_15
141,k_141,v_16,v_8
142,k_142,v_13,v_10
143,k_143,v_18,v_4
144,k_144,v_17,v_7
145,k_145,v_12,v_16
146,k_146,v_15,v_3
147,k_147,v_2,v_5
148,k_148,v_4,v_14
149,k_149,v_20,v_17
