,id,origin,destination
0,k_0,v_18,v_17
1,k_1,v_4,v_1
2,k_2,v_18,v_16
3,k_3,v_11,v_9
4,k_4,v_15,v_5
5,k_5,v_16,v_13
6,k_6,v_9,v_4
7,k_7,v_19,v_10
8,k_8,v_9,v_15
9,k_9,v_3,v_2
10,k_10,v_13,v_14
11,k_11,v_8,v_1
12,k_12,v_12,v_6
13,k_13,v_20,v_10
14,k_14,v_9,v_17
15,k_15,v_18,v_19
16,k_16,v_8,v_4
17,k_17,v_14,v_10
18,k_18,v_17,v_7
19,k_19,v_8,v_7
20,k_20,v_8,v_3
21,k_21,v_11,v_20
22,k_22,v_12,v_16
23,k_23,v_18,v_12
24,k_24,v_6,v_1
25,k_25,v_5,v_3
26,k_26,v_15,v_3
27,k_27,v_5,v_2
28,k_28,v_1,v_2
29,k_29,v_11,v_7
30,k_30,v_8,v_6
31,k_31,v_20,v_6
32,k_32,v_3,v_1
33,k_33,v_10,v_2
34,k_34,v_13,v_3
35,k_35,v_19,v_11
36,k_36,v_6,v_19
37,k_37,v_11,v_16
38,k_38,v_10,v_8
39,k_39,v_12,v_8
40,k_40,v_14,v_1
41,k_41,v_11,v_14
42,k_42,v_13,v_2
43,k_43,v_14,v_11
44,k_44,v_8,v_1
45,k_45,v_2,v_7
46,k_46,v_20,v_12
47,k_47,v_7,v_18
48,k_48,v_14,v_4
49,k_49,v_10,v_8
50,k_50,v_10,v_19
51,k_51,v_18,v_1
52,k_52,v_1,v_15
53,k_53,v_11,v_14
54,k_54,v_14,v_4
55,k_55,v_17,v_7
56,k_56,v_14,v_18
57,k_57,v_10,v_12
58,k_58,v_17,v_14
59,k_59,v_16,v_4
60,k_60,v_8,v_14
61,k_61,v_13,v_12
62,k_62,v_4,v_20
63,k_63,v_1,v_3
64,k_64,v_20,v_18
65,k_65,v_2,v_8
66,k_66,v_13,v_10
67,k_67,v_18,v_4
68,k_68,v_3,v_14
69,k_69,v_3,v_2
70,k_70,v_3,v_17
71,k_71,v_10,v_19
72,k_72,v_12,v_9
73,k_73,v_6,v_11
74,k_74,v_4,v_7
75,k_75,v_7,v_16
76,k_76,v_16,v_17
77,k_77,v_4,v_16
78,k_78,v_3,v_11
79,k_79,v_20,v_3
80,k_80,v_14,v_18
81,k_81,v_13,v_8
82,k_82,v_16,v_19
83,k_83,v_1,v_6
84,k_84,v_8,v_17
85,k_85,v_11,v_1
86,k_86,v_13,v_4
87,k_87,v_3,v_14
88,k_88,v_14,v_6
89,k_89,v_6,v_20
90,k_90,v_2,v_9
91,k_91,v_2,v_11
92,k_92,v_14,v_10
93,k_93,v_13,v_8
94,k_94,v_19,v_10
95,k_95,v_10,v_2
96,k_96,v_6,v_15
97,k_97,v_17,v_8
98,k_98,v_5,v_12
99,k_99,v_4,v_9
100,k_100,v_13,v_11
101,k_101,v_18,v_3
102,k_102,v_13,v_12
103,k_103,v_18,v_16
104,k_104,v_1,v_2
105,k_105,v_20,v_5
106,k_106,v_13,v_17
107,k_107,v_14,v_5
108,k_108,v_2,v_7
109,k_109,v_14,v_7
110,k_110,v_6,v_15
111,k_111,v_18,v_5
112,k_112,v_12,v_4
113,k_113,v_20,v_13
114,k_114,v_10,v_1
115,k_115,v_4,v_10
116,k_116,v_19,v_20
117,k_117,v_20,v_14
118,k_118,v_15,v_4
119,k_119,v_3,v_8
120,k_120,v_8,v_16
121,k_121,v_17,v_12
122,k_122,v_20,v_9
123,k_123,v_19,v_7
124,k_124,v_15,v_13
125,k_125,v_8,v_4
126,k_126,v_8,v_20
127,k_127,v_19,v_20
128,k_128,v_5,v_16
129,k_129,v_13,v_12
130,k_130,v_18,v_4
131,k_131,v_16,v_19
132,k_132,v_13,v_14
133,k_133,v_13,v_6
134,k_134,v_2,v_1
135,k_135,v_9,v_19
136,k_136,v_4,v_16
137,k_137,v_2,v_15
138,k_138,v_7,v_4
139,k_139,v_10,v_14
140,k_140,v_17,v_12
141,k_141,v_5,v_10
142,k_142,v_14,v_10
143,k_143,v_9,v_6
144,k_144,v_12,v_20
145,k_145,v_18,v_7
146,k_146,v_12,v_16
147,k_147,v_17,v_9
148,k_148,v_18,v_5
149,k_149,v_16,v_6
