,id,origin,destination,distance,arc_cap
0,e_0,v_4,v_5,12,1
1,e_1,v_14,v_19,5,5
2,e_2,v_10,v_6,3,6
3,e_3,v_9,v_15,23,7
4,e_4,v_1,v_2,25,10
5,e_5,v_20,v_5,14,6
6,e_6,v_14,v_15,20,9
7,e_7,v_3,v_13,19,7
8,e_8,v_10,v_16,12,8
9,e_9,v_3,v_9,6,3
10,e_10,v_3,v_17,10,8
11,e_11,v_12,v_17,26,7
12,e_12,v_4,v_14,12,3
13,e_13,v_13,v_7,17,3
14,e_14,v_20,v_6,1,10
15,e_15,v_15,v_13,5,6
16,e_16,v_9,v_14,4,3
17,e_17,v_16,v_3,4,2
18,e_18,v_15,v_11,3,3
19,e_19,v_10,v_20,2,1
20,e_20,v_15,v_17,21,6
21,e_21,v_19,v_6,1,9
22,e_22,v_8,v_9,6,2
23,e_23,v_9,v_16,10,6
24,e_24,v_2,v_19,25,3
25,e_25,v_3,v_8,6,2
26,e_26,v_2,v_13,4,1
27,e_27,v_14,v_13,21,6
28,e_28,v_17,v_19,10,1
29,e_29,v_6,v_2,25,7
30,e_30,v_1,v_13,26,3
31,e_31,v_13,v_9,25,9
32,e_32,v_4,v_7,10,10
33,e_33,v_16,v_10,12,5
34,e_34,v_5,v_9,12,1
35,e_35,v_16,v_15,16,9
36,e_36,v_5,v_15,12,7
37,e_37,v_6,v_12,24,8
38,e_38,v_8,v_20,8,4
39,e_39,v_1,v_11,22,8
40,e_40,v_13,v_5,15,8
41,e_41,v_5,v_7,3,4
42,e_42,v_10,v_15,26,9
43,e_43,v_17,v_15,21,1
44,e_44,v_20,v_10,2,9
45,e_45,v_7,v_5,3,6
46,e_46,v_1,v_7,15,6
47,e_47,v_15,v_7,14,3
48,e_48,v_12,v_16,14,5
49,e_49,v_19,v_14,5,9
50,e_50,v_10,v_18,18,6
51,e_51,v_2,v_15,2,1
52,e_52,v_14,v_4,12,10
53,e_53,v_20,v_9,3,9
54,e_54,v_8,v_3,6,6
55,e_55,v_3,v_10,9,9
56,e_56,v_2,v_4,24,2
57,e_57,v_3,v_11,15,7
58,e_58,v_5,v_13,15,5
59,e_59,v_15,v_9,23,4
60,e_60,v_15,v_19,25,3
61,e_61,v_9,v_7,13,9
62,e_62,v_14,v_3,3,10
63,e_63,v_4,v_9,10,8
64,e_64,v_4,v_3,12,6
65,e_65,v_5,v_1,14,3
66,e_66,v_6,v_4,11,5
67,e_67,v_20,v_12,25,6
68,e_68,v_3,v_5,8,10
69,e_69,v_6,v_13,26,8
70,e_70,v_16,v_20,11,1
71,e_71,v_18,v_6,16,8
72,e_72,v_16,v_14,6,6
73,e_73,v_12,v_11,12,8
74,e_74,v_10,v_17,12,7
75,e_75,v_8,v_6,7,3
76,e_76,v_12,v_10,25,2
77,e_77,v_18,v_15,9,8
78,e_78,v_1,v_10,2,7
79,e_79,v_19,v_13,26,10
80,e_80,v_18,v_8,13,4
81,e_81,v_14,v_18,12,7
82,e_82,v_13,v_18,10,5
83,e_83,v_13,v_14,21,7
84,e_84,v_6,v_17,10,1
85,e_85,v_11,v_19,22,3
86,e_86,v_14,v_20,5,7
87,e_87,v_8,v_11,16,6
88,e_88,v_15,v_12,11,9
89,e_89,v_12,v_19,25,1
90,e_90,v_13,v_16,16,7
91,e_91,v_6,v_20,1,9
92,e_92,v_13,v_8,22,2
93,e_93,v_12,v_9,24,10
94,e_94,v_6,v_1,1,8
95,e_95,v_12,v_3,18,1
96,e_96,v_7,v_13,17,8
97,e_97,v_15,v_5,12,10
98,e_98,v_12,v_6,24,8
99,e_99,v_5,v_6,14,1
