,id,origin,destination
0,k_0,v_15,v_2
1,k_1,v_2,v_12
2,k_2,v_11,v_14
3,k_3,v_18,v_2
4,k_4,v_3,v_5
5,k_5,v_16,v_14
6,k_6,v_10,v_8
7,k_7,v_20,v_9
8,k_8,v_2,v_18
9,k_9,v_15,v_16
10,k_10,v_15,v_8
11,k_11,v_6,v_14
12,k_12,v_1,v_9
13,k_13,v_17,v_13
14,k_14,v_13,v_16
15,k_15,v_8,v_13
16,k_16,v_17,v_4
17,k_17,v_6,v_1
18,k_18,v_8,v_1
19,k_19,v_7,v_6
20,k_20,v_2,v_8
21,k_21,v_4,v_9
22,k_22,v_20,v_4
23,k_23,v_17,v_15
24,k_24,v_5,v_20
25,k_25,v_9,v_7
26,k_26,v_19,v_11
27,k_27,v_4,v_1
28,k_28,v_8,v_2
29,k_29,v_4,v_17
30,k_30,v_1,v_7
31,k_31,v_5,v_8
32,k_32,v_20,v_15
33,k_33,v_18,v_14
34,k_34,v_6,v_3
35,k_35,v_13,v_3
36,k_36,v_19,v_9
37,k_37,v_15,v_19
38,k_38,v_1,v_12
39,k_39,v_19,v_5
40,k_40,v_12,v_18
41,k_41,v_13,v_20
42,k_42,v_13,v_12
43,k_43,v_3,v_6
44,k_44,v_9,v_17
45,k_45,v_4,v_9
46,k_46,v_4,v_6
47,k_47,v_3,v_7
48,k_48,v_1,v_3
49,k_49,v_4,v_13
50,k_50,v_19,v_3
51,k_51,v_20,v_1
52,k_52,v_2,v_18
53,k_53,v_10,v_9
54,k_54,v_10,v_7
55,k_55,v_17,v_4
56,k_56,v_8,v_12
57,k_57,v_1,v_19
58,k_58,v_12,v_15
59,k_59,v_17,v_13
60,k_60,v_11,v_1
61,k_61,v_19,v_7
62,k_62,v_17,v_7
63,k_63,v_17,v_12
64,k_64,v_11,v_8
65,k_65,v_12,v_7
66,k_66,v_12,v_5
67,k_67,v_11,v_4
68,k_68,v_1,v_19
69,k_69,v_16,v_6
70,k_70,v_8,v_12
71,k_71,v_9,v_1
72,k_72,v_20,v_9
73,k_73,v_4,v_12
74,k_74,v_20,v_3
75,k_75,v_11,v_3
76,k_76,v_20,v_17
77,k_77,v_2,v_5
78,k_78,v_9,v_4
79,k_79,v_9,v_8
80,k_80,v_20,v_8
81,k_81,v_13,v_2
82,k_82,v_14,v_12
83,k_83,v_3,v_5
84,k_84,v_7,v_2
85,k_85,v_1,v_16
86,k_86,v_9,v_5
87,k_87,v_16,v_4
88,k_88,v_2,v_7
89,k_89,v_6,v_13
90,k_90,v_2,v_5
91,k_91,v_10,v_8
92,k_92,v_15,v_13
93,k_93,v_9,v_7
94,k_94,v_13,v_2
95,k_95,v_3,v_9
96,k_96,v_19,v_18
97,k_97,v_6,v_2
98,k_98,v_17,v_14
99,k_99,v_6,v_15
