,id,origin,destination
0,k_0,v_1,v_16
1,k_1,v_1,v_7
2,k_2,v_20,v_12
3,k_3,v_1,v_19
4,k_4,v_10,v_11
5,k_5,v_12,v_11
6,k_6,v_3,v_16
7,k_7,v_2,v_14
8,k_8,v_10,v_16
9,k_9,v_14,v_5
10,k_10,v_7,v_16
11,k_11,v_20,v_6
12,k_12,v_11,v_5
13,k_13,v_16,v_6
14,k_14,v_20,v_12
15,k_15,v_3,v_19
16,k_16,v_18,v_10
17,k_17,v_4,v_10
18,k_18,v_5,v_1
19,k_19,v_15,v_17
20,k_20,v_13,v_15
21,k_21,v_16,v_13
22,k_22,v_5,v_12
23,k_23,v_14,v_16
24,k_24,v_6,v_8
25,k_25,v_3,v_7
26,k_26,v_4,v_2
27,k_27,v_9,v_7
28,k_28,v_5,v_15
29,k_29,v_12,v_14
30,k_30,v_12,v_20
31,k_31,v_8,v_11
32,k_32,v_4,v_5
33,k_33,v_18,v_5
34,k_34,v_4,v_19
35,k_35,v_14,v_10
36,k_36,v_4,v_12
37,k_37,v_12,v_5
38,k_38,v_12,v_16
39,k_39,v_20,v_13
40,k_40,v_5,v_6
41,k_41,v_19,v_6
42,k_42,v_9,v_1
43,k_43,v_2,v_10
44,k_44,v_8,v_16
45,k_45,v_15,v_5
46,k_46,v_15,v_14
47,k_47,v_15,v_9
48,k_48,v_5,v_3
49,k_49,v_1,v_3
50,k_50,v_20,v_2
51,k_51,v_20,v_13
52,k_52,v_12,v_18
53,k_53,v_14,v_11
54,k_54,v_3,v_2
55,k_55,v_16,v_18
56,k_56,v_10,v_17
57,k_57,v_12,v_11
58,k_58,v_16,v_18
59,k_59,v_2,v_18
60,k_60,v_12,v_13
61,k_61,v_18,v_20
62,k_62,v_1,v_6
63,k_63,v_16,v_8
64,k_64,v_20,v_13
65,k_65,v_11,v_7
66,k_66,v_8,v_4
67,k_67,v_16,v_8
68,k_68,v_15,v_2
69,k_69,v_9,v_20
70,k_70,v_17,v_8
71,k_71,v_8,v_5
72,k_72,v_16,v_3
73,k_73,v_18,v_16
74,k_74,v_1,v_15
75,k_75,v_16,v_6
76,k_76,v_12,v_8
77,k_77,v_7,v_18
78,k_78,v_5,v_8
79,k_79,v_1,v_2
80,k_80,v_9,v_14
81,k_81,v_6,v_18
82,k_82,v_13,v_9
83,k_83,v_15,v_17
84,k_84,v_1,v_9
85,k_85,v_4,v_10
86,k_86,v_15,v_7
87,k_87,v_3,v_8
88,k_88,v_3,v_1
89,k_89,v_12,v_4
90,k_90,v_1,v_8
91,k_91,v_17,v_2
92,k_92,v_10,v_1
93,k_93,v_18,v_11
94,k_94,v_12,v_1
95,k_95,v_20,v_18
96,k_96,v_12,v_4
97,k_97,v_12,v_14
98,k_98,v_16,v_18
99,k_99,v_7,v_9
100,k_100,v_15,v_5
101,k_101,v_12,v_16
102,k_102,v_10,v_1
103,k_103,v_20,v_18
104,k_104,v_9,v_12
105,k_105,v_1,v_2
106,k_106,v_1,v_11
107,k_107,v_5,v_1
108,k_108,v_18,v_9
109,k_109,v_1,v_4
110,k_110,v_10,v_11
111,k_111,v_12,v_6
112,k_112,v_17,v_9
113,k_113,v_18,v_16
114,k_114,v_11,v_5
115,k_115,v_8,v_15
116,k_116,v_11,v_5
117,k_117,v_2,v_12
118,k_118,v_2,v_12
119,k_119,v_13,v_16
120,k_120,v_15,v_1
121,k_121,v_18,v_13
122,k_122,v_7,v_13
123,k_123,v_1,v_9
124,k_124,v_3,v_4
125,k_125,v_12,v_1
126,k_126,v_4,v_15
127,k_127,v_16,v_5
128,k_128,v_4,v_6
129,k_129,v_14,v_6
130,k_130,v_19,v_1
131,k_131,v_13,v_18
132,k_132,v_7,v_14
133,k_133,v_12,v_10
134,k_134,v_6,v_20
135,k_135,v_19,v_2
136,k_136,v_7,v_10
137,k_137,v_14,v_5
138,k_138,v_4,v_18
139,k_139,v_4,v_16
140,k_140,v_5,v_18
141,k_141,v_14,v_11
142,k_142,v_2,v_12
143,k_143,v_5,v_6
144,k_144,v_15,v_7
145,k_145,v_5,v_8
146,k_146,v_10,v_2
147,k_147,v_14,v_3
148,k_148,v_1,v_12
149,k_149,v_1,v_9
