,id,origin,destination
0,k_0,v_15,v_11
1,k_1,v_13,v_1
2,k_2,v_18,v_5
3,k_3,v_13,v_12
4,k_4,v_14,v_20
5,k_5,v_1,v_20
6,k_6,v_2,v_19
7,k_7,v_5,v_8
8,k_8,v_11,v_4
9,k_9,v_9,v_2
10,k_10,v_2,v_1
11,k_11,v_7,v_5
12,k_12,v_5,v_16
13,k_13,v_11,v_17
14,k_14,v_17,v_3
15,k_15,v_4,v_14
16,k_16,v_19,v_15
17,k_17,v_12,v_17
18,k_18,v_10,v_9
19,k_19,v_18,v_1
20,k_20,v_8,v_10
21,k_21,v_20,v_11
22,k_22,v_16,v_19
23,k_23,v_13,v_11
24,k_24,v_1,v_14
25,k_25,v_9,v_12
26,k_26,v_2,v_12
27,k_27,v_13,v_4
28,k_28,v_2,v_10
29,k_29,v_2,v_6
30,k_30,v_16,v_14
31,k_31,v_17,v_3
32,k_32,v_1,v_4
33,k_33,v_20,v_19
34,k_34,v_19,v_6
35,k_35,v_20,v_5
36,k_36,v_3,v_20
37,k_37,v_8,v_18
38,k_38,v_1,v_17
39,k_39,v_15,v_9
40,k_40,v_10,v_14
41,k_41,v_17,v_19
42,k_42,v_4,v_14
43,k_43,v_11,v_5
44,k_44,v_8,v_1
45,k_45,v_18,v_6
46,k_46,v_10,v_12
47,k_47,v_5,v_14
48,k_48,v_4,v_15
49,k_49,v_8,v_4
50,k_50,v_14,v_16
51,k_51,v_12,v_2
52,k_52,v_5,v_20
53,k_53,v_19,v_5
54,k_54,v_17,v_1
55,k_55,v_1,v_17
56,k_56,v_6,v_16
57,k_57,v_6,v_12
58,k_58,v_3,v_16
59,k_59,v_7,v_5
60,k_60,v_18,v_17
61,k_61,v_19,v_8
62,k_62,v_7,v_6
63,k_63,v_3,v_8
64,k_64,v_17,v_4
65,k_65,v_2,v_4
66,k_66,v_17,v_2
67,k_67,v_2,v_8
68,k_68,v_9,v_7
69,k_69,v_7,v_17
70,k_70,v_16,v_8
71,k_71,v_6,v_9
72,k_72,v_5,v_14
73,k_73,v_9,v_2
74,k_74,v_10,v_2
75,k_75,v_17,v_5
76,k_76,v_5,v_17
77,k_77,v_17,v_11
78,k_78,v_19,v_5
79,k_79,v_10,v_8
80,k_80,v_6,v_13
81,k_81,v_13,v_5
82,k_82,v_17,v_15
83,k_83,v_6,v_17
84,k_84,v_8,v_10
85,k_85,v_15,v_20
86,k_86,v_19,v_13
87,k_87,v_9,v_16
88,k_88,v_11,v_13
89,k_89,v_10,v_16
90,k_90,v_7,v_2
91,k_91,v_1,v_5
92,k_92,v_5,v_15
93,k_93,v_15,v_6
94,k_94,v_16,v_5
95,k_95,v_9,v_16
96,k_96,v_6,v_10
97,k_97,v_11,v_1
98,k_98,v_17,v_2
99,k_99,v_9,v_15
