,id,origin,destination
0,k_0,v_11,v_20
1,k_1,v_6,v_15
2,k_2,v_1,v_18
3,k_3,v_5,v_4
4,k_4,v_14,v_16
5,k_5,v_12,v_7
6,k_6,v_19,v_6
7,k_7,v_4,v_9
8,k_8,v_17,v_11
9,k_9,v_17,v_2
10,k_10,v_18,v_1
11,k_11,v_4,v_16
12,k_12,v_6,v_17
13,k_13,v_20,v_12
14,k_14,v_13,v_11
15,k_15,v_15,v_13
16,k_16,v_6,v_8
17,k_17,v_17,v_4
18,k_18,v_14,v_5
19,k_19,v_18,v_1
20,k_20,v_5,v_13
21,k_21,v_6,v_11
22,k_22,v_16,v_15
23,k_23,v_13,v_1
24,k_24,v_19,v_17
25,k_25,v_18,v_20
26,k_26,v_18,v_13
27,k_27,v_14,v_11
28,k_28,v_10,v_8
29,k_29,v_18,v_8
30,k_30,v_11,v_1
31,k_31,v_2,v_7
32,k_32,v_2,v_17
33,k_33,v_17,v_6
34,k_34,v_2,v_10
35,k_35,v_4,v_10
36,k_36,v_9,v_19
37,k_37,v_5,v_8
38,k_38,v_6,v_13
39,k_39,v_9,v_6
40,k_40,v_19,v_1
41,k_41,v_13,v_11
42,k_42,v_13,v_14
43,k_43,v_13,v_14
44,k_44,v_14,v_8
45,k_45,v_6,v_4
46,k_46,v_4,v_7
47,k_47,v_11,v_10
48,k_48,v_6,v_12
49,k_49,v_8,v_5
50,k_50,v_11,v_5
51,k_51,v_19,v_12
52,k_52,v_18,v_20
53,k_53,v_7,v_18
54,k_54,v_4,v_6
55,k_55,v_4,v_10
56,k_56,v_11,v_1
57,k_57,v_6,v_1
58,k_58,v_8,v_5
59,k_59,v_4,v_16
60,k_60,v_5,v_7
61,k_61,v_15,v_3
62,k_62,v_5,v_13
63,k_63,v_14,v_15
64,k_64,v_19,v_11
65,k_65,v_19,v_14
66,k_66,v_9,v_15
67,k_67,v_3,v_19
68,k_68,v_4,v_10
69,k_69,v_13,v_19
70,k_70,v_16,v_9
71,k_71,v_6,v_8
72,k_72,v_6,v_7
73,k_73,v_2,v_9
