,id,origin,destination,distance,arc_cap
0,e_0,v_11,v_9,20,2
1,e_1,v_1,v_18,17,3
2,e_2,v_16,v_13,16,3
3,e_3,v_16,v_9,10,1
4,e_4,v_13,v_6,26,2
5,e_5,v_8,v_19,8,2
6,e_6,v_9,v_8,6,1
7,e_7,v_19,v_11,22,2
8,e_8,v_1,v_2,25,3
9,e_9,v_12,v_7,19,3
10,e_10,v_3,v_4,12,2
11,e_11,v_13,v_16,16,1
12,e_12,v_4,v_20,11,3
13,e_13,v_10,v_11,23,2
14,e_14,v_6,v_3,7,3
15,e_15,v_14,v_9,4,3
16,e_16,v_13,v_3,19,3
17,e_17,v_4,v_13,26,3
18,e_18,v_8,v_16,10,1
19,e_19,v_15,v_19,25,1
20,e_20,v_5,v_7,3,1
21,e_21,v_12,v_13,7,3
22,e_22,v_14,v_10,7,1
23,e_23,v_10,v_20,2,3
24,e_24,v_14,v_11,17,3
25,e_25,v_3,v_8,6,3
26,e_26,v_14,v_12,20,1
27,e_27,v_5,v_6,14,3
28,e_28,v_2,v_19,25,2
29,e_29,v_19,v_5,14,1
30,e_30,v_7,v_20,15,2
31,e_31,v_6,v_17,10,2
32,e_32,v_7,v_3,10,1
33,e_33,v_2,v_3,18,3
34,e_34,v_19,v_20,1,2
35,e_35,v_4,v_16,16,3
36,e_36,v_5,v_14,10,3
37,e_37,v_14,v_19,5,1
38,e_38,v_19,v_16,11,1
39,e_39,v_10,v_2,27,1
40,e_40,v_13,v_9,25,2
41,e_41,v_17,v_19,10,2
42,e_42,v_7,v_14,12,2
43,e_43,v_8,v_12,22,3
44,e_44,v_15,v_4,23,3
45,e_45,v_2,v_10,27,3
46,e_46,v_5,v_12,17,3
47,e_47,v_17,v_16,14,3
48,e_48,v_7,v_12,19,1
49,e_49,v_11,v_18,6,2
