,id,origin,destination
0,k_0,v_10,v_4
1,k_1,v_10,v_3
2,k_2,v_12,v_3
3,k_3,v_12,v_8
4,k_4,v_8,v_6
5,k_5,v_14,v_16
6,k_6,v_6,v_8
7,k_7,v_11,v_4
8,k_8,v_5,v_14
9,k_9,v_14,v_5
10,k_10,v_7,v_9
11,k_11,v_16,v_6
12,k_12,v_10,v_11
13,k_13,v_6,v_20
14,k_14,v_17,v_18
15,k_15,v_5,v_2
16,k_16,v_10,v_19
17,k_17,v_8,v_4
18,k_18,v_17,v_12
19,k_19,v_9,v_16
20,k_20,v_10,v_5
21,k_21,v_4,v_10
22,k_22,v_14,v_19
23,k_23,v_15,v_20
24,k_24,v_16,v_14
25,k_25,v_13,v_14
26,k_26,v_5,v_19
27,k_27,v_12,v_5
28,k_28,v_19,v_17
29,k_29,v_17,v_12
30,k_30,v_12,v_9
31,k_31,v_2,v_19
32,k_32,v_12,v_4
33,k_33,v_15,v_11
34,k_34,v_6,v_4
35,k_35,v_10,v_8
36,k_36,v_15,v_12
37,k_37,v_3,v_11
38,k_38,v_8,v_3
39,k_39,v_10,v_7
40,k_40,v_3,v_18
41,k_41,v_15,v_20
42,k_42,v_4,v_17
43,k_43,v_13,v_11
44,k_44,v_8,v_2
45,k_45,v_7,v_9
46,k_46,v_5,v_16
47,k_47,v_10,v_16
48,k_48,v_11,v_17
49,k_49,v_19,v_18
50,k_50,v_4,v_3
51,k_51,v_8,v_5
52,k_52,v_4,v_17
53,k_53,v_12,v_10
54,k_54,v_1,v_3
55,k_55,v_9,v_19
56,k_56,v_6,v_7
57,k_57,v_11,v_6
58,k_58,v_19,v_3
59,k_59,v_8,v_16
60,k_60,v_13,v_18
61,k_61,v_14,v_11
62,k_62,v_16,v_7
63,k_63,v_12,v_17
64,k_64,v_11,v_8
65,k_65,v_11,v_19
66,k_66,v_13,v_20
67,k_67,v_4,v_17
68,k_68,v_16,v_12
69,k_69,v_8,v_19
70,k_70,v_9,v_18
71,k_71,v_15,v_16
72,k_72,v_9,v_16
73,k_73,v_1,v_12
74,k_74,v_8,v_18
75,k_75,v_13,v_2
76,k_76,v_14,v_8
77,k_77,v_2,v_20
78,k_78,v_5,v_19
79,k_79,v_2,v_3
80,k_80,v_13,v_10
81,k_81,v_13,v_2
82,k_82,v_16,v_12
83,k_83,v_17,v_20
84,k_84,v_15,v_6
85,k_85,v_14,v_10
86,k_86,v_4,v_3
87,k_87,v_12,v_5
88,k_88,v_2,v_20
89,k_89,v_9,v_17
90,k_90,v_11,v_17
91,k_91,v_8,v_14
92,k_92,v_17,v_12
93,k_93,v_5,v_17
94,k_94,v_10,v_12
95,k_95,v_1,v_18
96,k_96,v_1,v_5
97,k_97,v_6,v_4
98,k_98,v_10,v_7
99,k_99,v_4,v_20
