,id,origin,destination,distance,arc_cap
0,e_0,v_8,v_20,8,3
1,e_1,v_4,v_7,10,4
2,e_2,v_17,v_5,10,1
3,e_3,v_7,v_4,10,1
4,e_4,v_7,v_17,8,4
5,e_5,v_3,v_15,18,1
6,e_6,v_17,v_16,14,3
7,e_7,v_15,v_11,3,5
8,e_8,v_2,v_15,2,5
9,e_9,v_2,v_8,20,2
10,e_10,v_14,v_18,12,5
11,e_11,v_3,v_10,9,2
12,e_12,v_19,v_15,25,1
13,e_13,v_2,v_11,4,2
14,e_14,v_20,v_13,26,5
15,e_15,v_13,v_2,4,3
16,e_16,v_19,v_14,5,3
17,e_17,v_5,v_4,12,3
18,e_18,v_16,v_20,11,1
19,e_19,v_17,v_10,12,5
20,e_20,v_9,v_6,2,2
21,e_21,v_15,v_19,25,3
22,e_22,v_13,v_19,26,2
23,e_23,v_2,v_16,16,4
24,e_24,v_8,v_19,8,5
25,e_25,v_5,v_19,14,1
26,e_26,v_8,v_18,13,1
27,e_27,v_8,v_11,16,3
28,e_28,v_7,v_11,11,5
29,e_29,v_15,v_4,23,2
30,e_30,v_15,v_20,25,5
31,e_31,v_10,v_13,28,4
32,e_32,v_11,v_7,11,3
33,e_33,v_4,v_18,18,1
34,e_34,v_9,v_4,10,1
35,e_35,v_1,v_15,25,1
36,e_36,v_8,v_3,6,1
37,e_37,v_2,v_12,10,2
38,e_38,v_20,v_5,14,2
39,e_39,v_12,v_3,18,2
40,e_40,v_3,v_13,19,1
41,e_41,v_16,v_2,16,2
42,e_42,v_7,v_19,15,5
43,e_43,v_10,v_4,13,4
44,e_44,v_6,v_17,10,1
45,e_45,v_2,v_5,13,5
46,e_46,v_9,v_3,6,1
47,e_47,v_19,v_4,11,3
48,e_48,v_18,v_7,9,2
49,e_49,v_11,v_2,4,5
