,id,origin,destination
0,k_0,v_18,v_4
1,k_1,v_1,v_2
2,k_2,v_10,v_7
3,k_3,v_5,v_15
4,k_4,v_5,v_8
5,k_5,v_4,v_10
6,k_6,v_16,v_19
7,k_7,v_10,v_7
8,k_8,v_13,v_1
9,k_9,v_20,v_1
10,k_10,v_12,v_15
11,k_11,v_4,v_18
12,k_12,v_16,v_9
13,k_13,v_19,v_17
14,k_14,v_13,v_6
15,k_15,v_2,v_1
16,k_16,v_19,v_10
17,k_17,v_17,v_7
18,k_18,v_18,v_13
19,k_19,v_6,v_10
20,k_20,v_18,v_8
21,k_21,v_13,v_4
22,k_22,v_13,v_5
23,k_23,v_20,v_10
24,k_24,v_12,v_1
25,k_25,v_10,v_13
26,k_26,v_7,v_18
27,k_27,v_14,v_6
28,k_28,v_7,v_16
29,k_29,v_7,v_15
30,k_30,v_12,v_16
31,k_31,v_9,v_12
32,k_32,v_1,v_9
33,k_33,v_2,v_12
34,k_34,v_20,v_17
35,k_35,v_3,v_6
36,k_36,v_19,v_11
37,k_37,v_17,v_18
38,k_38,v_11,v_13
39,k_39,v_6,v_13
40,k_40,v_6,v_12
41,k_41,v_17,v_3
42,k_42,v_3,v_9
43,k_43,v_3,v_5
44,k_44,v_12,v_2
45,k_45,v_17,v_5
46,k_46,v_14,v_10
47,k_47,v_2,v_15
48,k_48,v_1,v_8
49,k_49,v_15,v_10
50,k_50,v_16,v_11
51,k_51,v_5,v_9
52,k_52,v_3,v_10
53,k_53,v_11,v_3
54,k_54,v_16,v_19
55,k_55,v_6,v_20
56,k_56,v_19,v_5
57,k_57,v_12,v_8
58,k_58,v_5,v_3
59,k_59,v_2,v_17
60,k_60,v_5,v_13
61,k_61,v_10,v_20
62,k_62,v_14,v_13
63,k_63,v_3,v_10
64,k_64,v_2,v_17
65,k_65,v_16,v_18
66,k_66,v_9,v_8
67,k_67,v_20,v_16
68,k_68,v_20,v_15
69,k_69,v_18,v_14
70,k_70,v_20,v_17
71,k_71,v_19,v_11
72,k_72,v_11,v_15
73,k_73,v_20,v_5
74,k_74,v_2,v_8
75,k_75,v_9,v_4
76,k_76,v_8,v_11
77,k_77,v_9,v_5
78,k_78,v_9,v_3
79,k_79,v_6,v_16
80,k_80,v_7,v_11
81,k_81,v_17,v_4
82,k_82,v_10,v_4
83,k_83,v_19,v_20
84,k_84,v_11,v_8
85,k_85,v_16,v_3
86,k_86,v_9,v_14
87,k_87,v_3,v_12
88,k_88,v_3,v_9
89,k_89,v_15,v_6
90,k_90,v_2,v_3
91,k_91,v_12,v_1
92,k_92,v_9,v_8
93,k_93,v_8,v_18
94,k_94,v_10,v_11
95,k_95,v_6,v_15
96,k_96,v_12,v_15
97,k_97,v_15,v_13
98,k_98,v_18,v_15
99,k_99,v_12,v_20
100,k_100,v_10,v_1
101,k_101,v_16,v_4
102,k_102,v_15,v_16
103,k_103,v_13,v_4
104,k_104,v_10,v_13
105,k_105,v_5,v_11
106,k_106,v_16,v_6
107,k_107,v_8,v_5
108,k_108,v_8,v_17
109,k_109,v_1,v_12
110,k_110,v_3,v_1
111,k_111,v_20,v_10
112,k_112,v_2,v_13
113,k_113,v_9,v_4
114,k_114,v_9,v_13
115,k_115,v_12,v_9
116,k_116,v_18,v_5
117,k_117,v_18,v_2
118,k_118,v_7,v_2
119,k_119,v_8,v_9
120,k_120,v_16,v_1
121,k_121,v_17,v_6
122,k_122,v_12,v_11
123,k_123,v_14,v_2
124,k_124,v_6,v_3
125,k_125,v_8,v_16
126,k_126,v_12,v_2
127,k_127,v_9,v_12
128,k_128,v_1,v_7
129,k_129,v_7,v_9
130,k_130,v_13,v_18
131,k_131,v_16,v_15
132,k_132,v_1,v_7
133,k_133,v_18,v_8
134,k_134,v_7,v_10
135,k_135,v_19,v_15
136,k_136,v_15,v_1
137,k_137,v_5,v_16
138,k_138,v_6,v_3
139,k_139,v_6,v_15
140,k_140,v_2,v_19
141,k_141,v_11,v_16
142,k_142,v_8,v_5
143,k_143,v_14,v_1
144,k_144,v_4,v_5
145,k_145,v_5,v_12
146,k_146,v_4,v_16
147,k_147,v_10,v_6
148,k_148,v_5,v_18
149,k_149,v_9,v_5
