,id,origin,destination,distance,arc_cap
0,e_0,v_8,v_13,22,2
1,e_1,v_13,v_10,28,5
2,e_2,v_17,v_7,8,4
3,e_3,v_20,v_5,14,5
4,e_4,v_18,v_8,13,5
5,e_5,v_2,v_20,25,7
6,e_6,v_19,v_11,22,2
7,e_7,v_7,v_11,11,3
8,e_8,v_2,v_11,4,1
9,e_9,v_7,v_2,14,2
10,e_10,v_17,v_15,21,5
11,e_11,v_14,v_4,12,7
12,e_12,v_2,v_5,13,5
13,e_13,v_7,v_5,3,8
14,e_14,v_9,v_17,9,1
15,e_15,v_1,v_15,25,6
16,e_16,v_2,v_9,24,4
17,e_17,v_18,v_16,7,4
18,e_18,v_6,v_8,7,2
19,e_19,v_1,v_10,2,5
20,e_20,v_8,v_2,20,5
21,e_21,v_6,v_16,10,5
22,e_22,v_12,v_6,24,7
23,e_23,v_2,v_3,18,8
24,e_24,v_5,v_10,16,3
25,e_25,v_12,v_10,25,8
26,e_26,v_18,v_1,17,7
27,e_27,v_3,v_4,12,7
28,e_28,v_11,v_9,20,4
29,e_29,v_9,v_6,2,1
30,e_30,v_11,v_13,7,1
31,e_31,v_5,v_2,13,2
32,e_32,v_4,v_6,11,6
33,e_33,v_5,v_4,12,5
34,e_34,v_9,v_10,4,5
35,e_35,v_2,v_8,20,2
36,e_36,v_6,v_18,16,5
37,e_37,v_20,v_4,11,1
38,e_38,v_16,v_2,16,3
39,e_39,v_17,v_11,18,7
40,e_40,v_12,v_9,24,4
41,e_41,v_3,v_14,3,5
42,e_42,v_8,v_16,10,8
43,e_43,v_12,v_20,25,3
44,e_44,v_19,v_1,1,7
45,e_45,v_5,v_20,14,6
46,e_46,v_20,v_6,1,3
47,e_47,v_10,v_18,18,3
48,e_48,v_5,v_15,12,8
49,e_49,v_18,v_9,15,5
50,e_50,v_17,v_3,10,8
51,e_51,v_3,v_13,19,2
52,e_52,v_2,v_7,14,3
53,e_53,v_1,v_8,8,7
54,e_54,v_9,v_12,24,1
55,e_55,v_16,v_17,14,3
56,e_56,v_3,v_9,6,2
57,e_57,v_14,v_8,6,5
58,e_58,v_7,v_14,12,3
59,e_59,v_11,v_19,22,1
60,e_60,v_9,v_5,12,8
61,e_61,v_20,v_9,3,2
62,e_62,v_10,v_11,23,1
63,e_63,v_16,v_12,14,8
64,e_64,v_3,v_8,6,6
65,e_65,v_17,v_20,11,8
66,e_66,v_4,v_2,24,3
67,e_67,v_7,v_1,15,5
68,e_68,v_19,v_18,17,8
69,e_69,v_20,v_16,11,4
70,e_70,v_7,v_4,10,7
71,e_71,v_9,v_13,25,3
72,e_72,v_6,v_1,1,5
73,e_73,v_3,v_17,10,5
74,e_74,v_2,v_15,2,2
75,e_75,v_2,v_12,10,1
76,e_76,v_4,v_11,20,8
77,e_77,v_5,v_11,9,2
78,e_78,v_18,v_15,9,2
79,e_79,v_9,v_18,15,5
80,e_80,v_16,v_6,10,7
81,e_81,v_5,v_7,3,3
82,e_82,v_7,v_9,13,1
83,e_83,v_1,v_16,11,3
84,e_84,v_2,v_18,9,5
85,e_85,v_4,v_20,11,2
86,e_86,v_1,v_13,26,2
87,e_87,v_20,v_19,1,8
88,e_88,v_14,v_5,10,2
89,e_89,v_8,v_17,5,4
90,e_90,v_16,v_10,12,6
91,e_91,v_15,v_3,18,4
92,e_92,v_20,v_11,22,6
93,e_93,v_19,v_16,11,7
94,e_94,v_4,v_3,12,5
95,e_95,v_20,v_18,17,2
96,e_96,v_8,v_3,6,4
97,e_97,v_18,v_14,12,6
98,e_98,v_8,v_11,16,7
99,e_99,v_11,v_10,23,2
100,e_100,v_5,v_13,15,2
101,e_101,v_6,v_5,14,8
102,e_102,v_7,v_8,8,7
103,e_103,v_19,v_2,25,1
104,e_104,v_15,v_18,9,6
105,e_105,v_7,v_10,17,1
106,e_106,v_3,v_15,18,2
107,e_107,v_18,v_4,18,7
108,e_108,v_17,v_5,10,5
109,e_109,v_4,v_17,3,7
110,e_110,v_3,v_5,8,7
111,e_111,v_8,v_18,13,7
112,e_112,v_19,v_20,1,7
113,e_113,v_9,v_15,23,2
114,e_114,v_14,v_13,21,4
115,e_115,v_5,v_12,17,8
116,e_116,v_3,v_6,7,6
117,e_117,v_17,v_16,14,8
118,e_118,v_20,v_2,25,6
119,e_119,v_8,v_19,8,6
120,e_120,v_12,v_11,12,7
121,e_121,v_6,v_9,2,4
122,e_122,v_4,v_9,10,6
123,e_123,v_8,v_7,8,7
124,e_124,v_1,v_9,3,5
125,e_125,v_14,v_10,7,1
126,e_126,v_6,v_14,5,1
127,e_127,v_6,v_10,3,4
128,e_128,v_5,v_19,14,4
129,e_129,v_8,v_10,10,8
130,e_130,v_17,v_8,5,8
131,e_131,v_10,v_8,10,5
132,e_132,v_10,v_12,25,1
133,e_133,v_12,v_2,10,3
134,e_134,v_6,v_20,1,8
135,e_135,v_6,v_19,1,3
136,e_136,v_2,v_13,4,6
137,e_137,v_14,v_1,5,6
138,e_138,v_18,v_12,11,2
139,e_139,v_9,v_4,10,3
140,e_140,v_18,v_7,9,5
141,e_141,v_3,v_10,9,4
142,e_142,v_13,v_8,22,6
143,e_143,v_3,v_18,10,5
144,e_144,v_5,v_8,8,3
145,e_145,v_17,v_1,11,2
146,e_146,v_19,v_12,25,2
147,e_147,v_1,v_20,1,4
148,e_148,v_19,v_17,10,7
149,e_149,v_15,v_9,23,4
150,e_150,v_20,v_15,25,8
151,e_151,v_7,v_16,11,8
152,e_152,v_18,v_17,16,7
153,e_153,v_13,v_9,25,6
154,e_154,v_4,v_14,12,3
155,e_155,v_1,v_12,25,8
156,e_156,v_6,v_11,21,5
157,e_157,v_16,v_7,11,5
158,e_158,v_10,v_1,2,1
159,e_159,v_13,v_17,25,3
160,e_160,v_16,v_20,11,1
161,e_161,v_1,v_4,11,8
162,e_162,v_12,v_14,20,8
163,e_163,v_12,v_18,11,2
164,e_164,v_11,v_7,11,5
165,e_165,v_14,v_11,17,6
166,e_166,v_10,v_2,27,3
167,e_167,v_14,v_6,5,1
168,e_168,v_11,v_6,21,3
169,e_169,v_11,v_1,22,8
170,e_170,v_15,v_11,3,6
171,e_171,v_11,v_8,16,1
172,e_172,v_18,v_3,10,3
173,e_173,v_7,v_17,8,4
174,e_174,v_16,v_14,6,8
175,e_175,v_20,v_14,5,3
176,e_176,v_13,v_3,19,8
177,e_177,v_20,v_8,8,8
178,e_178,v_8,v_5,8,2
179,e_179,v_12,v_3,18,4
180,e_180,v_10,v_20,2,3
181,e_181,v_15,v_5,12,4
182,e_182,v_8,v_14,6,3
183,e_183,v_19,v_9,3,4
184,e_184,v_5,v_16,9,4
185,e_185,v_16,v_4,16,5
186,e_186,v_13,v_7,17,4
187,e_187,v_15,v_2,2,7
188,e_188,v_15,v_8,19,5
189,e_189,v_16,v_11,13,2
190,e_190,v_19,v_15,25,1
191,e_191,v_15,v_19,25,4
192,e_192,v_4,v_12,28,4
193,e_193,v_12,v_15,11,6
194,e_194,v_15,v_6,24,2
195,e_195,v_6,v_3,7,6
196,e_196,v_6,v_7,14,1
197,e_197,v_13,v_5,15,1
198,e_198,v_14,v_3,3,2
199,e_199,v_6,v_12,24,1
