,id,origin,destination,distance,arc_cap
0,e_0,v_11,v_15,3,12
1,e_1,v_3,v_18,10,13
2,e_2,v_5,v_11,9,15
3,e_3,v_15,v_10,26,15
4,e_4,v_13,v_12,7,17
5,e_5,v_4,v_7,10,1
6,e_6,v_1,v_12,25,15
7,e_7,v_12,v_19,25,14
8,e_8,v_16,v_7,11,2
9,e_9,v_6,v_8,7,14
10,e_10,v_7,v_3,10,9
11,e_11,v_17,v_6,10,18
12,e_12,v_13,v_4,26,12
13,e_13,v_18,v_6,16,17
14,e_14,v_1,v_18,17,5
15,e_15,v_11,v_2,4,1
16,e_16,v_2,v_17,22,12
17,e_17,v_12,v_5,17,6
18,e_18,v_10,v_2,27,20
19,e_19,v_4,v_6,11,19
20,e_20,v_19,v_15,25,6
21,e_21,v_12,v_11,12,12
22,e_22,v_13,v_2,4,18
23,e_23,v_2,v_18,9,6
24,e_24,v_18,v_20,17,3
25,e_25,v_7,v_13,17,15
26,e_26,v_14,v_17,10,17
27,e_27,v_4,v_13,26,7
28,e_28,v_19,v_13,26,6
29,e_29,v_15,v_5,12,15
30,e_30,v_14,v_9,4,1
31,e_31,v_1,v_4,11,9
32,e_32,v_9,v_8,6,17
33,e_33,v_6,v_17,10,1
34,e_34,v_9,v_12,24,12
35,e_35,v_11,v_4,20,6
36,e_36,v_10,v_19,2,4
37,e_37,v_13,v_10,28,13
38,e_38,v_1,v_19,1,11
39,e_39,v_20,v_11,22,7
40,e_40,v_8,v_19,8,15
41,e_41,v_14,v_19,5,10
42,e_42,v_18,v_5,7,11
43,e_43,v_11,v_13,7,4
44,e_44,v_14,v_10,7,7
45,e_45,v_8,v_5,8,10
46,e_46,v_18,v_16,7,17
47,e_47,v_16,v_9,10,11
48,e_48,v_15,v_6,24,18
49,e_49,v_16,v_13,16,20
50,e_50,v_14,v_7,12,15
51,e_51,v_16,v_19,11,3
52,e_52,v_3,v_16,4,17
53,e_53,v_18,v_13,10,16
54,e_54,v_17,v_18,16,3
55,e_55,v_15,v_2,2,5
56,e_56,v_7,v_19,15,4
57,e_57,v_6,v_14,5,10
58,e_58,v_10,v_8,10,17
59,e_59,v_7,v_12,19,7
60,e_60,v_1,v_5,14,11
61,e_61,v_20,v_2,25,13
62,e_62,v_5,v_16,9,5
63,e_63,v_9,v_20,3,15
64,e_64,v_17,v_12,26,7
65,e_65,v_11,v_12,12,17
66,e_66,v_6,v_10,3,18
67,e_67,v_7,v_17,8,19
68,e_68,v_16,v_8,10,19
69,e_69,v_16,v_11,13,11
70,e_70,v_13,v_16,16,4
71,e_71,v_10,v_9,4,6
72,e_72,v_19,v_9,3,20
73,e_73,v_16,v_5,9,5
74,e_74,v_9,v_1,3,9
75,e_75,v_9,v_18,15,7
76,e_76,v_8,v_4,7,6
77,e_77,v_15,v_11,3,13
78,e_78,v_13,v_8,22,14
79,e_79,v_3,v_9,6,19
80,e_80,v_19,v_1,1,17
81,e_81,v_10,v_11,23,15
82,e_82,v_15,v_12,11,2
83,e_83,v_11,v_19,22,9
84,e_84,v_14,v_4,12,17
85,e_85,v_9,v_17,9,12
86,e_86,v_11,v_5,9,4
87,e_87,v_6,v_16,10,14
88,e_88,v_7,v_10,17,20
89,e_89,v_4,v_2,24,12
90,e_90,v_20,v_6,1,4
91,e_91,v_17,v_15,21,18
92,e_92,v_15,v_20,25,15
93,e_93,v_15,v_9,23,8
94,e_94,v_3,v_13,19,11
95,e_95,v_12,v_8,22,8
96,e_96,v_12,v_10,25,17
97,e_97,v_16,v_14,6,8
98,e_98,v_10,v_13,28,10
99,e_99,v_13,v_17,25,9
100,e_100,v_13,v_18,10,3
101,e_101,v_4,v_10,13,20
102,e_102,v_19,v_18,17,10
103,e_103,v_20,v_16,11,10
104,e_104,v_17,v_2,22,18
105,e_105,v_8,v_10,10,2
106,e_106,v_13,v_9,25,12
107,e_107,v_14,v_18,12,19
108,e_108,v_14,v_11,17,7
109,e_109,v_5,v_19,14,7
110,e_110,v_9,v_3,6,9
111,e_111,v_5,v_17,10,8
112,e_112,v_15,v_1,25,13
113,e_113,v_1,v_6,1,7
114,e_114,v_10,v_12,25,10
115,e_115,v_7,v_6,14,14
116,e_116,v_14,v_15,20,1
117,e_117,v_7,v_20,15,7
118,e_118,v_6,v_1,1,14
119,e_119,v_7,v_15,14,11
120,e_120,v_4,v_5,12,11
121,e_121,v_12,v_13,7,2
122,e_122,v_5,v_12,17,8
123,e_123,v_8,v_13,22,19
124,e_124,v_17,v_1,11,19
125,e_125,v_3,v_20,8,9
126,e_126,v_18,v_17,16,6
127,e_127,v_6,v_20,1,9
128,e_128,v_1,v_9,3,8
129,e_129,v_13,v_15,5,15
130,e_130,v_3,v_15,18,1
131,e_131,v_20,v_14,5,8
132,e_132,v_20,v_4,11,20
133,e_133,v_17,v_20,11,16
134,e_134,v_6,v_13,26,4
135,e_135,v_19,v_17,10,16
136,e_136,v_9,v_7,13,18
137,e_137,v_3,v_11,15,11
138,e_138,v_13,v_5,15,14
139,e_139,v_9,v_16,10,13
140,e_140,v_7,v_5,3,12
141,e_141,v_12,v_3,18,17
142,e_142,v_2,v_3,18,15
143,e_143,v_4,v_15,23,17
144,e_144,v_17,v_5,10,20
145,e_145,v_14,v_3,3,13
146,e_146,v_15,v_17,21,12
147,e_147,v_7,v_16,11,8
148,e_148,v_12,v_20,25,19
149,e_149,v_3,v_1,8,13
150,e_150,v_13,v_11,7,20
151,e_151,v_10,v_5,16,1
152,e_152,v_17,v_14,10,18
153,e_153,v_15,v_16,16,8
154,e_154,v_8,v_17,5,19
155,e_155,v_5,v_6,14,17
156,e_156,v_10,v_7,17,16
157,e_157,v_14,v_5,10,3
158,e_158,v_3,v_10,9,11
159,e_159,v_4,v_3,12,6
160,e_160,v_13,v_3,19,20
161,e_161,v_11,v_1,22,18
162,e_162,v_13,v_1,26,13
163,e_163,v_4,v_12,28,8
164,e_164,v_13,v_14,21,6
165,e_165,v_17,v_19,10,5
166,e_166,v_14,v_1,5,14
167,e_167,v_17,v_10,12,4
168,e_168,v_20,v_12,25,11
169,e_169,v_12,v_15,11,4
170,e_170,v_17,v_11,18,17
171,e_171,v_1,v_3,8,6
172,e_172,v_6,v_11,21,11
173,e_173,v_9,v_6,2,3
174,e_174,v_16,v_3,4,3
175,e_175,v_7,v_9,13,11
176,e_176,v_12,v_18,11,19
177,e_177,v_12,v_9,24,15
178,e_178,v_16,v_10,12,11
179,e_179,v_18,v_15,9,12
180,e_180,v_3,v_19,8,14
181,e_181,v_17,v_4,3,19
182,e_182,v_19,v_20,1,7
183,e_183,v_12,v_17,26,20
184,e_184,v_3,v_7,10,19
185,e_185,v_16,v_4,16,20
186,e_186,v_8,v_18,13,9
187,e_187,v_6,v_9,2,2
188,e_188,v_8,v_3,6,12
189,e_189,v_7,v_1,15,5
190,e_190,v_2,v_10,27,20
191,e_191,v_1,v_17,11,20
192,e_192,v_20,v_19,1,7
193,e_193,v_8,v_15,19,4
194,e_194,v_6,v_3,7,10
195,e_195,v_11,v_18,6,3
196,e_196,v_14,v_16,6,9
197,e_197,v_18,v_19,17,3
198,e_198,v_4,v_19,11,2
199,e_199,v_17,v_7,8,20
