,id,origin,destination
0,k_0,v_19,v_11
1,k_1,v_2,v_20
2,k_2,v_8,v_2
3,k_3,v_1,v_17
4,k_4,v_2,v_19
5,k_5,v_5,v_20
6,k_6,v_7,v_19
7,k_7,v_18,v_9
8,k_8,v_9,v_7
9,k_9,v_9,v_6
10,k_10,v_11,v_4
11,k_11,v_12,v_9
12,k_12,v_18,v_3
13,k_13,v_10,v_7
14,k_14,v_8,v_7
15,k_15,v_18,v_17
16,k_16,v_11,v_2
17,k_17,v_12,v_6
18,k_18,v_12,v_15
19,k_19,v_7,v_12
20,k_20,v_7,v_2
21,k_21,v_9,v_8
22,k_22,v_6,v_18
23,k_23,v_11,v_12
24,k_24,v_12,v_19
25,k_25,v_6,v_15
26,k_26,v_19,v_11
27,k_27,v_6,v_20
28,k_28,v_17,v_2
29,k_29,v_9,v_5
30,k_30,v_12,v_17
31,k_31,v_6,v_12
32,k_32,v_10,v_9
33,k_33,v_8,v_3
34,k_34,v_4,v_3
35,k_35,v_9,v_15
36,k_36,v_10,v_3
37,k_37,v_19,v_11
38,k_38,v_12,v_15
39,k_39,v_5,v_3
40,k_40,v_17,v_12
41,k_41,v_6,v_14
42,k_42,v_5,v_18
43,k_43,v_9,v_14
44,k_44,v_12,v_18
45,k_45,v_3,v_11
46,k_46,v_9,v_14
47,k_47,v_13,v_7
48,k_48,v_2,v_12
49,k_49,v_13,v_15
50,k_50,v_13,v_16
51,k_51,v_13,v_7
52,k_52,v_6,v_9
53,k_53,v_19,v_16
54,k_54,v_13,v_1
55,k_55,v_15,v_7
56,k_56,v_8,v_14
57,k_57,v_2,v_18
58,k_58,v_11,v_18
59,k_59,v_3,v_13
60,k_60,v_13,v_16
61,k_61,v_12,v_17
62,k_62,v_7,v_3
63,k_63,v_7,v_8
64,k_64,v_1,v_13
65,k_65,v_9,v_13
66,k_66,v_2,v_5
67,k_67,v_1,v_11
68,k_68,v_16,v_15
69,k_69,v_13,v_19
70,k_70,v_15,v_14
71,k_71,v_11,v_3
72,k_72,v_9,v_7
73,k_73,v_14,v_17
74,k_74,v_20,v_17
75,k_75,v_18,v_11
76,k_76,v_11,v_6
77,k_77,v_16,v_9
78,k_78,v_17,v_18
79,k_79,v_13,v_17
80,k_80,v_1,v_8
81,k_81,v_18,v_20
82,k_82,v_15,v_7
83,k_83,v_8,v_2
84,k_84,v_8,v_9
85,k_85,v_10,v_5
86,k_86,v_18,v_9
87,k_87,v_5,v_15
88,k_88,v_15,v_2
89,k_89,v_17,v_8
90,k_90,v_17,v_14
91,k_91,v_5,v_18
92,k_92,v_12,v_17
93,k_93,v_16,v_18
94,k_94,v_6,v_9
95,k_95,v_2,v_3
96,k_96,v_9,v_8
97,k_97,v_2,v_15
98,k_98,v_15,v_10
99,k_99,v_15,v_19
100,k_100,v_3,v_13
101,k_101,v_13,v_16
102,k_102,v_16,v_10
103,k_103,v_8,v_6
104,k_104,v_10,v_1
105,k_105,v_13,v_3
106,k_106,v_2,v_1
107,k_107,v_18,v_11
108,k_108,v_11,v_9
109,k_109,v_6,v_15
110,k_110,v_12,v_8
111,k_111,v_19,v_4
112,k_112,v_9,v_16
113,k_113,v_20,v_10
114,k_114,v_5,v_15
115,k_115,v_20,v_15
116,k_116,v_9,v_18
117,k_117,v_5,v_15
118,k_118,v_1,v_19
119,k_119,v_9,v_3
120,k_120,v_18,v_7
121,k_121,v_4,v_9
122,k_122,v_4,v_16
123,k_123,v_9,v_16
124,k_124,v_10,v_13
125,k_125,v_3,v_19
126,k_126,v_4,v_13
127,k_127,v_14,v_11
128,k_128,v_10,v_8
129,k_129,v_16,v_4
130,k_130,v_15,v_19
131,k_131,v_2,v_14
132,k_132,v_19,v_11
133,k_133,v_10,v_16
134,k_134,v_8,v_17
135,k_135,v_19,v_17
136,k_136,v_2,v_14
137,k_137,v_15,v_2
138,k_138,v_16,v_19
139,k_139,v_2,v_10
140,k_140,v_20,v_5
141,k_141,v_15,v_1
142,k_142,v_8,v_19
143,k_143,v_9,v_10
144,k_144,v_7,v_13
145,k_145,v_8,v_10
146,k_146,v_1,v_19
147,k_147,v_14,v_20
148,k_148,v_6,v_12
149,k_149,v_1,v_18
