,id,origin,destination
0,k_0,v_18,v_20
1,k_1,v_13,v_16
2,k_2,v_1,v_7
3,k_3,v_16,v_18
4,k_4,v_19,v_14
5,k_5,v_16,v_5
6,k_6,v_1,v_4
7,k_7,v_9,v_4
8,k_8,v_14,v_18
9,k_9,v_10,v_11
10,k_10,v_6,v_16
11,k_11,v_9,v_19
12,k_12,v_15,v_11
13,k_13,v_12,v_15
14,k_14,v_18,v_7
15,k_15,v_19,v_7
16,k_16,v_15,v_10
17,k_17,v_18,v_14
18,k_18,v_3,v_15
19,k_19,v_9,v_4
20,k_20,v_7,v_5
21,k_21,v_13,v_18
22,k_22,v_20,v_8
23,k_23,v_1,v_2
24,k_24,v_20,v_9
25,k_25,v_1,v_2
26,k_26,v_4,v_6
27,k_27,v_3,v_15
28,k_28,v_9,v_1
29,k_29,v_18,v_6
30,k_30,v_17,v_20
31,k_31,v_20,v_16
32,k_32,v_20,v_5
33,k_33,v_5,v_20
34,k_34,v_3,v_16
35,k_35,v_11,v_20
36,k_36,v_13,v_5
37,k_37,v_12,v_2
38,k_38,v_7,v_6
39,k_39,v_3,v_14
40,k_40,v_18,v_4
41,k_41,v_19,v_17
42,k_42,v_10,v_8
43,k_43,v_14,v_1
44,k_44,v_16,v_5
45,k_45,v_14,v_2
46,k_46,v_17,v_1
47,k_47,v_20,v_15
48,k_48,v_10,v_5
49,k_49,v_7,v_14
50,k_50,v_5,v_10
51,k_51,v_7,v_15
52,k_52,v_15,v_16
53,k_53,v_19,v_7
54,k_54,v_20,v_11
55,k_55,v_9,v_19
56,k_56,v_5,v_20
57,k_57,v_5,v_18
58,k_58,v_11,v_7
59,k_59,v_12,v_16
60,k_60,v_10,v_6
61,k_61,v_11,v_10
62,k_62,v_10,v_15
63,k_63,v_2,v_14
64,k_64,v_14,v_15
65,k_65,v_18,v_6
66,k_66,v_4,v_17
67,k_67,v_1,v_13
68,k_68,v_9,v_7
69,k_69,v_15,v_6
70,k_70,v_14,v_19
71,k_71,v_8,v_1
72,k_72,v_2,v_18
73,k_73,v_1,v_17
74,k_74,v_7,v_19
75,k_75,v_11,v_3
76,k_76,v_16,v_8
77,k_77,v_18,v_13
78,k_78,v_10,v_8
79,k_79,v_7,v_1
80,k_80,v_15,v_14
81,k_81,v_9,v_4
82,k_82,v_16,v_5
83,k_83,v_1,v_19
84,k_84,v_12,v_7
85,k_85,v_2,v_19
86,k_86,v_19,v_12
87,k_87,v_8,v_16
88,k_88,v_12,v_14
89,k_89,v_1,v_2
90,k_90,v_18,v_12
91,k_91,v_10,v_5
92,k_92,v_16,v_7
93,k_93,v_16,v_4
94,k_94,v_20,v_6
95,k_95,v_20,v_11
96,k_96,v_18,v_13
97,k_97,v_9,v_19
98,k_98,v_11,v_12
99,k_99,v_4,v_16
100,k_100,v_17,v_1
101,k_101,v_14,v_18
102,k_102,v_8,v_14
103,k_103,v_7,v_20
104,k_104,v_18,v_2
105,k_105,v_5,v_18
106,k_106,v_17,v_10
107,k_107,v_9,v_17
108,k_108,v_18,v_7
109,k_109,v_4,v_13
110,k_110,v_19,v_5
111,k_111,v_20,v_7
112,k_112,v_15,v_3
113,k_113,v_9,v_13
114,k_114,v_2,v_19
115,k_115,v_5,v_13
116,k_116,v_4,v_20
117,k_117,v_18,v_19
118,k_118,v_15,v_4
119,k_119,v_15,v_14
120,k_120,v_15,v_4
121,k_121,v_7,v_8
122,k_122,v_16,v_4
123,k_123,v_19,v_2
124,k_124,v_17,v_6
125,k_125,v_7,v_2
126,k_126,v_1,v_3
127,k_127,v_15,v_10
128,k_128,v_6,v_14
129,k_129,v_6,v_16
130,k_130,v_13,v_1
131,k_131,v_7,v_10
132,k_132,v_7,v_2
133,k_133,v_20,v_17
134,k_134,v_9,v_14
135,k_135,v_18,v_7
136,k_136,v_6,v_3
137,k_137,v_2,v_11
138,k_138,v_16,v_8
139,k_139,v_19,v_20
140,k_140,v_19,v_3
141,k_141,v_1,v_8
142,k_142,v_7,v_19
143,k_143,v_13,v_9
144,k_144,v_13,v_7
145,k_145,v_8,v_6
146,k_146,v_4,v_8
147,k_147,v_18,v_2
148,k_148,v_12,v_15
149,k_149,v_14,v_7
