,id,origin,destination
0,k_0,v_18,v_11
1,k_1,v_7,v_16
2,k_2,v_5,v_6
3,k_3,v_12,v_13
4,k_4,v_2,v_6
5,k_5,v_4,v_18
6,k_6,v_10,v_9
7,k_7,v_6,v_19
8,k_8,v_4,v_14
9,k_9,v_17,v_4
10,k_10,v_10,v_9
11,k_11,v_13,v_6
12,k_12,v_7,v_18
13,k_13,v_6,v_7
14,k_14,v_5,v_3
15,k_15,v_20,v_14
16,k_16,v_2,v_16
17,k_17,v_11,v_17
18,k_18,v_6,v_19
19,k_19,v_19,v_17
20,k_20,v_4,v_12
21,k_21,v_6,v_11
22,k_22,v_11,v_20
23,k_23,v_2,v_11
24,k_24,v_18,v_4
25,k_25,v_13,v_6
26,k_26,v_9,v_17
27,k_27,v_20,v_7
28,k_28,v_2,v_4
29,k_29,v_11,v_7
30,k_30,v_15,v_20
31,k_31,v_3,v_4
32,k_32,v_6,v_4
33,k_33,v_19,v_20
34,k_34,v_1,v_20
35,k_35,v_10,v_20
36,k_36,v_5,v_17
37,k_37,v_1,v_20
38,k_38,v_18,v_3
39,k_39,v_15,v_1
40,k_40,v_1,v_2
41,k_41,v_10,v_13
42,k_42,v_8,v_10
43,k_43,v_5,v_18
44,k_44,v_13,v_8
45,k_45,v_5,v_3
46,k_46,v_5,v_2
47,k_47,v_15,v_17
48,k_48,v_19,v_16
49,k_49,v_8,v_17
50,k_50,v_7,v_16
51,k_51,v_10,v_4
52,k_52,v_7,v_16
53,k_53,v_19,v_14
54,k_54,v_12,v_3
55,k_55,v_11,v_9
56,k_56,v_19,v_17
57,k_57,v_13,v_11
58,k_58,v_10,v_6
59,k_59,v_5,v_19
60,k_60,v_15,v_9
61,k_61,v_5,v_14
62,k_62,v_4,v_2
63,k_63,v_19,v_14
64,k_64,v_15,v_17
65,k_65,v_3,v_17
66,k_66,v_17,v_16
67,k_67,v_4,v_2
68,k_68,v_15,v_20
69,k_69,v_2,v_13
70,k_70,v_15,v_20
71,k_71,v_1,v_7
72,k_72,v_17,v_9
73,k_73,v_12,v_19
74,k_74,v_19,v_20
75,k_75,v_2,v_9
76,k_76,v_4,v_9
77,k_77,v_4,v_18
78,k_78,v_19,v_10
79,k_79,v_20,v_9
80,k_80,v_13,v_14
81,k_81,v_9,v_16
82,k_82,v_3,v_4
83,k_83,v_9,v_18
84,k_84,v_3,v_16
85,k_85,v_6,v_7
86,k_86,v_3,v_9
87,k_87,v_6,v_2
88,k_88,v_3,v_1
89,k_89,v_2,v_20
90,k_90,v_6,v_12
91,k_91,v_3,v_6
92,k_92,v_4,v_2
93,k_93,v_6,v_18
94,k_94,v_5,v_16
95,k_95,v_2,v_10
96,k_96,v_11,v_10
97,k_97,v_11,v_10
98,k_98,v_8,v_4
99,k_99,v_13,v_11
