,id,origin,destination
0,k_0,v_3,v_9
1,k_1,v_11,v_7
2,k_2,v_10,v_13
3,k_3,v_10,v_2
4,k_4,v_1,v_6
5,k_5,v_2,v_15
6,k_6,v_7,v_18
7,k_7,v_6,v_4
8,k_8,v_3,v_4
9,k_9,v_14,v_13
10,k_10,v_17,v_11
11,k_11,v_2,v_11
12,k_12,v_20,v_3
13,k_13,v_20,v_1
14,k_14,v_11,v_12
15,k_15,v_1,v_15
16,k_16,v_20,v_5
17,k_17,v_10,v_20
18,k_18,v_11,v_3
19,k_19,v_19,v_14
20,k_20,v_20,v_5
21,k_21,v_7,v_14
22,k_22,v_7,v_15
23,k_23,v_13,v_11
24,k_24,v_3,v_7
25,k_25,v_12,v_14
26,k_26,v_19,v_7
27,k_27,v_3,v_16
28,k_28,v_7,v_20
29,k_29,v_9,v_3
30,k_30,v_2,v_9
31,k_31,v_17,v_19
32,k_32,v_10,v_20
33,k_33,v_10,v_14
34,k_34,v_6,v_5
35,k_35,v_19,v_14
36,k_36,v_4,v_20
37,k_37,v_13,v_1
38,k_38,v_6,v_13
39,k_39,v_4,v_20
40,k_40,v_4,v_17
41,k_41,v_3,v_1
42,k_42,v_8,v_16
43,k_43,v_12,v_18
44,k_44,v_4,v_2
45,k_45,v_4,v_20
46,k_46,v_16,v_15
47,k_47,v_6,v_16
48,k_48,v_16,v_10
49,k_49,v_6,v_18
50,k_50,v_17,v_9
51,k_51,v_19,v_16
52,k_52,v_12,v_20
53,k_53,v_12,v_1
54,k_54,v_12,v_5
55,k_55,v_20,v_1
56,k_56,v_3,v_5
57,k_57,v_17,v_20
58,k_58,v_8,v_20
59,k_59,v_11,v_15
60,k_60,v_10,v_20
61,k_61,v_17,v_18
62,k_62,v_11,v_10
63,k_63,v_7,v_9
64,k_64,v_18,v_7
65,k_65,v_3,v_18
66,k_66,v_20,v_18
67,k_67,v_18,v_11
68,k_68,v_20,v_3
69,k_69,v_18,v_12
70,k_70,v_9,v_16
71,k_71,v_1,v_7
72,k_72,v_2,v_13
73,k_73,v_12,v_7
74,k_74,v_3,v_20
75,k_75,v_11,v_18
76,k_76,v_15,v_2
77,k_77,v_14,v_13
78,k_78,v_15,v_10
79,k_79,v_8,v_9
80,k_80,v_18,v_13
81,k_81,v_5,v_9
82,k_82,v_8,v_7
83,k_83,v_9,v_10
84,k_84,v_16,v_12
85,k_85,v_19,v_11
86,k_86,v_14,v_15
87,k_87,v_14,v_13
88,k_88,v_10,v_11
89,k_89,v_12,v_19
90,k_90,v_11,v_4
91,k_91,v_8,v_13
92,k_92,v_1,v_16
93,k_93,v_7,v_20
94,k_94,v_7,v_9
95,k_95,v_16,v_4
96,k_96,v_3,v_4
97,k_97,v_9,v_13
98,k_98,v_8,v_16
99,k_99,v_19,v_15
100,k_100,v_18,v_8
101,k_101,v_15,v_12
102,k_102,v_13,v_18
103,k_103,v_12,v_17
104,k_104,v_14,v_4
105,k_105,v_20,v_5
106,k_106,v_2,v_14
107,k_107,v_13,v_20
108,k_108,v_1,v_11
109,k_109,v_7,v_12
110,k_110,v_8,v_4
111,k_111,v_6,v_4
112,k_112,v_15,v_9
113,k_113,v_4,v_16
114,k_114,v_1,v_13
115,k_115,v_3,v_8
116,k_116,v_7,v_10
117,k_117,v_2,v_16
118,k_118,v_12,v_13
119,k_119,v_20,v_11
120,k_120,v_3,v_12
121,k_121,v_4,v_1
122,k_122,v_5,v_4
123,k_123,v_7,v_2
124,k_124,v_1,v_14
125,k_125,v_5,v_9
126,k_126,v_5,v_16
127,k_127,v_10,v_7
128,k_128,v_9,v_16
129,k_129,v_17,v_11
130,k_130,v_18,v_11
131,k_131,v_17,v_12
132,k_132,v_8,v_12
133,k_133,v_10,v_7
134,k_134,v_12,v_4
135,k_135,v_9,v_8
136,k_136,v_2,v_11
137,k_137,v_13,v_5
138,k_138,v_20,v_13
