,id,origin,destination
0,k_0,v_6,v_8
1,k_1,v_6,v_18
2,k_2,v_13,v_20
3,k_3,v_12,v_8
4,k_4,v_1,v_12
5,k_5,v_1,v_13
6,k_6,v_9,v_5
7,k_7,v_1,v_15
8,k_8,v_7,v_15
9,k_9,v_8,v_6
10,k_10,v_1,v_19
11,k_11,v_11,v_2
12,k_12,v_19,v_9
13,k_13,v_17,v_2
14,k_14,v_6,v_19
15,k_15,v_8,v_6
16,k_16,v_17,v_20
17,k_17,v_14,v_7
18,k_18,v_17,v_15
19,k_19,v_14,v_17
20,k_20,v_11,v_9
21,k_21,v_9,v_10
22,k_22,v_20,v_5
23,k_23,v_20,v_18
24,k_24,v_14,v_11
25,k_25,v_14,v_2
26,k_26,v_18,v_7
27,k_27,v_14,v_18
28,k_28,v_19,v_7
29,k_29,v_19,v_3
30,k_30,v_13,v_11
31,k_31,v_16,v_17
32,k_32,v_7,v_8
33,k_33,v_9,v_10
34,k_34,v_13,v_17
35,k_35,v_15,v_18
36,k_36,v_18,v_12
37,k_37,v_2,v_1
38,k_38,v_6,v_12
39,k_39,v_6,v_1
40,k_40,v_14,v_8
41,k_41,v_12,v_8
42,k_42,v_6,v_4
43,k_43,v_4,v_18
44,k_44,v_13,v_18
45,k_45,v_5,v_4
46,k_46,v_18,v_3
47,k_47,v_13,v_19
48,k_48,v_20,v_7
49,k_49,v_7,v_6
50,k_50,v_4,v_20
51,k_51,v_15,v_10
52,k_52,v_17,v_20
53,k_53,v_5,v_1
54,k_54,v_1,v_3
55,k_55,v_19,v_3
56,k_56,v_11,v_15
57,k_57,v_9,v_12
58,k_58,v_15,v_17
59,k_59,v_20,v_3
60,k_60,v_19,v_8
61,k_61,v_16,v_9
62,k_62,v_9,v_3
63,k_63,v_17,v_14
64,k_64,v_6,v_8
65,k_65,v_16,v_18
66,k_66,v_20,v_2
67,k_67,v_14,v_10
68,k_68,v_7,v_11
69,k_69,v_6,v_20
70,k_70,v_17,v_15
71,k_71,v_11,v_20
72,k_72,v_14,v_11
73,k_73,v_10,v_4
74,k_74,v_20,v_5
75,k_75,v_4,v_1
76,k_76,v_1,v_12
77,k_77,v_5,v_15
78,k_78,v_17,v_6
79,k_79,v_14,v_9
80,k_80,v_19,v_8
81,k_81,v_10,v_19
82,k_82,v_16,v_17
83,k_83,v_2,v_13
84,k_84,v_5,v_20
85,k_85,v_17,v_6
86,k_86,v_8,v_5
87,k_87,v_18,v_13
88,k_88,v_11,v_10
89,k_89,v_7,v_1
90,k_90,v_2,v_18
91,k_91,v_10,v_20
92,k_92,v_17,v_7
93,k_93,v_20,v_1
94,k_94,v_7,v_17
95,k_95,v_12,v_18
96,k_96,v_20,v_19
97,k_97,v_10,v_9
98,k_98,v_2,v_10
99,k_99,v_5,v_18
